frame,kind,death_cause,number of agents
138,rabbit,alive,986
138,rabbit,eaten,1
139,fox,alive,55
139,rabbit,alive,988
140,fox,alive,56
140,rabbit,alive,987
141,fox,alive,56
141,rabbit,alive,987
142,fox,alive,56
142,rabbit,alive,986
142,rabbit,eaten,1
143,fox,alive,55
143,rabbit,alive,987
143,rabbit,eaten,1
144,fox,alive,54
144,rabbit,alive,989
145,fox,alive,54
145,rabbit,alive,989
146,fox,alive,52
146,rabbit,alive,990
146,rabbit,eaten,1
147,fox,alive,49
147,rabbit,alive,994
148,fox,alive,47
148,rabbit,alive,996
149,fox,alive,45
149,rabbit,alive,998
150,fox,alive,44
150,rabbit,alive,998
150,rabbit,eaten,1
151,fox,alive,43
151,rabbit,alive,1000
152,fox,alive,42
152,rabbit,alive,1001
153,fox,alive,43
153,rabbit,alive,999
153,rabbit,eaten,1
154,fox,alive,43
154,rabbit,alive,1001
155,fox,alive,43
155,rabbit,alive,1001
156,fox,alive,41
156,rabbit,alive,1002
156,rabbit,eaten,1
157,fox,alive,40
157,rabbit,alive,1004
158,fox,alive,40
158,rabbit,alive,1003
158,rabbit,eaten,1
159,fox,alive,39
159,rabbit,alive,1005
160,fox,alive,37
160,rabbit,alive,1006
160,rabbit,eaten,1
161,fox,alive,37
161,rabbit,alive,1007
162,fox,alive,38
162,rabbit,alive,1006
163,fox,alive,38
163,rabbit,alive,1005
164,fox,alive,38
164,rabbit,alive,1004
164,rabbit,eaten,1
165,fox,alive,38
165,rabbit,alive,1006
166,fox,alive,37
166,rabbit,alive,1007
167,fox,alive,37
167,rabbit,alive,1007
168,fox,alive,37
168,rabbit,alive,1006
168,rabbit,eaten,1
169,fox,alive,35
169,rabbit,alive,1009
170,fox,alive,33
170,rabbit,alive,1011
171,fox,alive,33
171,rabbit,alive,1010
171,rabbit,eaten,1
172,fox,alive,33
172,rabbit,alive,1011
173,fox,alive,32
173,rabbit,alive,1012
174,fox,alive,32
174,rabbit,alive,1012
175,fox,alive,32
175,rabbit,alive,1012
176,fox,alive,32
176,rabbit,alive,1011
176,rabbit,eaten,1
177,fox,alive,32
177,rabbit,alive,1012
178,fox,alive,31
178,rabbit,alive,1013
179,fox,alive,30
179,rabbit,alive,1014
180,fox,alive,30
180,rabbit,alive,1014
181,fox,alive,30
181,rabbit,alive,1014
182,fox,alive,29
182,rabbit,alive,1015
183,fox,alive,30
183,rabbit,alive,1014
184,fox,alive,29
184,rabbit,alive,1014
185,fox,alive,28
185,rabbit,alive,1017
186,fox,alive,28
186,rabbit,alive,1016
186,rabbit,eaten,1
187,fox,alive,27
187,rabbit,alive,1018
188,fox,alive,27
188,rabbit,alive,1017
188,rabbit,eaten,1
189,fox,alive,26
189,rabbit,alive,1019
190,fox,alive,26
190,rabbit,alive,1018
190,rabbit,eaten,1
191,fox,alive,27
191,rabbit,alive,1018
192,fox,alive,28
192,rabbit,alive,1017
193,fox,alive,28
193,rabbit,alive,1017
194,fox,alive,28
194,rabbit,alive,1017
195,fox,alive,28
195,rabbit,alive,1017
196,fox,alive,28
196,rabbit,alive,1017
197,fox,alive,28
197,rabbit,alive,1017
198,fox,alive,27
198,rabbit,alive,1019
199,fox,alive,27
199,rabbit,alive,1019
200,fox,alive,27
200,rabbit,alive,1019
201,fox,alive,27
201,rabbit,alive,1019
202,fox,alive,28
202,rabbit,alive,1017
202,rabbit,eaten,1
203,fox,alive,25
203,rabbit,alive,1021
204,fox,alive,24
204,rabbit,alive,1022
205,fox,alive,23
205,rabbit,alive,1022
206,fox,alive,22
206,rabbit,alive,1024
207,fox,alive,22
207,rabbit,alive,1024
208,fox,alive,21
208,rabbit,alive,1025
209,fox,alive,21
209,rabbit,alive,1025
210,fox,alive,22
210,rabbit,alive,1023
210,rabbit,eaten,1
211,fox,alive,21
211,rabbit,alive,1025
212,fox,alive,22
212,rabbit,alive,1024
213,fox,alive,22
213,rabbit,alive,1025
214,fox,alive,22
214,rabbit,alive,1025
215,fox,alive,22
215,rabbit,alive,1025
216,fox,alive,22
216,rabbit,alive,1025
217,fox,alive,22
217,rabbit,alive,1025
218,fox,alive,22
218,rabbit,alive,1025
219,fox,alive,23
219,rabbit,alive,1024
220,fox,alive,23
220,rabbit,alive,1023
221,fox,alive,23
221,rabbit,alive,1023
222,fox,alive,23
222,rabbit,alive,1023
223,fox,alive,23
223,rabbit,alive,1024
224,fox,alive,23
224,rabbit,alive,1024
225,fox,alive,23
225,rabbit,alive,1024
226,fox,alive,23
226,rabbit,alive,1024
227,fox,alive,23
227,rabbit,alive,1024
228,fox,alive,23
228,rabbit,alive,1024
229,fox,alive,24
229,rabbit,alive,1023
230,fox,alive,24
230,rabbit,alive,1022
231,fox,alive,24
231,rabbit,alive,1023
232,fox,alive,24
232,rabbit,alive,1022
233,fox,alive,23
233,rabbit,alive,1024
234,fox,alive,23
234,rabbit,alive,1024
235,fox,alive,23
235,rabbit,alive,1024
236,fox,alive,22
236,rabbit,alive,1025
237,fox,alive,22
237,rabbit,alive,1024
238,fox,alive,22
238,rabbit,alive,1025
239,fox,alive,22
239,rabbit,alive,1025
240,fox,alive,22
240,rabbit,alive,1025
241,fox,alive,21
241,rabbit,alive,1026
242,fox,alive,21
242,rabbit,alive,1026
243,fox,alive,21
243,rabbit,alive,1026
244,fox,alive,21
244,rabbit,alive,1026
245,fox,alive,21
245,rabbit,alive,1026
246,fox,alive,20
246,rabbit,alive,1027
247,fox,alive,19
247,rabbit,alive,1028
248,fox,alive,19
248,rabbit,alive,1028
249,fox,alive,19
249,rabbit,alive,1028
250,fox,alive,19
250,rabbit,alive,1028
251,fox,alive,19
251,rabbit,alive,1028
252,fox,alive,20
252,rabbit,alive,1027
253,fox,alive,20
253,rabbit,alive,1027
254,fox,alive,20
254,rabbit,alive,1027
255,fox,alive,19
255,rabbit,alive,1028
256,fox,alive,19
256,rabbit,alive,1028
257,fox,alive,19
257,rabbit,alive,1027
258,fox,alive,19
258,rabbit,alive,1028
259,fox,alive,19
259,rabbit,alive,1028
260,fox,alive,18
260,rabbit,alive,1030
261,fox,alive,18
261,rabbit,alive,1030
262,fox,alive,18
262,rabbit,alive,1030
263,fox,alive,18
263,rabbit,alive,1029
263,rabbit,eaten,1
264,fox,alive,18
264,rabbit,alive,1030
265,fox,alive,18
265,rabbit,alive,1030
266,fox,alive,18
266,rabbit,alive,1030
267,fox,alive,18
267,rabbit,alive,1030
268,fox,alive,18
268,rabbit,alive,1030
269,fox,alive,18
269,rabbit,alive,1030
270,fox,alive,18
270,rabbit,alive,1030
271,fox,alive,18
271,rabbit,alive,1030
272,fox,alive,18
272,rabbit,alive,1030
273,fox,alive,18
273,rabbit,alive,1030
274,fox,alive,18
274,rabbit,alive,1030
275,fox,alive,18
275,rabbit,alive,1030
276,fox,alive,18
276,rabbit,alive,1030
277,fox,alive,17
277,rabbit,alive,1031
278,fox,alive,17
278,rabbit,alive,1031
279,fox,alive,17
279,rabbit,alive,1031
280,fox,alive,17
280,rabbit,alive,1030
280,rabbit,eaten,1
281,fox,alive,18
281,rabbit,alive,1030
282,fox,alive,18
282,rabbit,alive,1030
283,fox,alive,18
283,rabbit,alive,1030
284,fox,alive,18
284,rabbit,alive,1030
285,fox,alive,18
285,rabbit,alive,1030
286,fox,alive,18
286,rabbit,alive,1030
287,fox,alive,18
287,rabbit,alive,1030
288,fox,alive,18
288,rabbit,alive,1030
289,fox,alive,18
289,rabbit,alive,1030
290,fox,alive,17
290,rabbit,alive,1031
291,fox,alive,17
291,rabbit,alive,1031
292,fox,alive,17
292,rabbit,alive,1031
293,fox,alive,16
293,rabbit,alive,1031
294,fox,alive,14
294,rabbit,alive,1034
295,fox,alive,14
295,rabbit,alive,1034
296,fox,alive,14
296,rabbit,alive,1034
297,fox,alive,14
297,rabbit,alive,1034
298,fox,alive,14
298,rabbit,alive,1034
299,fox,alive,12
299,rabbit,alive,1036
300,fox,alive,12
300,rabbit,alive,1036
301,fox,alive,12
301,rabbit,alive,1036
302,fox,alive,9
302,rabbit,alive,1039
303,fox,alive,9
303,rabbit,alive,1039
304,fox,alive,9
304,rabbit,alive,1039
305,fox,alive,9
305,rabbit,alive,1039
306,fox,alive,9
306,rabbit,alive,1039
307,fox,alive,9
307,rabbit,alive,1039
308,fox,alive,9
308,rabbit,alive,1039
309,fox,alive,9
309,rabbit,alive,1039
310,fox,alive,9
310,rabbit,alive,1038
310,rabbit,eaten,1
311,fox,alive,9
311,rabbit,alive,1039
312,fox,alive,9
312,rabbit,alive,1039
313,fox,alive,9
313,rabbit,alive,1039
314,fox,alive,8
314,rabbit,alive,1040
315,fox,alive,8
315,rabbit,alive,1040
316,fox,alive,8
316,rabbit,alive,1040
317,fox,alive,8
317,rabbit,alive,1040
318,fox,alive,8
318,rabbit,alive,1040
319,fox,alive,8
319,rabbit,alive,1040
320,fox,alive,8
320,rabbit,alive,1040
321,fox,alive,8
321,rabbit,alive,1040
322,fox,alive,8
322,rabbit,alive,1040
323,fox,alive,8
323,rabbit,alive,1040
324,fox,alive,8
324,rabbit,alive,1040
325,fox,alive,8
325,rabbit,alive,1040
326,fox,alive,8
326,rabbit,alive,1040
327,fox,alive,8
327,rabbit,alive,1040
328,fox,alive,8
328,rabbit,alive,1040
329,fox,alive,8
329,rabbit,alive,1040
330,fox,alive,8
330,rabbit,alive,1040
331,fox,alive,7
331,rabbit,alive,1041
332,fox,alive,7
332,rabbit,alive,1041
333,fox,alive,7
333,rabbit,alive,1041
334,fox,alive,7
334,rabbit,alive,1041
335,fox,alive,7
335,rabbit,alive,1041
336,fox,alive,7
336,rabbit,alive,1041
337,fox,alive,7
337,rabbit,alive,1041
338,fox,alive,7
338,rabbit,alive,1041
339,fox,alive,7
339,rabbit,alive,1041
340,fox,alive,7
340,rabbit,alive,1041
341,fox,alive,7
341,rabbit,alive,1041
342,fox,alive,7
342,rabbit,alive,1041
343,fox,alive,7
343,rabbit,alive,1040
344,fox,alive,7
344,rabbit,alive,1041
345,fox,alive,6
345,rabbit,alive,1042
346,fox,alive,6
346,rabbit,alive,1042
347,fox,alive,6
347,rabbit,alive,1042
348,fox,alive,7
348,rabbit,alive,1041
349,fox,alive,7
349,rabbit,alive,1041
350,fox,alive,7
350,rabbit,alive,1041
351,fox,alive,7
351,rabbit,alive,1041
352,fox,alive,7
352,rabbit,alive,1041
353,fox,alive,7
353,rabbit,alive,1041
354,fox,alive,7
354,rabbit,alive,1041
355,fox,alive,5
355,rabbit,alive,1043
356,fox,alive,5
356,rabbit,alive,1043
357,fox,alive,5
357,rabbit,alive,1043
358,fox,alive,5
358,rabbit,alive,1043
359,fox,alive,5
359,rabbit,alive,1043
360,fox,alive,5
360,rabbit,alive,1043
361,fox,alive,5
361,rabbit,alive,1043
362,fox,alive,5
362,rabbit,alive,1043
363,fox,alive,5
363,rabbit,alive,1043
364,fox,alive,5
364,rabbit,alive,1043
365,fox,alive,5
365,rabbit,alive,1043
366,fox,alive,5
366,rabbit,alive,1043
367,fox,alive,5
367,rabbit,alive,1043
368,fox,alive,5
368,rabbit,alive,1043
369,fox,alive,5
369,rabbit,alive,1043
370,fox,alive,5
370,rabbit,alive,1043
371,fox,alive,5
371,rabbit,alive,1043
372,fox,alive,5
372,rabbit,alive,1043
373,fox,alive,5
373,rabbit,alive,1043
374,fox,alive,5
374,rabbit,alive,1043
375,fox,alive,5
375,rabbit,alive,1043
376,fox,alive,5
376,rabbit,alive,1043
377,fox,alive,5
377,rabbit,alive,1043
378,fox,alive,5
378,rabbit,alive,1043
379,fox,alive,5
379,rabbit,alive,1043
380,fox,alive,5
380,rabbit,alive,1043
381,fox,alive,5
381,rabbit,alive,1043
382,fox,alive,5
382,rabbit,alive,1043
383,fox,alive,5
383,rabbit,alive,1043
384,fox,alive,5
384,rabbit,alive,1043
385,fox,alive,5
385,rabbit,alive,1043
386,fox,alive,4
386,rabbit,alive,1044
387,fox,alive,4
387,rabbit,alive,1044
388,fox,alive,4
388,rabbit,alive,1044
389,fox,alive,4
389,rabbit,alive,1044
390,fox,alive,4
390,rabbit,alive,1044
391,fox,alive,4
391,rabbit,alive,1044
392,fox,alive,4
392,rabbit,alive,1044
393,fox,alive,4
393,rabbit,alive,1044
394,fox,alive,4
394,rabbit,alive,1044
395,fox,alive,4
395,rabbit,alive,1044
396,fox,alive,4
396,rabbit,alive,1044
397,fox,alive,4
397,rabbit,alive,1044
398,fox,alive,3
398,rabbit,alive,1044
399,fox,alive,3
399,rabbit,alive,1045
400,fox,alive,3
400,rabbit,alive,1045
401,fox,alive,4
401,rabbit,alive,1044
402,fox,alive,4
402,rabbit,alive,1044
403,fox,alive,4
403,rabbit,alive,1044
404,fox,alive,4
404,rabbit,alive,1044
405,fox,alive,4
405,rabbit,alive,1044
406,fox,alive,4
406,rabbit,alive,1044
407,fox,alive,4
407,rabbit,alive,1044
408,fox,alive,4
408,rabbit,alive,1044
409,fox,alive,4
409,rabbit,alive,1044
410,fox,alive,4
410,rabbit,alive,1044
411,fox,alive,4
411,rabbit,alive,1044
412,fox,alive,4
412,rabbit,alive,1044
413,fox,alive,4
413,rabbit,alive,1044
414,fox,alive,4
414,rabbit,alive,1044
415,fox,alive,4
415,rabbit,alive,1044
416,fox,alive,4
416,rabbit,alive,1044
417,fox,alive,4
417,rabbit,alive,1044
418,fox,alive,4
418,rabbit,alive,1044
419,fox,alive,4
419,rabbit,alive,1044
420,fox,alive,4
420,rabbit,alive,1044
421,fox,alive,4
421,rabbit,alive,1044
422,fox,alive,4
422,rabbit,alive,1044
423,fox,alive,4
423,rabbit,alive,1044
424,fox,alive,4
424,rabbit,alive,1044
425,fox,alive,4
425,rabbit,alive,1044
426,fox,alive,4
426,rabbit,alive,1044
427,fox,alive,4
427,rabbit,alive,1044
428,fox,alive,4
428,rabbit,alive,1044
429,fox,alive,4
429,rabbit,alive,1044
430,fox,alive,4
430,rabbit,alive,1044
431,fox,alive,4
431,rabbit,alive,1044
432,fox,alive,4
432,rabbit,alive,1044
433,fox,alive,4
433,rabbit,alive,1044
434,fox,alive,4
434,rabbit,alive,1044
435,fox,alive,4
435,rabbit,alive,1044
436,fox,alive,4
436,rabbit,alive,1044
437,fox,alive,4
437,rabbit,alive,1043
438,fox,alive,4
438,rabbit,alive,1044
439,fox,alive,4
439,rabbit,alive,1044
440,fox,alive,4
440,rabbit,alive,1044
441,fox,alive,4
441,rabbit,alive,1044
442,fox,alive,4
442,rabbit,alive,1044
443,fox,alive,4
443,rabbit,alive,1044
444,fox,alive,4
444,rabbit,alive,1044
445,fox,alive,4
445,rabbit,alive,1044
446,fox,alive,4
446,rabbit,alive,1044
447,fox,alive,4
447,rabbit,alive,1044
448,fox,alive,4
448,rabbit,alive,1044
449,fox,alive,4
449,rabbit,alive,1044
450,fox,alive,4
450,rabbit,alive,1044
451,fox,alive,4
451,rabbit,alive,1044
452,fox,alive,4
452,rabbit,alive,1044
453,fox,alive,4
453,rabbit,alive,1044
454,fox,alive,4
454,rabbit,alive,1044
455,fox,alive,4
455,rabbit,alive,1044
456,fox,alive,4
456,rabbit,alive,1044
457,fox,alive,4
457,rabbit,alive,1044
458,fox,alive,4
458,rabbit,alive,1044
459,fox,alive,3
459,rabbit,alive,1045
460,fox,alive,3
460,rabbit,alive,1045
461,fox,alive,3
461,rabbit,alive,1045
462,fox,alive,3
462,rabbit,alive,1045
463,fox,alive,3
463,rabbit,alive,1045
464,fox,alive,3
464,rabbit,alive,1045
465,fox,alive,3
465,rabbit,alive,1045
466,fox,alive,3
466,rabbit,alive,1045
467,fox,alive,3
467,rabbit,alive,1045
468,fox,alive,3
468,rabbit,alive,1045
469,fox,alive,3
469,rabbit,alive,1045
470,fox,alive,3
470,rabbit,alive,1045
471,fox,alive,3
471,rabbit,alive,1045
472,fox,alive,3
472,rabbit,alive,1044
473,fox,alive,3
473,rabbit,alive,1045
474,fox,alive,3
474,rabbit,alive,1045
475,fox,alive,3
475,rabbit,alive,1045
476,fox,alive,3
476,rabbit,alive,1045
477,fox,alive,3
477,rabbit,alive,1045
478,fox,alive,3
478,rabbit,alive,1045
479,fox,alive,3
479,rabbit,alive,1045
480,fox,alive,3
480,rabbit,alive,1045
481,fox,alive,3
481,rabbit,alive,1045
482,fox,alive,3
482,rabbit,alive,1045
483,fox,alive,3
483,rabbit,alive,1045
484,fox,alive,3
484,rabbit,alive,1044
485,fox,alive,3
485,rabbit,alive,1045
486,fox,alive,3
486,rabbit,alive,1045
487,fox,alive,3
487,rabbit,alive,1045
488,fox,alive,3
488,rabbit,alive,1045
489,fox,alive,3
489,rabbit,alive,1045
490,fox,alive,3
490,rabbit,alive,1045
491,fox,alive,3
491,rabbit,alive,1045
492,fox,alive,3
492,rabbit,alive,1045
493,fox,alive,3
493,rabbit,alive,1045
494,fox,alive,3
494,rabbit,alive,1045
495,fox,alive,3
495,rabbit,alive,1045
496,fox,alive,3
496,rabbit,alive,1045
497,fox,alive,3
497,rabbit,alive,1045
498,fox,alive,3
498,rabbit,alive,1045
499,fox,alive,3
499,rabbit,alive,1045
500,fox,alive,3
500,rabbit,alive,1045
501,fox,alive,3
501,rabbit,alive,1045
502,fox,alive,3
502,rabbit,alive,1045
503,fox,alive,3
503,rabbit,alive,1045
504,fox,alive,3
504,rabbit,alive,1045
505,fox,alive,3
505,rabbit,alive,1045
506,fox,alive,3
506,rabbit,alive,1045
507,fox,alive,3
507,rabbit,alive,1045
508,fox,alive,3
508,rabbit,alive,1045
509,fox,alive,3
509,rabbit,alive,1045
510,fox,alive,3
510,rabbit,alive,1045
511,fox,alive,3
511,rabbit,alive,1045
512,fox,alive,3
512,rabbit,alive,1045
513,fox,alive,3
513,rabbit,alive,1045
514,fox,alive,3
514,rabbit,alive,1045
515,fox,alive,3
515,rabbit,alive,1045
516,fox,alive,3
516,rabbit,alive,1045
517,fox,alive,3
517,rabbit,alive,1045
518,fox,alive,3
518,rabbit,alive,1045
519,fox,alive,3
519,rabbit,alive,1045
520,fox,alive,3
520,rabbit,alive,1045
521,fox,alive,3
521,rabbit,alive,1045
522,fox,alive,3
522,rabbit,alive,1045
523,fox,alive,3
523,rabbit,alive,1045
524,fox,alive,3
524,rabbit,alive,1045
525,fox,alive,3
525,rabbit,alive,1045
526,fox,alive,3
526,rabbit,alive,1045
527,fox,alive,3
527,rabbit,alive,1045
528,fox,alive,3
528,rabbit,alive,1045
529,fox,alive,3
529,rabbit,alive,1045
530,fox,alive,3
530,rabbit,alive,1045
531,fox,alive,3
531,rabbit,alive,1045
532,fox,alive,3
532,rabbit,alive,1044
533,fox,alive,3
533,rabbit,alive,1045
534,fox,alive,3
534,rabbit,alive,1045
535,fox,alive,3
535,rabbit,alive,1045
536,fox,alive,3
536,rabbit,alive,1045
537,fox,alive,3
537,rabbit,alive,1045
538,fox,alive,3
538,rabbit,alive,1045
539,fox,alive,3
539,rabbit,alive,1045
540,fox,alive,3
540,rabbit,alive,1045
541,fox,alive,3
541,rabbit,alive,1045
542,fox,alive,3
542,rabbit,alive,1045
543,fox,alive,3
543,rabbit,alive,1045
544,fox,alive,3
544,rabbit,alive,1045
545,fox,alive,3
545,rabbit,alive,1045
546,fox,alive,3
546,rabbit,alive,1045
547,fox,alive,3
547,rabbit,alive,1045
548,fox,alive,3
548,rabbit,alive,1045
549,fox,alive,3
549,rabbit,alive,1045
550,fox,alive,3
550,rabbit,alive,1045
551,fox,alive,3
551,rabbit,alive,1045
552,fox,alive,3
552,rabbit,alive,1045
553,fox,alive,3
553,rabbit,alive,1045
554,fox,alive,3
554,rabbit,alive,1045
555,fox,alive,3
555,rabbit,alive,1045
556,fox,alive,3
556,rabbit,alive,1045
557,fox,alive,3
557,rabbit,alive,1045
558,fox,alive,3
558,rabbit,alive,1045
559,fox,alive,3
559,rabbit,alive,1045
560,fox,alive,3
560,rabbit,alive,1045
561,fox,alive,3
561,rabbit,alive,1045
562,fox,alive,3
562,rabbit,alive,1045
563,fox,alive,3
563,rabbit,alive,1045
564,fox,alive,3
564,rabbit,alive,1045
565,fox,alive,3
565,rabbit,alive,1045
566,fox,alive,3
566,rabbit,alive,1045
567,fox,alive,3
567,rabbit,alive,1045
568,fox,alive,3
568,rabbit,alive,1045
569,fox,alive,3
569,rabbit,alive,1045
570,fox,alive,3
570,rabbit,alive,1045
571,fox,alive,3
