frame,kind,death_cause,number of agents
0,fox,alive,50
0,rabbit,alive,50
1,fox,alive,54
1,rabbit,alive,53
2,fox,alive,56
2,rabbit,alive,55
3,fox,alive,56
3,rabbit,alive,58
4,fox,alive,57
4,rabbit,alive,60
5,fox,alive,61
5,rabbit,alive,61
5,rabbit,eaten,1
6,fox,alive,62
6,rabbit,alive,66
7,fox,alive,67
7,rabbit,alive,69
8,fox,alive,69
8,rabbit,alive,74
9,fox,alive,71
9,rabbit,alive,74
9,rabbit,eaten,1
10,fox,alive,73
10,rabbit,alive,77
10,rabbit,eaten,1
11,fox,alive,75
11,rabbit,alive,81
12,fox,alive,76
12,rabbit,alive,86
13,fox,alive,76
13,rabbit,alive,89
14,fox,alive,79
14,rabbit,alive,92
15,fox,alive,82
15,rabbit,alive,100
16,fox,alive,85
16,rabbit,alive,107
17,fox,alive,89
17,rabbit,alive,115
18,fox,alive,90
18,rabbit,alive,118
19,fox,alive,96
19,rabbit,alive,131
20,fox,alive,101
20,rabbit,alive,137
21,fox,alive,106
21,rabbit,alive,144
22,fox,alive,111
22,rabbit,alive,155
23,fox,alive,111
23,rabbit,alive,163
24,fox,alive,118
24,rabbit,alive,176
25,fox,alive,120
25,rabbit,alive,179
26,fox,alive,123
26,rabbit,alive,186
27,fox,alive,123
27,rabbit,alive,194
28,fox,alive,131
28,rabbit,alive,204
29,fox,alive,134
29,rabbit,alive,218
30,fox,alive,136
30,rabbit,alive,228
31,fox,alive,139
31,rabbit,alive,241
32,fox,alive,137
32,rabbit,alive,252
33,fox,alive,144
33,rabbit,alive,262
34,fox,alive,148
34,rabbit,alive,274
35,fox,alive,153
35,rabbit,alive,287
36,fox,alive,156
36,rabbit,alive,299
37,fox,alive,159
37,rabbit,alive,313
38,fox,alive,169
38,rabbit,alive,319
39,fox,alive,179
39,rabbit,alive,335
40,fox,alive,185
40,rabbit,alive,354
41,fox,alive,193
41,rabbit,alive,374
42,fox,alive,201
42,rabbit,alive,397
43,fox,alive,207
43,rabbit,alive,412
44,fox,alive,208
44,rabbit,alive,432
45,fox,alive,219
45,rabbit,alive,460
46,fox,alive,221
46,rabbit,alive,483
46,rabbit,eaten,1
47,fox,alive,229
47,rabbit,alive,512
48,fox,alive,237
48,rabbit,alive,533
48,rabbit,eaten,1
49,fox,alive,240
49,rabbit,alive,559
50,fox,alive,244
50,rabbit,alive,583
50,rabbit,eaten,2
51,fox,alive,245
51,rabbit,alive,617
51,rabbit,eaten,1
52,fox,alive,247
52,rabbit,alive,645
52,rabbit,eaten,1
53,fox,alive,257
53,rabbit,alive,674
54,fox,alive,271
54,rabbit,alive,708
54,rabbit,eaten,1
55,fox,alive,280
55,rabbit,alive,735
56,fox,alive,276
56,rabbit,alive,743
56,rabbit,eaten,1
57,fox,alive,274
57,rabbit,alive,747
58,fox,alive,271
58,rabbit,alive,751
59,fox,alive,265
59,rabbit,alive,757
60,fox,alive,263
60,rabbit,alive,758
60,rabbit,eaten,1
61,fox,alive,259
61,rabbit,alive,762
61,rabbit,eaten,1
62,fox,alive,260
62,rabbit,alive,761
62,rabbit,eaten,1
63,fox,alive,257
63,rabbit,alive,765
64,fox,alive,253
64,rabbit,alive,769
65,fox,alive,249
65,rabbit,alive,773
66,fox,alive,245
66,rabbit,alive,777
67,fox,alive,240
67,rabbit,alive,780
67,rabbit,eaten,2
68,fox,alive,237
68,rabbit,alive,785
69,fox,alive,237
69,rabbit,alive,785
70,fox,alive,232
70,rabbit,alive,790
71,fox,alive,232
71,rabbit,alive,789
71,rabbit,eaten,1
72,fox,alive,228
72,rabbit,alive,793
72,rabbit,eaten,1
73,fox,alive,223
73,rabbit,alive,799
74,fox,alive,220
74,rabbit,alive,802
75,fox,alive,217
75,rabbit,alive,805
76,fox,alive,211
76,rabbit,alive,811
77,fox,alive,207
77,rabbit,alive,815
78,fox,alive,202
78,rabbit,alive,821
79,fox,alive,201
79,rabbit,alive,824
80,fox,alive,199
80,rabbit,alive,828
81,fox,alive,197
81,rabbit,alive,829
81,rabbit,eaten,1
82,fox,alive,194
82,rabbit,alive,833
83,fox,alive,194
83,rabbit,alive,833
83,rabbit,eaten,1
84,fox,alive,193
84,rabbit,alive,836
85,fox,alive,191
85,rabbit,alive,837
86,fox,alive,187
86,rabbit,alive,842
87,fox,alive,184
87,rabbit,alive,843
87,rabbit,eaten,2
88,fox,alive,185
88,rabbit,alive,844
88,rabbit,eaten,1
89,fox,alive,182
89,rabbit,alive,849
90,fox,alive,177
90,rabbit,alive,854
91,fox,alive,176
91,rabbit,alive,854
91,rabbit,eaten,1
92,fox,alive,171
92,rabbit,alive,860
93,fox,alive,168
93,rabbit,alive,863
94,fox,alive,168
94,rabbit,alive,863
95,fox,alive,162
95,rabbit,alive,869
96,fox,alive,159
96,rabbit,alive,872
97,fox,alive,157
97,rabbit,alive,873
97,rabbit,eaten,1
98,fox,alive,153
98,rabbit,alive,879
99,fox,alive,148
99,rabbit,alive,883
99,rabbit,eaten,1
100,fox,alive,146
100,rabbit,alive,887
101,fox,alive,142
101,rabbit,alive,890
101,rabbit,eaten,1
102,fox,alive,137
102,rabbit,alive,896
103,fox,alive,130
103,rabbit,alive,903
104,fox,alive,125
104,rabbit,alive,907
104,rabbit,eaten,1
105,fox,alive,117
105,rabbit,alive,916
106,fox,alive,114
106,rabbit,alive,919
107,fox,alive,111
107,rabbit,alive,922
108,fox,alive,112
108,rabbit,alive,921
109,fox,alive,110
109,rabbit,alive,923
110,fox,alive,110
110,rabbit,alive,923
111,fox,alive,107
111,rabbit,alive,925
111,rabbit,eaten,1
112,fox,alive,107
112,rabbit,alive,927
113,fox,alive,104
113,rabbit,alive,930
114,fox,alive,102
114,rabbit,alive,932
115,fox,alive,102
115,rabbit,alive,932
116,fox,alive,101
116,rabbit,alive,932
116,rabbit,eaten,1
117,fox,alive,101
117,rabbit,alive,932
117,rabbit,eaten,1
118,fox,alive,101
118,rabbit,alive,933
119,fox,alive,101
119,rabbit,alive,933
120,fox,alive,99
120,rabbit,alive,934
120,rabbit,eaten,1
121,fox,alive,98
121,rabbit,alive,935
121,rabbit,eaten,1
122,fox,alive,96
122,rabbit,alive,938
123,fox,alive,95
123,rabbit,alive,939
124,fox,alive,96
124,rabbit,alive,938
125,fox,alive,95
125,rabbit,alive,939
126,fox,alive,95
126,rabbit,alive,939
127,fox,alive,93
127,rabbit,alive,940
127,rabbit,eaten,1
128,fox,alive,93
128,rabbit,alive,941
129,fox,alive,89
129,rabbit,alive,945
130,fox,alive,86
130,rabbit,alive,948
131,fox,alive,86
131,rabbit,alive,948
132,fox,alive,87
132,rabbit,alive,946
132,rabbit,eaten,1
133,fox,alive,84
133,rabbit,alive,950
134,fox,alive,80
134,rabbit,alive,954
135,fox,alive,79
135,rabbit,alive,955
136,fox,alive,79
136,rabbit,alive,955
137,fox,alive,74
137,rabbit,alive,960
138,fox,alive,71
138,rabbit,alive,963
139,fox,alive,68
139,rabbit,alive,966
140,fox,alive,66
140,rabbit,alive,968
141,fox,alive,64
141,rabbit,alive,970
142,fox,alive,64
142,rabbit,alive,970
143,fox,alive,65
143,rabbit,alive,969
144,fox,alive,63
144,rabbit,alive,971
145,fox,alive,62
145,rabbit,alive,972
146,fox,alive,61
146,rabbit,alive,973
147,fox,alive,58
147,rabbit,alive,974
147,rabbit,eaten,2
148,fox,alive,57
148,rabbit,alive,977
149,fox,alive,55
149,rabbit,alive,979
150,fox,alive,54
150,rabbit,alive,979
