frame,kind,death_cause,number of agents
28,grass,alive,926
28,grass,eaten,3
28,rabbit,alive,158
28,rabbit,eaten,1
29,fox,alive,172
29,grass,alive,923
29,grass,eaten,4
29,rabbit,alive,160
30,fox,alive,171
30,grass,alive,920
30,grass,eaten,4
30,rabbit,alive,167
31,fox,alive,170
31,grass,alive,919
31,grass,eaten,2
31,rabbit,alive,171
32,fox,alive,173
32,grass,alive,918
32,grass,eaten,1
32,rabbit,alive,172
33,fox,alive,175
33,grass,alive,917
33,grass,eaten,1
33,rabbit,alive,173
34,fox,alive,175
34,grass,alive,911
34,grass,eaten,1
34,rabbit,alive,176
35,fox,alive,173
35,grass,alive,910
35,grass,eaten,1
35,rabbit,alive,184
35,rabbit,eaten,1
36,fox,alive,174
36,grass,alive,907
36,grass,eaten,1
36,rabbit,alive,192
37,fox,alive,173
37,grass,alive,907
37,grass,eaten,1
37,rabbit,alive,201
37,rabbit,eaten,1
38,fox,alive,175
38,grass,alive,907
38,grass,eaten,1
38,rabbit,alive,204
38,rabbit,eaten,1
39,fox,alive,177
39,grass,alive,904
39,grass,eaten,2
39,rabbit,alive,201
40,fox,alive,179
40,grass,alive,903
40,rabbit,alive,206
41,fox,alive,182
41,grass,alive,899
41,grass,eaten,2
41,rabbit,alive,213
42,fox,alive,180
42,grass,alive,898
42,grass,eaten,1
42,rabbit,alive,222
43,fox,alive,176
43,grass,alive,897
43,grass,eaten,1
43,rabbit,alive,223
44,fox,alive,179
44,grass,alive,893
44,grass,eaten,1
44,rabbit,alive,231
45,fox,alive,183
45,grass,alive,892
45,grass,eaten,1
45,rabbit,alive,244
46,fox,alive,179
46,grass,alive,892
46,grass,eaten,1
46,rabbit,alive,253
47,fox,alive,181
47,grass,alive,890
47,grass,eaten,1
47,rabbit,alive,258
48,fox,alive,186
48,grass,alive,889
48,grass,eaten,2
48,rabbit,alive,266
49,fox,alive,180
49,grass,alive,887
49,grass,eaten,1
49,rabbit,alive,278
50,fox,alive,177
50,grass,alive,886
50,rabbit,alive,287
51,fox,alive,179
51,grass,alive,883
51,grass,eaten,1
51,rabbit,alive,288
52,fox,alive,180
52,grass,alive,878
52,grass,eaten,1
52,rabbit,alive,298
53,fox,alive,181
53,grass,alive,877
53,rabbit,alive,305
54,fox,alive,182
54,grass,alive,874
54,grass,eaten,1
54,rabbit,alive,317
55,fox,alive,183
55,grass,alive,873
55,rabbit,alive,325
56,fox,alive,181
56,grass,alive,872
56,rabbit,alive,340
57,fox,alive,183
57,grass,alive,872
57,rabbit,alive,346
58,fox,alive,176
58,grass,alive,871
58,rabbit,alive,354
59,fox,alive,177
59,grass,alive,870
59,rabbit,alive,356
60,fox,alive,178
60,grass,alive,866
60,rabbit,alive,367
61,fox,alive,175
61,grass,alive,863
61,rabbit,alive,376
62,fox,alive,173
62,grass,alive,861
62,grass,eaten,1
62,rabbit,alive,389
63,fox,alive,174
63,grass,alive,857
63,grass,eaten,2
63,rabbit,alive,394
64,fox,alive,170
64,grass,alive,854
64,grass,eaten,2
64,rabbit,alive,409
65,fox,alive,171
65,grass,alive,852
65,grass,eaten,1
65,rabbit,alive,420
66,fox,alive,170
66,grass,alive,848
66,grass,eaten,1
66,rabbit,alive,424
67,fox,alive,166
67,grass,alive,846
67,grass,eaten,1
67,rabbit,alive,437
68,fox,alive,160
68,grass,alive,841
68,grass,eaten,2
68,rabbit,alive,456
69,fox,alive,167
69,grass,alive,840
69,grass,eaten,2
69,rabbit,alive,465
70,fox,alive,170
70,grass,alive,838
70,rabbit,alive,476
71,fox,alive,165
71,grass,alive,837
71,rabbit,alive,487
72,fox,alive,164
72,grass,alive,837
72,rabbit,alive,500
73,fox,alive,164
73,grass,alive,835
73,rabbit,alive,505
74,fox,alive,164
74,grass,alive,832
74,rabbit,alive,515
75,fox,alive,161
75,grass,alive,830
75,grass,eaten,1
75,rabbit,alive,533
76,fox,alive,160
76,grass,alive,830
76,grass,eaten,1
76,rabbit,alive,541
77,fox,alive,159
77,grass,alive,830
77,grass,eaten,1
77,rabbit,alive,547
78,fox,alive,159
78,grass,alive,829
78,rabbit,alive,557
78,rabbit,eaten,1
79,fox,alive,156
79,grass,alive,826
79,rabbit,alive,571
79,rabbit,eaten,1
80,fox,alive,149
80,grass,alive,825
80,rabbit,alive,579
80,rabbit,eaten,1
81,fox,alive,151
81,grass,alive,819
81,rabbit,alive,584
82,fox,alive,149
82,grass,alive,816
82,rabbit,alive,591
83,fox,alive,149
83,grass,alive,813
83,rabbit,alive,599
84,fox,alive,151
84,grass,alive,810
84,rabbit,alive,614
85,fox,alive,152
85,grass,alive,806
85,grass,eaten,1
85,rabbit,alive,615
85,rabbit,eaten,1
86,fox,alive,152
86,grass,alive,805
86,rabbit,alive,626
86,rabbit,eaten,1
87,fox,alive,155
87,grass,alive,802
87,rabbit,alive,637
88,fox,alive,164
88,grass,alive,800
88,rabbit,alive,649
88,rabbit,eaten,1
89,fox,alive,162
89,grass,alive,798
89,rabbit,alive,652
89,rabbit,eaten,1
90,fox,alive,163
90,grass,alive,796
90,grass,eaten,1
90,rabbit,alive,658
91,fox,alive,164
91,grass,alive,788
91,rabbit,alive,670
91,rabbit,eaten,1
92,fox,alive,166
92,grass,alive,786
92,rabbit,alive,677
92,rabbit,eaten,1
93,fox,alive,173
93,grass,alive,781
93,grass,eaten,1
93,rabbit,alive,687
94,fox,alive,171
94,grass,alive,779
94,grass,eaten,1
94,rabbit,alive,698
95,fox,alive,174
95,grass,alive,776
95,grass,eaten,1
95,rabbit,alive,710
96,fox,alive,179
96,grass,alive,775
96,rabbit,alive,727
97,fox,alive,177
97,grass,alive,775
97,rabbit,alive,745
98,fox,alive,182
98,grass,alive,774
98,rabbit,alive,768
99,fox,alive,189
99,grass,alive,772
99,grass,eaten,1
99,rabbit,alive,783
99,rabbit,eaten,1
100,fox,alive,187
100,grass,alive,769
100,grass,eaten,1
100,rabbit,alive,804
101,fox,alive,193
101,grass,alive,766
101,rabbit,alive,821
101,rabbit,eaten,2
102,fox,alive,192
102,grass,alive,765
102,rabbit,alive,837
103,fox,alive,191
103,grass,alive,765
103,rabbit,alive,839
104,fox,alive,185
104,grass,alive,762
104,rabbit,alive,845
105,fox,alive,187
105,grass,alive,757
105,grass,eaten,2
105,rabbit,alive,841
105,rabbit,eaten,2
106,fox,alive,186
106,grass,alive,755
106,grass,eaten,1
106,rabbit,alive,843
106,rabbit,eaten,1
107,fox,alive,188
107,grass,alive,752
107,grass,eaten,1
107,rabbit,alive,842
108,fox,alive,192
108,grass,alive,750
108,grass,eaten,1
108,rabbit,alive,838
109,fox,alive,191
109,grass,alive,749
109,grass,eaten,1
109,rabbit,alive,837
109,rabbit,eaten,2
110,fox,alive,189
110,grass,alive,744
110,grass,eaten,2
110,rabbit,alive,841
110,rabbit,eaten,1
111,fox,alive,189
111,grass,alive,740
111,grass,eaten,2
111,rabbit,alive,840
111,rabbit,eaten,2
112,fox,alive,193
112,grass,alive,737
112,grass,eaten,2
112,rabbit,alive,839
112,rabbit,eaten,2
113,fox,alive,191
113,grass,alive,734
113,grass,eaten,1
113,rabbit,alive,841
113,rabbit,eaten,2
114,fox,alive,193
114,grass,alive,730
114,grass,eaten,1
114,rabbit,alive,842
115,fox,alive,191
115,grass,alive,726
115,rabbit,alive,844
116,fox,alive,194
116,grass,alive,725
116,rabbit,alive,840
116,rabbit,eaten,1
117,fox,alive,195
117,grass,alive,725
117,rabbit,alive,840
118,fox,alive,196
118,grass,alive,721
118,rabbit,alive,839
119,fox,alive,186
119,grass,alive,719
119,rabbit,alive,847
119,rabbit,eaten,2
120,fox,alive,183
120,grass,alive,716
120,rabbit,alive,850
120,rabbit,eaten,1
121,fox,alive,184
121,grass,alive,716
121,rabbit,alive,853
121,rabbit,eaten,2
122,fox,alive,184
122,grass,alive,714
122,rabbit,alive,854
122,rabbit,eaten,1
123,fox,alive,188
123,grass,alive,713
123,rabbit,alive,851
124,fox,alive,186
124,grass,alive,709
124,rabbit,alive,855
125,fox,alive,184
125,grass,alive,702
125,rabbit,alive,857
126,fox,alive,181
126,grass,alive,699
126,rabbit,alive,860
127,fox,alive,181
127,grass,alive,698
127,rabbit,alive,856
128,fox,alive,180
128,grass,alive,691
128,rabbit,alive,861
129,fox,alive,179
129,grass,alive,690
129,rabbit,alive,862
130,fox,alive,177
130,grass,alive,689
130,rabbit,alive,862
130,rabbit,eaten,2
131,fox,alive,177
131,grass,alive,686
131,rabbit,alive,863
131,rabbit,eaten,1
132,fox,alive,182
132,grass,alive,686
132,rabbit,alive,859
133,fox,alive,183
133,grass,alive,684
133,rabbit,alive,858
134,fox,alive,178
134,grass,alive,681
134,rabbit,alive,861
134,rabbit,eaten,2
135,fox,alive,187
135,grass,alive,679
135,rabbit,alive,857
135,rabbit,eaten,2
136,fox,alive,184
136,grass,alive,678
136,rabbit,alive,863
137,fox,alive,184
137,grass,alive,676
137,rabbit,alive,862
137,rabbit,eaten,1
138,fox,alive,181
138,grass,alive,673
138,rabbit,alive,866
139,fox,alive,182
139,grass,alive,672
139,rabbit,alive,864
139,rabbit,eaten,1
140,fox,alive,182
140,grass,alive,671
140,rabbit,alive,865
141,fox,alive,185
141,grass,alive,669
141,rabbit,alive,862
142,fox,alive,189
142,grass,alive,664
142,rabbit,alive,858
143,fox,alive,184
143,grass,alive,662
143,rabbit,alive,863
144,fox,alive,183
144,grass,alive,661
144,rabbit,alive,864
145,fox,alive,183
145,grass,alive,658
145,rabbit,alive,863
145,rabbit,eaten,1
146,fox,alive,185
146,grass,alive,655
146,grass,eaten,1
146,rabbit,alive,862
146,rabbit,eaten,1
147,fox,alive,184
147,grass,alive,653
147,grass,eaten,1
147,rabbit,alive,864
148,fox,alive,180
148,grass,alive,650
148,grass,eaten,1
148,rabbit,alive,868
149,fox,alive,183
149,grass,alive,648
149,rabbit,alive,867
150,fox,alive,182
150,grass,alive,646
150,rabbit,alive,868
151,fox,alive,187
151,grass,alive,645
151,rabbit,alive,857
151,rabbit,eaten,3
152,fox,alive,188
152,grass,alive,642
152,rabbit,alive,862
152,rabbit,eaten,1
153,fox,alive,185
153,grass,alive,638
153,rabbit,alive,866
154,fox,alive,186
154,grass,alive,635
154,rabbit,alive,865
155,fox,alive,185
155,grass,alive,631
155,rabbit,alive,865
156,fox,alive,180
156,grass,alive,629
156,rabbit,alive,871
156,rabbit,eaten,1
157,fox,alive,179
157,grass,alive,625
157,rabbit,alive,872
157,rabbit,eaten,1
158,fox,alive,178
158,grass,alive,624
158,rabbit,alive,874
159,fox,alive,177
159,grass,alive,621
159,rabbit,alive,874
159,rabbit,eaten,1
160,fox,alive,179
160,grass,alive,618
160,rabbit,alive,875
161,fox,alive,181
161,grass,alive,617
161,rabbit,alive,873
162,fox,alive,182
162,grass,alive,616
162,rabbit,alive,871
163,fox,alive,184
163,grass,alive,612
163,rabbit,alive,861
163,rabbit,eaten,1
164,fox,alive,178
164,grass,alive,609
164,rabbit,alive,865
165,fox,alive,180
165,grass,alive,606
165,grass,eaten,1
165,rabbit,alive,874
166,fox,alive,177
166,grass,alive,603
166,grass,eaten,1
166,rabbit,alive,876
166,rabbit,eaten,1
167,fox,alive,181
167,grass,alive,599
167,grass,eaten,1
167,rabbit,alive,873
168,fox,alive,175
168,grass,alive,597
168,rabbit,alive,879
169,fox,alive,178
169,grass,alive,596
169,rabbit,alive,876
170,fox,alive,179
170,grass,alive,593
170,rabbit,alive,875
171,fox,alive,178
171,grass,alive,586
171,rabbit,alive,876
172,fox,alive,177
172,grass,alive,583
172,rabbit,alive,877
173,fox,alive,177
173,grass,alive,579
173,rabbit,alive,877
174,fox,alive,185
174,grass,alive,574
174,rabbit,alive,866
174,rabbit,eaten,3
175,fox,alive,184
175,grass,alive,569
175,rabbit,alive,870
175,rabbit,eaten,1
176,fox,alive,186
176,grass,alive,568
176,rabbit,alive,868
176,rabbit,eaten,1
177,fox,alive,183
177,grass,alive,566
177,rabbit,alive,872
178,fox,alive,177
178,grass,alive,565
178,rabbit,alive,878
179,fox,alive,177
179,grass,alive,561
179,rabbit,alive,878
180,fox,alive,176
180,grass,alive,559
180,rabbit,alive,880
181,fox,alive,177
181,grass,alive,556
181,rabbit,alive,876
181,rabbit,eaten,2
182,fox,alive,174
182,grass,alive,555
182,rabbit,alive,881
182,rabbit,eaten,1
183,fox,alive,174
183,grass,alive,552
183,rabbit,alive,882
184,fox,alive,170
184,grass,alive,550
184,rabbit,alive,886
185,fox,alive,171
185,grass,alive,549
185,rabbit,alive,884
185,rabbit,eaten,1
186,fox,alive,174
186,grass,alive,548
186,rabbit,alive,882
187,fox,alive,173
187,grass,alive,548
187,rabbit,alive,882
188,fox,alive,173
188,grass,alive,548
188,rabbit,alive,883
189,fox,alive,172
189,grass,alive,548
189,rabbit,alive,884
190,fox,alive,170
190,grass,alive,547
190,rabbit,alive,886
191,fox,alive,170
191,grass,alive,544
191,rabbit,alive,886
192,fox,alive,166
192,grass,alive,543
192,rabbit,alive,890
193,fox,alive,169
193,grass,alive,541
193,rabbit,alive,887
194,fox,alive,170
194,grass,alive,539
194,rabbit,alive,880
195,fox,alive,169
195,grass,alive,534
195,rabbit,alive,885
195,rabbit,eaten,1
196,fox,alive,167
196,grass,alive,532
196,rabbit,alive,890
197,fox,alive,163
197,grass,alive,527
197,rabbit,alive,893
197,rabbit,eaten,1
198,fox,alive,165
198,grass,alive,523
198,rabbit,alive,892
199,fox,alive,161
199,grass,alive,521
199,grass,eaten,1
199,rabbit,alive,896
200,fox,alive,160
200,grass,alive,519
200,rabbit,alive,896
200,rabbit,eaten,1
201,fox,alive,163
201,grass,alive,514
201,rabbit,alive,893
201,rabbit,eaten,1
202,fox,alive,164
202,grass,alive,509
202,rabbit,alive,893
203,fox,alive,167
203,grass,alive,507
203,rabbit,alive,888
203,rabbit,eaten,2
204,fox,alive,168
204,grass,alive,504
204,rabbit,alive,889
204,rabbit,eaten,3
205,fox,alive,169
205,grass,alive,500
205,rabbit,alive,887
205,rabbit,eaten,1
206,fox,alive,169
206,grass,alive,497
206,rabbit,alive,893
206,rabbit,eaten,1
207,fox,alive,170
207,grass,alive,492
207,rabbit,alive,888
207,rabbit,eaten,1
208,fox,alive,171
208,grass,alive,491
208,rabbit,alive,889
208,rabbit,eaten,3
209,fox,alive,173
209,grass,alive,485
209,rabbit,alive,891
210,fox,alive,173
210,grass,alive,482
210,rabbit,alive,890
210,rabbit,eaten,1
211,fox,alive,175
211,grass,alive,480
211,rabbit,alive,887
211,rabbit,eaten,2
212,fox,alive,178
212,grass,alive,475
212,rabbit,alive,887
213,fox,alive,177
213,grass,alive,472
213,rabbit,alive,888
214,fox,alive,178
214,grass,alive,466
214,rabbit,alive,887
215,fox,alive,176
215,grass,alive,464
215,rabbit,alive,887
215,rabbit,eaten,2
216,fox,alive,182
216,grass,alive,462
216,rabbit,alive,885
217,fox,alive,182
217,grass,alive,457
217,rabbit,alive,885
218,fox,alive,182
218,grass,alive,455
218,rabbit,alive,885
219,fox,alive,183
219,grass,alive,453
219,rabbit,alive,883
219,rabbit,eaten,1
220,fox,alive,186
220,grass,alive,450
220,rabbit,alive,882
221,fox,alive,186
221,grass,alive,444
221,rabbit,alive,882
222,fox,alive,183
222,grass,alive,440
222,rabbit,alive,885
223,fox,alive,181
223,grass,alive,438
223,rabbit,alive,887
224,fox,alive,181
224,grass,alive,437
224,rabbit,alive,887
225,fox,alive,179
225,grass,alive,432
225,rabbit,alive,878
225,rabbit,eaten,1
226,fox,alive,181
226,grass,alive,430
226,rabbit,alive,887
227,fox,alive,185
227,grass,alive,426
227,rabbit,alive,880
227,rabbit,eaten,3
228,fox,alive,186
228,grass,alive,423
228,rabbit,alive,888
229,fox,alive,192
229,grass,alive,423
229,rabbit,alive,884
230,fox,alive,192
230,grass,alive,421
230,rabbit,alive,884
231,fox,alive,187
231,grass,alive,418
231,rabbit,alive,889
232,fox,alive,193
232,grass,alive,416
232,rabbit,alive,883
233,fox,alive,197
233,grass,alive,408
233,rabbit,alive,879
234,fox,alive,200
234,grass,alive,407
234,rabbit,alive,875
234,rabbit,eaten,1
235,fox,alive,201
235,grass,alive,404
235,rabbit,alive,875
236,fox,alive,198
236,grass,alive,400
236,rabbit,alive,878
237,fox,alive,196
237,grass,alive,399
237,rabbit,alive,879
237,rabbit,eaten,1
238,fox,alive,192
238,grass,alive,396
238,rabbit,alive,883
238,rabbit,eaten,1
239,fox,alive,193
239,grass,alive,392
239,rabbit,alive,883
240,fox,alive,188
240,grass,alive,388
240,rabbit,alive,888
241,fox,alive,185
241,grass,alive,386
241,rabbit,alive,891
242,fox,alive,185
242,grass,alive,378
242,rabbit,alive,891
243,fox,alive,183
243,grass,alive,374
243,rabbit,alive,893
244,fox,alive,185
244,grass,alive,370
244,rabbit,alive,891
245,fox,alive,184
245,grass,alive,367
245,rabbit,alive,891
245,rabbit,eaten,1
246,fox,alive,184
246,grass,alive,364
246,rabbit,alive,893
247,fox,alive,182
247,grass,alive,363
247,rabbit,alive,892
248,fox,alive,178
248,grass,alive,361
248,rabbit,alive,899
249,fox,alive,178
249,grass,alive,359
249,rabbit,alive,898
249,rabbit,eaten,1
250,fox,alive,178
250,grass,alive,357
250,rabbit,alive,899
251,fox,alive,175
251,grass,alive,357
251,rabbit,alive,902
252,fox,alive,180
252,grass,alive,356
252,rabbit,alive,897
253,fox,alive,175
253,grass,alive,353
253,rabbit,alive,901
253,rabbit,eaten,1
254,fox,alive,172
254,grass,alive,351
254,rabbit,alive,906
255,fox,alive,169
255,grass,alive,348
255,rabbit,alive,909
256,fox,alive,173
256,grass,alive,345
256,rabbit,alive,906
257,fox,alive,173
257,grass,alive,342
257,rabbit,alive,905
257,rabbit,eaten,1
258,fox,alive,174
258,grass,alive,341
258,rabbit,alive,904
258,rabbit,eaten,1
259,fox,alive,171
259,grass,alive,337
259,rabbit,alive,907
259,rabbit,eaten,1
260,fox,alive,171
260,grass,alive,333
260,rabbit,alive,906
260,rabbit,eaten,2
261,fox,alive,168
261,grass,alive,326
261,rabbit,alive,911
262,fox,alive,168
262,grass,alive,322
262,rabbit,alive,910
262,rabbit,eaten,1
263,fox,alive,170
263,grass,alive,320
263,rabbit,alive,908
263,rabbit,eaten,1
264,fox,alive,169
264,grass,alive,317
264,rabbit,alive,910
265,fox,alive,168
265,grass,alive,316
265,rabbit,alive,910
265,rabbit,eaten,1
266,fox,alive,165
266,grass,alive,311
266,rabbit,alive,915
267,fox,alive,172
267,grass,alive,307
267,rabbit,alive,907
267,rabbit,eaten,1
268,fox,alive,167
268,grass,alive,304
268,rabbit,alive,905
269,fox,alive,167
269,grass,alive,304
269,rabbit,alive,908
270,fox,alive,170
270,grass,alive,299
270,rabbit,alive,909
270,rabbit,eaten,1
271,fox,alive,171
271,grass,alive,296
271,rabbit,alive,908
271,rabbit,eaten,1
272,fox,alive,174
272,grass,alive,293
272,rabbit,alive,903
273,fox,alive,174
273,grass,alive,291
273,rabbit,alive,905
273,rabbit,eaten,1
274,fox,alive,171
274,grass,alive,289
274,rabbit,alive,909
275,fox,alive,168
275,grass,alive,283
275,rabbit,alive,912
276,fox,alive,166
276,grass,alive,275
276,rabbit,alive,913
276,rabbit,eaten,1
277,fox,alive,167
277,grass,alive,275
277,rabbit,alive,914
278,fox,alive,169
278,grass,alive,271
278,rabbit,alive,912
279,fox,alive,172
279,grass,alive,269
279,rabbit,alive,911
280,fox,alive,171
280,grass,alive,266
280,rabbit,alive,911
280,rabbit,eaten,1
281,fox,alive,173
281,grass,alive,263
281,grass,eaten,1
281,rabbit,alive,909
281,rabbit,eaten,1
282,fox,alive,168
282,grass,alive,261
282,grass,eaten,1
282,rabbit,alive,915
283,fox,alive,169
283,grass,alive,256
283,rabbit,alive,914
284,fox,alive,174
284,grass,alive,252
284,rabbit,alive,908
284,rabbit,eaten,1
285,fox,alive,174
285,grass,alive,250
285,grass,eaten,1
285,rabbit,alive,911
286,fox,alive,173
286,grass,alive,247
286,grass,eaten,1
286,rabbit,alive,910
286,rabbit,eaten,1
287,fox,alive,173
287,grass,alive,241
287,rabbit,alive,911
287,rabbit,eaten,1
288,fox,alive,176
288,grass,alive,236
288,rabbit,alive,912
288,rabbit,eaten,1
289,fox,alive,179
289,grass,alive,235
289,rabbit,alive,909
289,rabbit,eaten,1
290,fox,alive,179
290,grass,alive,230
290,rabbit,alive,910
290,rabbit,eaten,1
291,fox,alive,180
291,grass,alive,229
291,rabbit,alive,910
292,fox,alive,177
292,grass,alive,226
292,rabbit,alive,913
293,fox,alive,176
293,grass,alive,222
293,rabbit,alive,914
294,fox,alive,176
294,grass,alive,220
294,rabbit,alive,914
295,fox,alive,181
295,grass,alive,219
295,rabbit,alive,907
295,rabbit,eaten,2
296,fox,alive,181
296,grass,alive,218
296,rabbit,alive,910
297,fox,alive,177
297,grass,alive,214
297,rabbit,alive,917
298,fox,alive,177
298,grass,alive,212
298,rabbit,alive,917
299,fox,alive,179
299,grass,alive,211
299,rabbit,alive,915
300,fox,alive,179
300,grass,alive,207
300,rabbit,alive,915
301,fox,alive,177
301,grass,alive,203
301,rabbit,alive,917
302,fox,alive,175
302,grass,alive,199
302,rabbit,alive,919
303,fox,alive,174
303,grass,alive,196
303,rabbit,alive,919
303,rabbit,eaten,1
304,fox,alive,182
304,grass,alive,190
304,rabbit,alive,911
304,rabbit,eaten,1
305,fox,alive,182
305,grass,alive,187
305,rabbit,alive,912
306,fox,alive,183
306,grass,alive,185
306,rabbit,alive,911
307,fox,alive,180
307,grass,alive,183
307,rabbit,alive,914
308,fox,alive,182
308,grass,alive,181
308,rabbit,alive,912
309,fox,alive,183
309,grass,alive,180
309,rabbit,alive,911
310,fox,alive,184
310,grass,alive,178
310,rabbit,alive,909
310,rabbit,eaten,1
311,fox,alive,181
311,grass,alive,176
311,rabbit,alive,912
311,rabbit,eaten,1
312,fox,alive,183
312,grass,alive,175
312,rabbit,alive,911
313,fox,alive,186
313,grass,alive,173
313,rabbit,alive,908
314,fox,alive,184
314,grass,alive,172
314,rabbit,alive,910
315,fox,alive,184
315,grass,alive,171
315,rabbit,alive,910
316,fox,alive,186
316,grass,alive,166
316,rabbit,alive,908
317,fox,alive,182
317,grass,alive,164
317,rabbit,alive,912
318,fox,alive,183
318,grass,alive,162
318,rabbit,alive,911
319,fox,alive,183
319,grass,alive,161
319,rabbit,alive,910
320,fox,alive,185
320,grass,alive,158
320,rabbit,alive,909
321,fox,alive,185
321,grass,alive,153
321,rabbit,alive,909
322,fox,alive,187
322,grass,alive,153
322,rabbit,alive,906
322,rabbit,eaten,1
323,fox,alive,186
323,grass,alive,153
323,rabbit,alive,908
324,fox,alive,182
324,grass,alive,148
324,rabbit,alive,911
324,rabbit,eaten,1
325,fox,alive,175
325,grass,alive,148
325,rabbit,alive,919
326,fox,alive,177
326,grass,alive,146
326,rabbit,alive,917
327,fox,alive,180
327,grass,alive,146
327,rabbit,alive,914
328,fox,alive,184
328,grass,alive,146
328,rabbit,alive,909
328,rabbit,eaten,1
329,fox,alive,180
329,grass,alive,143
329,rabbit,alive,914
329,rabbit,eaten,1
330,fox,alive,184
330,grass,alive,140
330,rabbit,alive,910
330,rabbit,eaten,2
331,fox,alive,183
331,grass,alive,136
331,rabbit,alive,909
331,rabbit,eaten,1
332,fox,alive,186
332,grass,alive,134
332,rabbit,alive,913
333,fox,alive,184
333,grass,alive,132
333,rabbit,alive,914
333,rabbit,eaten,1
334,fox,alive,186
334,grass,alive,131
334,rabbit,alive,912
334,rabbit,eaten,1
335,fox,alive,186
335,grass,alive,129
335,rabbit,alive,911
336,fox,alive,182
336,grass,alive,129
336,rabbit,alive,900
337,fox,alive,185
337,grass,alive,129
337,rabbit,alive,907
337,rabbit,eaten,3
338,fox,alive,188
338,grass,alive,128
338,rabbit,alive,912
338,rabbit,eaten,2
339,fox,alive,192
339,grass,alive,126
339,rabbit,alive,910
340,fox,alive,196
340,grass,alive,125
340,rabbit,alive,907
340,rabbit,eaten,1
341,fox,alive,200
341,grass,alive,125
341,rabbit,alive,908
342,fox,alive,201
342,grass,alive,125
342,rabbit,alive,907
343,fox,alive,200
343,grass,alive,125
343,rabbit,alive,909
344,fox,alive,199
344,grass,alive,121
344,rabbit,alive,910
345,fox,alive,199
345,grass,alive,120
345,rabbit,alive,910
346,fox,alive,199
346,grass,alive,118
346,rabbit,alive,910
347,fox,alive,198
347,grass,alive,115
347,rabbit,alive,911
348,fox,alive,199
348,grass,alive,113
348,rabbit,alive,910
349,fox,alive,200
349,grass,alive,108
349,rabbit,alive,909
350,fox,alive,203
350,grass,alive,106
350,rabbit,alive,905
350,rabbit,eaten,1
351,fox,alive,208
351,grass,alive,106
351,rabbit,alive,900
351,rabbit,eaten,1
352,fox,alive,214
352,grass,alive,105
352,rabbit,alive,891
352,rabbit,eaten,1
353,fox,alive,214
353,grass,alive,104
353,rabbit,alive,898
354,fox,alive,215
354,grass,alive,104
354,rabbit,alive,896
354,rabbit,eaten,1
355,fox,alive,214
355,grass,alive,103
355,rabbit,alive,900
356,fox,alive,218
356,grass,alive,102
356,rabbit,alive,896
357,fox,alive,224
357,grass,alive,102
357,rabbit,alive,890
