frame,kind,death_cause,gender,number of agents
135,rabbit,alive,female,18
135,rabbit,alive,male,26
136,rabbit,alive,female,18
136,rabbit,alive,male,26
137,rabbit,alive,female,18
137,rabbit,alive,male,26
138,rabbit,alive,female,18
138,rabbit,alive,male,26
139,rabbit,alive,female,18
139,rabbit,alive,male,26
140,rabbit,alive,female,18
140,rabbit,alive,male,26
141,rabbit,alive,female,18
141,rabbit,alive,male,26
142,rabbit,alive,female,18
142,rabbit,alive,male,26
143,rabbit,alive,female,18
143,rabbit,alive,male,26
144,rabbit,alive,female,18
144,rabbit,alive,male,26
145,rabbit,alive,female,18
145,rabbit,alive,male,26
146,rabbit,alive,female,18
146,rabbit,alive,male,26
147,rabbit,alive,female,18
147,rabbit,alive,male,26
148,rabbit,alive,female,18
148,rabbit,alive,male,26
149,rabbit,alive,female,18
149,rabbit,alive,male,26
150,rabbit,alive,female,18
150,rabbit,alive,male,26
151,rabbit,alive,female,18
151,rabbit,alive,male,26
152,rabbit,alive,female,18
152,rabbit,alive,male,26
153,rabbit,alive,female,18
153,rabbit,alive,male,26
154,rabbit,alive,female,18
154,rabbit,alive,male,26
155,rabbit,alive,female,18
155,rabbit,alive,male,26
156,rabbit,alive,female,18
156,rabbit,alive,male,26
157,rabbit,alive,female,18
157,rabbit,alive,male,26
158,rabbit,alive,female,18
158,rabbit,alive,male,26
159,rabbit,alive,female,18
159,rabbit,alive,male,26
160,rabbit,alive,female,18
160,rabbit,alive,male,26
161,rabbit,alive,female,18
161,rabbit,alive,male,26
162,rabbit,alive,female,18
162,rabbit,alive,male,26
163,rabbit,alive,female,18
163,rabbit,alive,male,26
164,rabbit,alive,female,19
164,rabbit,alive,male,26
165,rabbit,alive,female,19
165,rabbit,alive,male,26
166,rabbit,alive,female,19
166,rabbit,alive,male,26
167,rabbit,alive,female,19
167,rabbit,alive,male,26
168,rabbit,alive,female,19
168,rabbit,alive,male,26
169,rabbit,alive,female,19
169,rabbit,alive,male,26
170,rabbit,alive,female,19
170,rabbit,alive,male,26
171,rabbit,alive,female,19
171,rabbit,alive,male,26
172,rabbit,alive,female,19
172,rabbit,alive,male,26
173,rabbit,alive,female,19
173,rabbit,alive,male,26
174,rabbit,alive,female,19
174,rabbit,alive,male,26
175,rabbit,alive,female,19
175,rabbit,alive,male,26
176,rabbit,alive,female,19
176,rabbit,alive,male,26
177,rabbit,alive,female,19
177,rabbit,alive,male,26
178,rabbit,alive,female,19
178,rabbit,alive,male,26
179,rabbit,alive,female,19
179,rabbit,alive,male,26
180,rabbit,alive,female,19
180,rabbit,alive,male,26
181,rabbit,alive,female,19
181,rabbit,alive,male,26
182,rabbit,alive,female,19
182,rabbit,alive,male,26
183,rabbit,alive,female,19
183,rabbit,alive,male,26
184,rabbit,alive,female,19
184,rabbit,alive,male,26
185,rabbit,alive,female,19
185,rabbit,alive,male,26
186,rabbit,alive,female,19
186,rabbit,alive,male,26
187,rabbit,alive,female,19
187,rabbit,alive,male,26
188,rabbit,alive,female,19
188,rabbit,alive,male,26
189,rabbit,alive,female,19
189,rabbit,alive,male,26
190,rabbit,alive,female,19
190,rabbit,alive,male,26
191,rabbit,alive,female,19
191,rabbit,alive,male,26
192,rabbit,alive,female,19
192,rabbit,alive,male,26
193,rabbit,alive,female,19
193,rabbit,alive,male,26
194,rabbit,alive,female,19
194,rabbit,alive,male,26
195,rabbit,alive,female,19
195,rabbit,alive,male,26
196,rabbit,alive,female,19
196,rabbit,alive,male,26
197,rabbit,alive,female,19
197,rabbit,alive,male,26
198,rabbit,alive,female,19
198,rabbit,alive,male,26
199,rabbit,alive,female,19
199,rabbit,alive,male,26
200,rabbit,alive,female,19
200,rabbit,alive,male,26
201,rabbit,alive,female,19
201,rabbit,alive,male,26
202,rabbit,alive,female,19
202,rabbit,alive,male,26
203,rabbit,alive,female,19
203,rabbit,alive,male,26
204,rabbit,alive,female,19
204,rabbit,alive,male,26
205,rabbit,alive,female,19
205,rabbit,alive,male,26
206,rabbit,alive,female,19
206,rabbit,alive,male,26
207,rabbit,alive,female,19
207,rabbit,alive,male,26
208,rabbit,alive,female,19
208,rabbit,alive,male,26
209,rabbit,alive,female,19
209,rabbit,alive,male,26
210,rabbit,alive,female,19
210,rabbit,alive,male,26
211,rabbit,alive,female,19
211,rabbit,alive,male,26
212,rabbit,alive,female,19
212,rabbit,alive,male,26
213,rabbit,alive,female,19
213,rabbit,alive,male,26
214,rabbit,alive,female,19
214,rabbit,alive,male,26
215,rabbit,alive,female,19
215,rabbit,alive,male,26
216,rabbit,alive,female,19
216,rabbit,alive,male,26
217,rabbit,alive,female,19
217,rabbit,alive,male,26
218,rabbit,alive,female,19
218,rabbit,alive,male,26
219,rabbit,alive,female,19
219,rabbit,alive,male,26
220,rabbit,alive,female,19
220,rabbit,alive,male,26
221,rabbit,alive,female,19
221,rabbit,alive,male,26
222,rabbit,alive,female,19
222,rabbit,alive,male,26
223,rabbit,alive,female,19
223,rabbit,alive,male,26
224,rabbit,alive,female,19
224,rabbit,alive,male,26
225,rabbit,alive,female,19
225,rabbit,alive,male,26
226,rabbit,alive,female,19
226,rabbit,alive,male,26
227,rabbit,alive,female,19
227,rabbit,alive,male,26
228,rabbit,alive,female,19
228,rabbit,alive,male,26
229,rabbit,alive,female,19
229,rabbit,alive,male,26
230,rabbit,alive,female,19
230,rabbit,alive,male,26
231,rabbit,alive,female,19
231,rabbit,alive,male,26
232,rabbit,alive,female,19
232,rabbit,alive,male,26
233,rabbit,alive,female,19
233,rabbit,alive,male,26
234,rabbit,alive,female,19
234,rabbit,alive,male,26
235,rabbit,alive,female,19
235,rabbit,alive,male,26
236,rabbit,alive,female,19
236,rabbit,alive,male,26
237,rabbit,alive,female,19
237,rabbit,alive,male,26
238,rabbit,alive,female,19
238,rabbit,alive,male,26
239,rabbit,alive,female,19
239,rabbit,alive,male,26
240,rabbit,alive,female,19
240,rabbit,alive,male,26
241,rabbit,alive,female,19
241,rabbit,alive,male,26
242,rabbit,alive,female,19
242,rabbit,alive,male,26
243,rabbit,alive,female,19
243,rabbit,alive,male,26
244,rabbit,alive,female,19
244,rabbit,alive,male,26
245,rabbit,alive,female,19
245,rabbit,alive,male,26
246,rabbit,alive,female,19
246,rabbit,alive,male,26
247,rabbit,alive,female,19
247,rabbit,alive,male,26
248,rabbit,alive,female,19
248,rabbit,alive,male,26
249,rabbit,alive,female,19
249,rabbit,alive,male,26
250,rabbit,alive,female,19
250,rabbit,alive,male,26
251,rabbit,alive,female,19
251,rabbit,alive,male,26
252,rabbit,alive,female,19
252,rabbit,alive,male,26
253,rabbit,alive,female,19
253,rabbit,alive,male,26
254,rabbit,alive,female,19
254,rabbit,alive,male,26
255,rabbit,alive,female,19
255,rabbit,alive,male,26
256,rabbit,alive,female,19
256,rabbit,alive,male,26
257,rabbit,alive,female,19
257,rabbit,alive,male,26
258,rabbit,alive,female,19
258,rabbit,alive,male,26
259,rabbit,alive,female,19
259,rabbit,alive,male,26
260,rabbit,alive,female,19
260,rabbit,alive,male,26
261,rabbit,alive,female,19
261,rabbit,alive,male,26
262,rabbit,alive,female,19
262,rabbit,alive,male,26
263,rabbit,alive,female,19
263,rabbit,alive,male,26
264,rabbit,alive,female,19
264,rabbit,alive,male,26
265,rabbit,alive,female,19
265,rabbit,alive,male,26
266,rabbit,alive,female,19
266,rabbit,alive,male,26
267,rabbit,alive,female,19
267,rabbit,alive,male,26
268,rabbit,alive,female,19
268,rabbit,alive,male,26
269,rabbit,alive,female,19
269,rabbit,alive,male,26
270,rabbit,alive,female,19
270,rabbit,alive,male,26
271,rabbit,alive,female,19
271,rabbit,alive,male,26
272,rabbit,alive,female,19
272,rabbit,alive,male,26
273,rabbit,alive,female,19
273,rabbit,alive,male,26
274,rabbit,alive,female,19
274,rabbit,alive,male,26
275,rabbit,alive,female,19
275,rabbit,alive,male,26
276,rabbit,alive,female,19
276,rabbit,alive,male,26
277,rabbit,alive,female,19
277,rabbit,alive,male,26
278,rabbit,alive,female,19
278,rabbit,alive,male,26
279,rabbit,alive,female,19
279,rabbit,alive,male,26
280,rabbit,alive,female,19
280,rabbit,alive,male,26
281,rabbit,alive,female,19
281,rabbit,alive,male,26
282,rabbit,alive,female,20
282,rabbit,alive,male,26
283,rabbit,alive,female,21
283,rabbit,alive,male,26
284,rabbit,alive,female,22
284,rabbit,alive,male,26
285,rabbit,alive,female,22
285,rabbit,alive,male,26
286,rabbit,alive,female,22
286,rabbit,alive,male,26
287,rabbit,alive,female,22
287,rabbit,alive,male,26
288,rabbit,alive,female,22
288,rabbit,alive,male,26
289,rabbit,alive,female,22
289,rabbit,alive,male,26
290,rabbit,alive,female,22
290,rabbit,alive,male,26
291,rabbit,alive,female,22
291,rabbit,alive,male,26
292,rabbit,alive,female,22
292,rabbit,alive,male,26
293,rabbit,alive,female,22
293,rabbit,alive,male,26
294,rabbit,alive,female,22
294,rabbit,alive,male,26
295,rabbit,alive,female,22
295,rabbit,alive,male,26
296,rabbit,alive,female,22
296,rabbit,alive,male,26
297,rabbit,alive,female,22
297,rabbit,alive,male,26
298,rabbit,alive,female,22
298,rabbit,alive,male,26
299,rabbit,alive,female,22
299,rabbit,alive,male,26
300,rabbit,alive,female,22
300,rabbit,alive,male,26
301,rabbit,alive,female,22
301,rabbit,alive,male,26
302,rabbit,alive,female,22
302,rabbit,alive,male,27
303,rabbit,alive,female,22
303,rabbit,alive,male,27
304,rabbit,alive,female,22
304,rabbit,alive,male,27
305,rabbit,alive,female,22
305,rabbit,alive,male,27
306,rabbit,alive,female,22
306,rabbit,alive,male,27
307,rabbit,alive,female,22
307,rabbit,alive,male,27
308,rabbit,alive,female,22
308,rabbit,alive,male,27
309,rabbit,alive,female,22
309,rabbit,alive,male,27
310,rabbit,alive,female,22
310,rabbit,alive,male,28
311,rabbit,alive,female,22
311,rabbit,alive,male,28
312,rabbit,alive,female,22
312,rabbit,alive,male,28
313,rabbit,alive,female,22
313,rabbit,alive,male,28
314,rabbit,alive,female,22
314,rabbit,alive,male,28
315,rabbit,alive,female,22
315,rabbit,alive,male,28
316,rabbit,alive,female,22
316,rabbit,alive,male,28
317,rabbit,alive,female,22
317,rabbit,alive,male,28
318,rabbit,alive,female,22
318,rabbit,alive,male,28
319,rabbit,alive,female,22
319,rabbit,alive,male,28
320,rabbit,alive,female,22
320,rabbit,alive,male,28
321,rabbit,alive,female,22
321,rabbit,alive,male,28
322,rabbit,alive,female,22
322,rabbit,alive,male,28
323,rabbit,alive,female,22
323,rabbit,alive,male,28
324,rabbit,alive,female,22
324,rabbit,alive,male,28
325,rabbit,alive,female,23
325,rabbit,alive,male,28
326,rabbit,alive,female,23
326,rabbit,alive,male,28
327,rabbit,alive,female,23
327,rabbit,alive,male,28
328,rabbit,alive,female,23
328,rabbit,alive,male,28
329,rabbit,alive,female,23
329,rabbit,alive,male,28
330,rabbit,alive,female,23
330,rabbit,alive,male,28
331,rabbit,alive,female,24
331,rabbit,alive,male,28
332,rabbit,alive,female,26
332,rabbit,alive,male,28
333,rabbit,alive,female,27
333,rabbit,alive,male,28
334,rabbit,alive,female,28
334,rabbit,alive,male,28
335,rabbit,alive,female,28
335,rabbit,alive,male,28
336,rabbit,alive,female,28
336,rabbit,alive,male,29
337,rabbit,alive,female,28
337,rabbit,alive,male,30
338,rabbit,alive,female,28
338,rabbit,alive,male,30
339,rabbit,alive,female,28
339,rabbit,alive,male,30
340,rabbit,alive,female,28
340,rabbit,alive,male,30
341,rabbit,alive,female,28
341,rabbit,alive,male,31
342,rabbit,alive,female,28
342,rabbit,alive,male,31
343,rabbit,alive,female,28
343,rabbit,alive,male,31
344,rabbit,alive,female,28
344,rabbit,alive,male,31
345,rabbit,alive,female,28
345,rabbit,alive,male,32
346,rabbit,alive,female,28
346,rabbit,alive,male,32
347,rabbit,alive,female,28
347,rabbit,alive,male,32
348,rabbit,alive,female,28
348,rabbit,alive,male,33
349,rabbit,alive,female,28
349,rabbit,alive,male,33
350,rabbit,alive,female,28
350,rabbit,alive,male,33
351,rabbit,alive,female,28
351,rabbit,alive,male,34
352,rabbit,alive,female,28
352,rabbit,alive,male,34
353,rabbit,alive,female,28
353,rabbit,alive,male,34
354,rabbit,alive,female,28
354,rabbit,alive,male,34
355,rabbit,alive,female,28
355,rabbit,alive,male,34
356,rabbit,alive,female,28
356,rabbit,alive,male,35
357,rabbit,alive,female,29
357,rabbit,alive,male,35
358,rabbit,alive,female,29
358,rabbit,alive,male,35
359,rabbit,alive,female,29
359,rabbit,alive,male,35
360,rabbit,alive,female,29
360,rabbit,alive,male,35
361,rabbit,alive,female,29
361,rabbit,alive,male,35
362,rabbit,alive,female,29
362,rabbit,alive,male,35
363,rabbit,alive,female,29
363,rabbit,alive,male,35
364,rabbit,alive,female,29
364,rabbit,alive,male,35
365,rabbit,alive,female,30
365,rabbit,alive,male,36
366,rabbit,alive,female,30
366,rabbit,alive,male,36
367,rabbit,alive,female,30
367,rabbit,alive,male,36
368,rabbit,alive,female,30
368,rabbit,alive,male,36
369,rabbit,alive,female,31
369,rabbit,alive,male,36
370,rabbit,alive,female,31
370,rabbit,alive,male,36
371,rabbit,alive,female,31
371,rabbit,alive,male,36
372,rabbit,alive,female,31
372,rabbit,alive,male,36
373,rabbit,alive,female,31
373,rabbit,alive,male,36
374,rabbit,alive,female,31
374,rabbit,alive,male,37
375,rabbit,alive,female,31
375,rabbit,alive,male,38
376,rabbit,alive,female,31
376,rabbit,alive,male,38
377,rabbit,alive,female,32
377,rabbit,alive,male,38
378,rabbit,alive,female,32
378,rabbit,alive,male,39
379,rabbit,alive,female,32
379,rabbit,alive,male,39
380,rabbit,alive,female,32
380,rabbit,alive,male,39
381,rabbit,alive,female,33
381,rabbit,alive,male,39
382,rabbit,alive,female,34
382,rabbit,alive,male,39
383,rabbit,alive,female,34
383,rabbit,alive,male,39
384,rabbit,alive,female,35
384,rabbit,alive,male,39
385,rabbit,alive,female,35
385,rabbit,alive,male,39
386,rabbit,alive,female,35
386,rabbit,alive,male,39
387,rabbit,alive,female,35
387,rabbit,alive,male,39
388,rabbit,alive,female,35
388,rabbit,alive,male,39
389,rabbit,alive,female,36
389,rabbit,alive,male,40
390,rabbit,alive,female,36
390,rabbit,alive,male,40
391,rabbit,alive,female,37
391,rabbit,alive,male,40
392,rabbit,alive,female,38
392,rabbit,alive,male,40
393,rabbit,alive,female,38
393,rabbit,alive,male,41
394,rabbit,alive,female,38
394,rabbit,alive,male,41
395,rabbit,alive,female,38
395,rabbit,alive,male,41
396,rabbit,alive,female,38
396,rabbit,alive,male,41
397,rabbit,alive,female,38
397,rabbit,alive,male,41
398,rabbit,alive,female,38
398,rabbit,alive,male,41
399,rabbit,alive,female,38
399,rabbit,alive,male,41
400,rabbit,alive,female,38
400,rabbit,alive,male,41
401,rabbit,alive,female,39
401,rabbit,alive,male,41
402,rabbit,alive,female,39
402,rabbit,alive,male,41
403,rabbit,alive,female,39
403,rabbit,alive,male,41
404,rabbit,alive,female,39
404,rabbit,alive,male,41
405,rabbit,alive,female,39
405,rabbit,alive,male,42
406,rabbit,alive,female,39
406,rabbit,alive,male,42
407,rabbit,alive,female,39
407,rabbit,alive,male,42
408,rabbit,alive,female,39
408,rabbit,alive,male,42
409,rabbit,alive,female,39
409,rabbit,alive,male,42
410,rabbit,alive,female,39
