frame,kind,death_cause,number of agents
152,fox,alive,101
152,rabbit,alive,921
153,fox,alive,97
153,rabbit,alive,925
154,fox,alive,95
154,rabbit,alive,926
154,rabbit,eaten,1
155,fox,alive,95
155,rabbit,alive,927
156,fox,alive,93
156,rabbit,alive,928
156,rabbit,eaten,1
157,fox,alive,93
157,rabbit,alive,929
158,fox,alive,90
158,rabbit,alive,932
159,fox,alive,90
159,rabbit,alive,932
160,fox,alive,88
160,rabbit,alive,934
161,fox,alive,83
161,rabbit,alive,939
162,fox,alive,81
162,rabbit,alive,941
163,fox,alive,78
163,rabbit,alive,944
164,fox,alive,74
164,rabbit,alive,947
164,rabbit,eaten,1
165,fox,alive,73
165,rabbit,alive,948
166,fox,alive,71
166,rabbit,alive,950
166,rabbit,eaten,1
167,fox,alive,71
167,rabbit,alive,951
168,fox,alive,71
168,rabbit,alive,951
169,fox,alive,71
169,rabbit,alive,951
170,fox,alive,71
170,rabbit,alive,951
171,fox,alive,70
171,rabbit,alive,952
172,fox,alive,70
172,rabbit,alive,952
173,fox,alive,67
173,rabbit,alive,955
174,fox,alive,66
174,rabbit,alive,956
175,fox,alive,64
175,rabbit,alive,958
176,fox,alive,64
176,rabbit,alive,957
176,rabbit,eaten,1
177,fox,alive,66
177,rabbit,alive,956
178,fox,alive,65
178,rabbit,alive,957
179,fox,alive,65
179,rabbit,alive,957
180,fox,alive,63
180,rabbit,alive,959
181,fox,alive,62
181,rabbit,alive,960
182,fox,alive,62
182,rabbit,alive,960
183,fox,alive,61
183,rabbit,alive,961
184,fox,alive,61
184,rabbit,alive,960
184,rabbit,eaten,1
185,fox,alive,61
185,rabbit,alive,961
186,fox,alive,59
186,rabbit,alive,963
187,fox,alive,61
187,rabbit,alive,960
187,rabbit,eaten,1
188,fox,alive,61
188,rabbit,alive,962
189,fox,alive,59
189,rabbit,alive,964
190,fox,alive,55
190,rabbit,alive,969
191,fox,alive,54
191,rabbit,alive,970
192,fox,alive,54
192,rabbit,alive,970
193,fox,alive,53
193,rabbit,alive,971
194,fox,alive,53
194,rabbit,alive,970
194,rabbit,eaten,1
195,fox,alive,53
195,rabbit,alive,971
196,fox,alive,53
196,rabbit,alive,971
197,fox,alive,54
197,rabbit,alive,970
198,fox,alive,54
198,rabbit,alive,970
199,fox,alive,57
199,rabbit,alive,967
200,fox,alive,57
200,rabbit,alive,967
201,fox,alive,57
201,rabbit,alive,966
202,fox,alive,57
202,rabbit,alive,967
203,fox,alive,57
203,rabbit,alive,967
204,fox,alive,56
204,rabbit,alive,967
204,rabbit,eaten,1
205,fox,alive,55
205,rabbit,alive,969
206,fox,alive,55
206,rabbit,alive,969
207,fox,alive,54
207,rabbit,alive,970
208,fox,alive,53
208,rabbit,alive,971
209,fox,alive,53
209,rabbit,alive,971
210,fox,alive,53
210,rabbit,alive,971
211,fox,alive,52
211,rabbit,alive,972
212,fox,alive,53
212,rabbit,alive,970
212,rabbit,eaten,1
213,fox,alive,52
213,rabbit,alive,972
214,fox,alive,49
214,rabbit,alive,975
215,fox,alive,49
215,rabbit,alive,975
216,fox,alive,49
216,rabbit,alive,975
217,fox,alive,49
217,rabbit,alive,975
218,fox,alive,48
218,rabbit,alive,976
219,fox,alive,48
219,rabbit,alive,976
220,fox,alive,48
220,rabbit,alive,976
221,fox,alive,48
221,rabbit,alive,976
222,fox,alive,48
222,rabbit,alive,976
223,fox,alive,48
223,rabbit,alive,976
224,fox,alive,46
224,rabbit,alive,977
224,rabbit,eaten,1
225,fox,alive,46
225,rabbit,alive,978
226,fox,alive,46
226,rabbit,alive,978
227,fox,alive,46
227,rabbit,alive,978
228,fox,alive,46
228,rabbit,alive,978
229,fox,alive,47
229,rabbit,alive,977
230,fox,alive,47
230,rabbit,alive,977
230,rabbit,eaten,1
231,fox,alive,46
231,rabbit,alive,978
231,rabbit,eaten,1
232,fox,alive,46
232,rabbit,alive,979
233,fox,alive,46
233,rabbit,alive,979
234,fox,alive,46
234,rabbit,alive,978
234,rabbit,eaten,1
235,fox,alive,45
235,rabbit,alive,980
236,fox,alive,45
236,rabbit,alive,980
237,fox,alive,44
237,rabbit,alive,981
238,fox,alive,44
238,rabbit,alive,981
239,fox,alive,44
239,rabbit,alive,981
240,fox,alive,43
240,rabbit,alive,982
241,fox,alive,43
241,rabbit,alive,982
242,fox,alive,42
242,rabbit,alive,981
243,fox,alive,42
243,rabbit,alive,983
244,fox,alive,41
244,rabbit,alive,983
244,rabbit,eaten,1
245,fox,alive,41
245,rabbit,alive,984
246,fox,alive,41
246,rabbit,alive,984
247,fox,alive,40
247,rabbit,alive,985
248,fox,alive,39
248,rabbit,alive,986
249,fox,alive,36
249,rabbit,alive,988
249,rabbit,eaten,1
250,fox,alive,36
250,rabbit,alive,989
251,fox,alive,36
251,rabbit,alive,989
252,fox,alive,37
252,rabbit,alive,988
253,fox,alive,37
253,rabbit,alive,988
254,fox,alive,35
254,rabbit,alive,990
255,fox,alive,35
255,rabbit,alive,990
256,fox,alive,33
256,rabbit,alive,992
257,fox,alive,33
257,rabbit,alive,992
258,fox,alive,33
258,rabbit,alive,992
259,fox,alive,33
259,rabbit,alive,992
260,fox,alive,33
260,rabbit,alive,992
261,fox,alive,33
261,rabbit,alive,991
261,rabbit,eaten,1
262,fox,alive,33
262,rabbit,alive,992
263,fox,alive,33
263,rabbit,alive,992
264,fox,alive,33
264,rabbit,alive,991
264,rabbit,eaten,1
265,fox,alive,33
265,rabbit,alive,992
266,fox,alive,32
266,rabbit,alive,993
267,fox,alive,33
267,rabbit,alive,992
268,fox,alive,33
268,rabbit,alive,992
269,fox,alive,33
269,rabbit,alive,992
270,fox,alive,33
270,rabbit,alive,991
270,rabbit,eaten,1
271,fox,alive,33
271,rabbit,alive,992
272,fox,alive,33
272,rabbit,alive,992
273,fox,alive,30
273,rabbit,alive,995
274,fox,alive,29
274,rabbit,alive,996
275,fox,alive,29
275,rabbit,alive,995
275,rabbit,eaten,1
276,fox,alive,29
276,rabbit,alive,996
277,fox,alive,30
277,rabbit,alive,994
277,rabbit,eaten,1
278,fox,alive,30
278,rabbit,alive,996
279,fox,alive,29
279,rabbit,alive,997
280,fox,alive,29
280,rabbit,alive,996
280,rabbit,eaten,1
281,fox,alive,28
281,rabbit,alive,998
282,fox,alive,26
282,rabbit,alive,999
283,fox,alive,26
283,rabbit,alive,1001
284,fox,alive,26
284,rabbit,alive,1001
285,fox,alive,26
285,rabbit,alive,1000
285,rabbit,eaten,1
286,fox,alive,26
286,rabbit,alive,1001
287,fox,alive,26
287,rabbit,alive,1001
288,fox,alive,26
288,rabbit,alive,1001
289,fox,alive,26
289,rabbit,alive,1001
290,fox,alive,25
290,rabbit,alive,1002
291,fox,alive,24
291,rabbit,alive,1003
292,fox,alive,23
292,rabbit,alive,1004
293,fox,alive,23
293,rabbit,alive,1004
294,fox,alive,23
294,rabbit,alive,1004
295,fox,alive,23
295,rabbit,alive,1003
295,rabbit,eaten,1
296,fox,alive,23
296,rabbit,alive,1003
297,fox,alive,23
297,rabbit,alive,1004
298,fox,alive,23
298,rabbit,alive,1004
299,fox,alive,22
299,rabbit,alive,1005
300,fox,alive,22
300,rabbit,alive,1005
301,fox,alive,22
301,rabbit,alive,1005
302,fox,alive,20
302,rabbit,alive,1006
303,fox,alive,20
303,rabbit,alive,1006
304,fox,alive,20
304,rabbit,alive,1007
305,fox,alive,20
305,rabbit,alive,1007
306,fox,alive,20
306,rabbit,alive,1007
307,fox,alive,19
307,rabbit,alive,1008
308,fox,alive,19
308,rabbit,alive,1008
309,fox,alive,19
309,rabbit,alive,1008
310,fox,alive,19
310,rabbit,alive,1008
311,fox,alive,19
311,rabbit,alive,1008
312,fox,alive,18
312,rabbit,alive,1009
313,fox,alive,18
313,rabbit,alive,1009
314,fox,alive,18
314,rabbit,alive,1009
315,fox,alive,17
315,rabbit,alive,1010
316,fox,alive,17
316,rabbit,alive,1009
316,rabbit,eaten,1
317,fox,alive,16
317,rabbit,alive,1011
318,fox,alive,16
318,rabbit,alive,1011
319,fox,alive,16
319,rabbit,alive,1011
320,fox,alive,15
320,rabbit,alive,1012
321,fox,alive,15
321,rabbit,alive,1012
322,fox,alive,15
322,rabbit,alive,1012
323,fox,alive,15
323,rabbit,alive,1012
324,fox,alive,15
324,rabbit,alive,1012
325,fox,alive,15
325,rabbit,alive,1012
326,fox,alive,15
326,rabbit,alive,1012
327,fox,alive,15
327,rabbit,alive,1011
327,rabbit,eaten,1
328,fox,alive,15
328,rabbit,alive,1012
329,fox,alive,15
329,rabbit,alive,1012
330,fox,alive,15
330,rabbit,alive,1011
331,fox,alive,15
331,rabbit,alive,1012
332,fox,alive,15
332,rabbit,alive,1011
332,rabbit,eaten,1
333,fox,alive,13
333,rabbit,alive,1014
334,fox,alive,13
334,rabbit,alive,1014
335,fox,alive,13
335,rabbit,alive,1014
336,fox,alive,13
336,rabbit,alive,1013
336,rabbit,eaten,1
337,fox,alive,13
337,rabbit,alive,1014
338,fox,alive,13
338,rabbit,alive,1014
339,fox,alive,13
339,rabbit,alive,1014
340,fox,alive,13
340,rabbit,alive,1014
341,fox,alive,12
341,rabbit,alive,1014
341,rabbit,eaten,1
342,fox,alive,12
342,rabbit,alive,1015
343,fox,alive,13
343,rabbit,alive,1014
344,fox,alive,12
344,rabbit,alive,1015
345,fox,alive,12
345,rabbit,alive,1015
346,fox,alive,12
346,rabbit,alive,1015
347,fox,alive,12
347,rabbit,alive,1015
348,fox,alive,12
348,rabbit,alive,1015
349,fox,alive,12
349,rabbit,alive,1015
350,fox,alive,12
350,rabbit,alive,1015
351,fox,alive,12
351,rabbit,alive,1015
352,fox,alive,12
352,rabbit,alive,1015
353,fox,alive,12
353,rabbit,alive,1015
354,fox,alive,12
354,rabbit,alive,1015
355,fox,alive,12
355,rabbit,alive,1015
356,fox,alive,12
356,rabbit,alive,1015
357,fox,alive,12
357,rabbit,alive,1015
358,fox,alive,12
358,rabbit,alive,1015
359,fox,alive,12
359,rabbit,alive,1015
360,fox,alive,12
360,rabbit,alive,1015
361,fox,alive,12
361,rabbit,alive,1015
362,fox,alive,11
362,rabbit,alive,1016
363,fox,alive,11
363,rabbit,alive,1016
364,fox,alive,11
364,rabbit,alive,1016
365,fox,alive,12
365,rabbit,alive,1015
366,fox,alive,12
366,rabbit,alive,1015
367,fox,alive,11
367,rabbit,alive,1016
368,fox,alive,10
368,rabbit,alive,1017
369,fox,alive,10
369,rabbit,alive,1017
370,fox,alive,10
370,rabbit,alive,1017
371,fox,alive,10
371,rabbit,alive,1017
372,fox,alive,10
372,rabbit,alive,1017
373,fox,alive,10
373,rabbit,alive,1016
374,fox,alive,10
374,rabbit,alive,1017
375,fox,alive,9
375,rabbit,alive,1018
376,fox,alive,9
376,rabbit,alive,1018
377,fox,alive,9
377,rabbit,alive,1018
378,fox,alive,9
378,rabbit,alive,1018
379,fox,alive,9
379,rabbit,alive,1018
380,fox,alive,9
380,rabbit,alive,1018
381,fox,alive,8
381,rabbit,alive,1019
382,fox,alive,8
382,rabbit,alive,1019
383,fox,alive,8
383,rabbit,alive,1019
384,fox,alive,8
384,rabbit,alive,1019
385,fox,alive,8
385,rabbit,alive,1019
386,fox,alive,8
386,rabbit,alive,1019
387,fox,alive,8
387,rabbit,alive,1019
388,fox,alive,8
388,rabbit,alive,1019
389,fox,alive,8
389,rabbit,alive,1019
390,fox,alive,8
390,rabbit,alive,1019
391,fox,alive,8
391,rabbit,alive,1019
392,fox,alive,8
392,rabbit,alive,1019
393,fox,alive,7
393,rabbit,alive,1019
394,fox,alive,7
394,rabbit,alive,1020
395,fox,alive,7
395,rabbit,alive,1020
396,fox,alive,7
396,rabbit,alive,1021
397,fox,alive,7
397,rabbit,alive,1021
398,fox,alive,7
398,rabbit,alive,1021
399,fox,alive,7
399,rabbit,alive,1021
400,fox,alive,7
400,rabbit,alive,1021
401,fox,alive,7
401,rabbit,alive,1021
402,fox,alive,7
402,rabbit,alive,1021
403,fox,alive,7
403,rabbit,alive,1021
404,fox,alive,7
404,rabbit,alive,1021
405,fox,alive,6
405,rabbit,alive,1023
406,fox,alive,6
406,rabbit,alive,1023
407,fox,alive,6
407,rabbit,alive,1023
408,fox,alive,6
408,rabbit,alive,1023
409,fox,alive,6
409,rabbit,alive,1023
410,fox,alive,7
410,rabbit,alive,1022
411,fox,alive,7
411,rabbit,alive,1022
412,fox,alive,6
412,rabbit,alive,1023
413,fox,alive,5
413,rabbit,alive,1024
414,fox,alive,5
414,rabbit,alive,1024
415,fox,alive,4
415,rabbit,alive,1023
416,fox,alive,4
416,rabbit,alive,1025
417,fox,alive,4
417,rabbit,alive,1025
418,fox,alive,4
418,rabbit,alive,1025
419,fox,alive,4
419,rabbit,alive,1025
420,fox,alive,4
420,rabbit,alive,1025
421,fox,alive,4
421,rabbit,alive,1025
422,fox,alive,4
422,rabbit,alive,1025
423,fox,alive,4
423,rabbit,alive,1025
424,fox,alive,4
424,rabbit,alive,1025
425,fox,alive,4
425,rabbit,alive,1025
426,fox,alive,4
426,rabbit,alive,1025
427,fox,alive,4
427,rabbit,alive,1025
428,fox,alive,4
428,rabbit,alive,1025
429,fox,alive,4
429,rabbit,alive,1025
430,fox,alive,4
430,rabbit,alive,1025
431,fox,alive,4
431,rabbit,alive,1025
432,fox,alive,4
432,rabbit,alive,1025
433,fox,alive,4
433,rabbit,alive,1025
434,fox,alive,4
434,rabbit,alive,1025
435,fox,alive,4
435,rabbit,alive,1025
436,fox,alive,4
436,rabbit,alive,1025
437,fox,alive,4
437,rabbit,alive,1025
438,fox,alive,4
438,rabbit,alive,1025
439,fox,alive,4
439,rabbit,alive,1025
440,fox,alive,4
440,rabbit,alive,1025
441,fox,alive,4
441,rabbit,alive,1025
442,fox,alive,4
442,rabbit,alive,1025
443,fox,alive,4
443,rabbit,alive,1025
444,fox,alive,4
444,rabbit,alive,1025
445,fox,alive,4
445,rabbit,alive,1025
446,fox,alive,4
446,rabbit,alive,1025
447,fox,alive,4
447,rabbit,alive,1025
448,fox,alive,4
448,rabbit,alive,1025
449,fox,alive,4
449,rabbit,alive,1025
450,fox,alive,4
450,rabbit,alive,1025
451,fox,alive,4
451,rabbit,alive,1025
452,fox,alive,4
452,rabbit,alive,1025
453,fox,alive,4
453,rabbit,alive,1025
454,fox,alive,4
454,rabbit,alive,1025
455,fox,alive,4
455,rabbit,alive,1025
456,fox,alive,4
456,rabbit,alive,1025
457,fox,alive,4
457,rabbit,alive,1025
458,fox,alive,4
458,rabbit,alive,1025
459,fox,alive,4
459,rabbit,alive,1025
460,fox,alive,3
460,rabbit,alive,1026
461,fox,alive,3
461,rabbit,alive,1026
462,fox,alive,3
462,rabbit,alive,1026
463,fox,alive,3
463,rabbit,alive,1026
464,fox,alive,3
464,rabbit,alive,1026
465,fox,alive,2
465,rabbit,alive,1027
466,fox,alive,2
466,rabbit,alive,1027
467,fox,alive,2
467,rabbit,alive,1027
468,fox,alive,2
468,rabbit,alive,1027
469,fox,alive,2
469,rabbit,alive,1027
470,fox,alive,2
470,rabbit,alive,1027
471,fox,alive,2
471,rabbit,alive,1027
472,fox,alive,2
472,rabbit,alive,1027
473,fox,alive,2
473,rabbit,alive,1027
474,fox,alive,2
474,rabbit,alive,1027
475,fox,alive,2
475,rabbit,alive,1027
476,fox,alive,2
476,rabbit,alive,1027
477,fox,alive,2
477,rabbit,alive,1027
478,fox,alive,2
478,rabbit,alive,1027
479,fox,alive,2
479,rabbit,alive,1027
480,fox,alive,2
480,rabbit,alive,1027
481,fox,alive,2
481,rabbit,alive,1027
482,fox,alive,1
482,rabbit,alive,1028
483,fox,alive,1
483,rabbit,alive,1028
484,fox,alive,1
484,rabbit,alive,1028
485,fox,alive,1
485,rabbit,alive,1028
486,fox,alive,1
486,rabbit,alive,1028
487,fox,alive,1
487,rabbit,alive,1028
488,fox,alive,1
488,rabbit,alive,1028
489,fox,alive,1
489,rabbit,alive,1028
490,fox,alive,1
490,rabbit,alive,1028
491,fox,alive,1
491,rabbit,alive,1028
492,fox,alive,1
492,rabbit,alive,1028
493,fox,alive,1
493,rabbit,alive,1028
494,fox,alive,1
494,rabbit,alive,1028
495,fox,alive,1
495,rabbit,alive,1028
496,fox,alive,1
496,rabbit,alive,1028
497,fox,alive,1
497,rabbit,alive,1028
498,fox,alive,1
498,rabbit,alive,1028
499,fox,alive,1
499,rabbit,alive,1028
500,fox,alive,1
500,rabbit,alive,1028
501,fox,alive,1
501,rabbit,alive,1028
502,fox,alive,1
502,rabbit,alive,1028
503,fox,alive,1
503,rabbit,alive,1028
504,fox,alive,1
504,rabbit,alive,1028
505,fox,alive,1
505,rabbit,alive,1028
506,fox,alive,1
506,rabbit,alive,1028
507,fox,alive,1
507,rabbit,alive,1028
508,fox,alive,1
508,rabbit,alive,1028
509,fox,alive,1
509,rabbit,alive,1028
510,fox,alive,1
510,rabbit,alive,1028
511,fox,alive,1
511,rabbit,alive,1028
512,fox,alive,1
512,rabbit,alive,1028
513,fox,alive,1
513,rabbit,alive,1028
514,fox,alive,1
514,rabbit,alive,1028
515,fox,alive,1
515,rabbit,alive,1028
516,fox,alive,1
516,rabbit,alive,1028
517,fox,alive,1
517,rabbit,alive,1028
518,fox,alive,1
518,rabbit,alive,1028
519,fox,alive,1
519,rabbit,alive,1028
520,fox,alive,1
520,rabbit,alive,1028
521,fox,alive,1
521,rabbit,alive,1028
522,fox,alive,1
522,rabbit,alive,1028
523,fox,alive,1
523,rabbit,alive,1028
524,fox,alive,1
524,rabbit,alive,1028
525,fox,alive,1
525,rabbit,alive,1028
526,fox,alive,1
526,rabbit,alive,1028
527,fox,alive,1
527,rabbit,alive,1028
528,fox,alive,1
528,rabbit,alive,1028
529,fox,alive,1
529,rabbit,alive,1028
530,fox,alive,1
530,rabbit,alive,1028
531,fox,alive,1
531,rabbit,alive,1028
532,fox,alive,1
532,rabbit,alive,1028
533,fox,alive,1
533,rabbit,alive,1028
534,fox,alive,1
534,rabbit,alive,1028
535,fox,alive,1
535,rabbit,alive,1028
536,fox,alive,1
536,rabbit,alive,1028
537,fox,alive,1
537,rabbit,alive,1028
538,fox,alive,1
538,rabbit,alive,1028
539,fox,alive,1
539,rabbit,alive,1028
540,fox,alive,1
540,rabbit,alive,1028
541,fox,alive,1
541,rabbit,alive,1028
542,fox,alive,1
542,rabbit,alive,1028
543,fox,alive,1
543,rabbit,alive,1028
544,fox,alive,1
544,rabbit,alive,1028
545,fox,alive,1
545,rabbit,alive,1028
546,fox,alive,1
546,rabbit,alive,1028
547,fox,alive,1
547,rabbit,alive,1028
548,fox,alive,1
548,rabbit,alive,1028
549,fox,alive,1
549,rabbit,alive,1028
550,fox,alive,1
550,rabbit,alive,1028
551,fox,alive,1
551,rabbit,alive,1028
552,fox,alive,1
552,rabbit,alive,1028
553,fox,alive,1
553,rabbit,alive,1028
554,fox,alive,1
554,rabbit,alive,1028
555,fox,alive,1
555,rabbit,alive,1028
556,fox,alive,1
556,rabbit,alive,1028
557,fox,alive,1
557,rabbit,alive,1028
558,fox,alive,1
558,rabbit,alive,1028
559,fox,alive,1
559,rabbit,alive,1028
560,fox,alive,1
560,rabbit,alive,1028
561,fox,alive,1
561,rabbit,alive,1028
562,fox,alive,1
562,rabbit,alive,1028
563,fox,alive,1
563,rabbit,alive,1028
564,fox,alive,1
564,rabbit,alive,1028
565,fox,alive,1
565,rabbit,alive,1028
566,fox,alive,1
566,rabbit,alive,1028
567,fox,alive,1
567,rabbit,alive,1028
568,fox,alive,1
568,rabbit,alive,1028
569,fox,alive,1
569,rabbit,alive,1028
570,fox,alive,1
570,rabbit,alive,1028
571,fox,alive,1
571,rabbit,alive,1028
572,fox,alive,1
572,rabbit,alive,1028
573,fox,alive,1
573,rabbit,alive,1028
574,fox,alive,1
574,rabbit,alive,1028
575,fox,alive,1
575,rabbit,alive,1028
576,fox,alive,1
576,rabbit,alive,1028
577,fox,alive,1
577,rabbit,alive,1028
578,fox,alive,1
578,rabbit,alive,1028
579,fox,alive,1
579,rabbit,alive,1028
580,fox,alive,1
580,rabbit,alive,1028
581,fox,alive,1
581,rabbit,alive,1028
582,fox,alive,1
582,rabbit,alive,1028
583,fox,alive,1
583,rabbit,alive,1028
584,fox,alive,1
584,rabbit,alive,1028
585,fox,alive,1
