frame,kind,death_cause,number of agents
0,fox,alive,50
0,rabbit,alive,50
1,fox,alive,52
1,rabbit,alive,54
2,fox,alive,56
2,rabbit,alive,55
2,rabbit,eaten,1
3,fox,alive,60
3,rabbit,alive,58
4,fox,alive,61
4,rabbit,alive,60
5,fox,alive,62
5,rabbit,alive,63
6,fox,alive,65
6,rabbit,alive,69
7,fox,alive,69
7,rabbit,alive,70
8,fox,alive,75
8,rabbit,alive,72
9,fox,alive,78
9,rabbit,alive,74
9,rabbit,eaten,1
10,fox,alive,81
10,rabbit,alive,75
11,fox,alive,83
11,rabbit,alive,82
12,fox,alive,87
12,rabbit,alive,85
13,fox,alive,92
13,rabbit,alive,89
14,fox,alive,94
14,rabbit,alive,93
15,fox,alive,95
15,rabbit,alive,99
16,fox,alive,100
16,rabbit,alive,101
17,fox,alive,103
17,rabbit,alive,105
18,fox,alive,107
18,rabbit,alive,109
19,fox,alive,108
19,rabbit,alive,112
20,fox,alive,114
20,rabbit,alive,121
21,fox,alive,117
21,rabbit,alive,127
22,fox,alive,121
22,rabbit,alive,136
23,fox,alive,125
23,rabbit,alive,147
24,fox,alive,134
24,rabbit,alive,151
25,fox,alive,141
25,rabbit,alive,159
25,rabbit,eaten,1
26,fox,alive,142
26,rabbit,alive,166
27,fox,alive,140
27,rabbit,alive,173
28,fox,alive,143
28,rabbit,alive,179
29,fox,alive,145
29,rabbit,alive,193
30,fox,alive,143
30,rabbit,alive,201
31,fox,alive,148
31,rabbit,alive,212
32,fox,alive,150
32,rabbit,alive,229
33,fox,alive,155
33,rabbit,alive,238
34,fox,alive,160
34,rabbit,alive,250
35,fox,alive,163
35,rabbit,alive,258
35,rabbit,eaten,2
36,fox,alive,161
36,rabbit,alive,269
36,rabbit,eaten,1
37,fox,alive,167
37,rabbit,alive,279
38,fox,alive,172
38,rabbit,alive,295
39,fox,alive,176
39,rabbit,alive,312
39,rabbit,eaten,1
40,fox,alive,179
40,rabbit,alive,338
40,rabbit,eaten,1
41,fox,alive,185
41,rabbit,alive,355
41,rabbit,eaten,2
42,fox,alive,191
42,rabbit,alive,382
43,fox,alive,195
43,rabbit,alive,399
43,rabbit,eaten,1
44,fox,alive,197
44,rabbit,alive,416
45,fox,alive,202
45,rabbit,alive,447
46,fox,alive,211
46,rabbit,alive,469
46,rabbit,eaten,3
47,fox,alive,216
47,rabbit,alive,495
47,rabbit,eaten,1
48,fox,alive,219
48,rabbit,alive,520
49,fox,alive,225
49,rabbit,alive,541
49,rabbit,eaten,1
50,fox,alive,227
50,rabbit,alive,571
51,fox,alive,233
51,rabbit,alive,600
51,rabbit,eaten,1
52,fox,alive,236
52,rabbit,alive,627
52,rabbit,eaten,1
53,fox,alive,247
53,rabbit,alive,657
53,rabbit,eaten,1
54,fox,alive,256
54,rabbit,alive,699
55,fox,alive,254
55,rabbit,alive,738
55,rabbit,eaten,1
56,fox,alive,248
56,rabbit,alive,753
56,rabbit,eaten,2
57,fox,alive,245
57,rabbit,alive,759
57,rabbit,eaten,1
58,fox,alive,245
58,rabbit,alive,758
58,rabbit,eaten,2
59,fox,alive,243
59,rabbit,alive,762
59,rabbit,eaten,1
60,fox,alive,241
60,rabbit,alive,764
60,rabbit,eaten,1
61,fox,alive,239
61,rabbit,alive,768
62,fox,alive,235
62,rabbit,alive,771
62,rabbit,eaten,1
63,fox,alive,231
63,rabbit,alive,776
63,rabbit,eaten,1
64,fox,alive,227
64,rabbit,alive,782
65,fox,alive,224
65,rabbit,alive,784
65,rabbit,eaten,1
66,fox,alive,224
66,rabbit,alive,784
66,rabbit,eaten,1
67,fox,alive,223
67,rabbit,alive,787
67,rabbit,eaten,1
68,fox,alive,222
68,rabbit,alive,789
69,fox,alive,219
69,rabbit,alive,792
70,fox,alive,215
70,rabbit,alive,796
71,fox,alive,213
71,rabbit,alive,798
72,fox,alive,212
72,rabbit,alive,798
72,rabbit,eaten,1
73,fox,alive,204
73,rabbit,alive,807
74,fox,alive,196
74,rabbit,alive,814
74,rabbit,eaten,1
75,fox,alive,192
75,rabbit,alive,819
76,fox,alive,189
76,rabbit,alive,822
77,fox,alive,185
77,rabbit,alive,825
77,rabbit,eaten,1
78,fox,alive,179
78,rabbit,alive,831
78,rabbit,eaten,1
79,fox,alive,177
79,rabbit,alive,834
80,fox,alive,176
80,rabbit,alive,835
81,fox,alive,176
81,rabbit,alive,835
82,fox,alive,174
82,rabbit,alive,837
83,fox,alive,169
83,rabbit,alive,841
83,rabbit,eaten,1
84,fox,alive,167
84,rabbit,alive,844
84,rabbit,eaten,1
85,fox,alive,164
85,rabbit,alive,848
86,fox,alive,160
86,rabbit,alive,852
87,fox,alive,157
87,rabbit,alive,855
88,fox,alive,155
88,rabbit,alive,857
89,fox,alive,154
89,rabbit,alive,858
90,fox,alive,151
90,rabbit,alive,861
91,fox,alive,148
91,rabbit,alive,863
91,rabbit,eaten,1
92,fox,alive,145
92,rabbit,alive,867
93,fox,alive,143
93,rabbit,alive,868
93,rabbit,eaten,1
94,fox,alive,140
94,rabbit,alive,873
95,fox,alive,137
95,rabbit,alive,876
96,fox,alive,129
96,rabbit,alive,884
97,fox,alive,124
97,rabbit,alive,889
98,fox,alive,122
98,rabbit,alive,891
99,fox,alive,118
99,rabbit,alive,895
100,fox,alive,113
100,rabbit,alive,900
101,fox,alive,104
101,rabbit,alive,909
102,fox,alive,100
102,rabbit,alive,913
102,rabbit,eaten,1
103,fox,alive,91
103,rabbit,alive,922
103,rabbit,eaten,1
104,fox,alive,80
104,rabbit,alive,933
105,fox,alive,77
105,rabbit,alive,938
106,fox,alive,74
106,rabbit,alive,941
107,fox,alive,72
107,rabbit,alive,943
108,fox,alive,72
108,rabbit,alive,943
109,fox,alive,70
109,rabbit,alive,945
110,fox,alive,69
110,rabbit,alive,946
111,fox,alive,67
111,rabbit,alive,948
112,fox,alive,66
112,rabbit,alive,949
113,fox,alive,64
113,rabbit,alive,950
113,rabbit,eaten,1
114,fox,alive,61
114,rabbit,alive,954
115,fox,alive,60
115,rabbit,alive,955
116,fox,alive,58
116,rabbit,alive,957
117,fox,alive,57
117,rabbit,alive,958
118,fox,alive,56
118,rabbit,alive,959
119,fox,alive,56
119,rabbit,alive,959
120,fox,alive,55
120,rabbit,alive,960
121,fox,alive,54
121,rabbit,alive,961
122,fox,alive,54
122,rabbit,alive,960
122,rabbit,eaten,1
123,fox,alive,53
123,rabbit,alive,961
123,rabbit,eaten,1
124,fox,alive,52
124,rabbit,alive,962
124,rabbit,eaten,1
125,fox,alive,50
125,rabbit,alive,965
126,fox,alive,50
126,rabbit,alive,965
127,fox,alive,50
127,rabbit,alive,965
128,fox,alive,50
128,rabbit,alive,965
129,fox,alive,49
129,rabbit,alive,966
130,fox,alive,49
130,rabbit,alive,966
131,fox,alive,49
131,rabbit,alive,966
132,fox,alive,49
132,rabbit,alive,965
132,rabbit,eaten,1
133,fox,alive,49
133,rabbit,alive,966
134,fox,alive,49
134,rabbit,alive,965
135,fox,alive,49
135,rabbit,alive,966
136,fox,alive,48
136,rabbit,alive,967
137,fox,alive,48
137,rabbit,alive,967
138,fox,alive,47
138,rabbit,alive,968
139,fox,alive,47
139,rabbit,alive,968
140,fox,alive,47
140,rabbit,alive,968
141,fox,alive,47
141,rabbit,alive,968
142,fox,alive,47
142,rabbit,alive,968
143,fox,alive,47
143,rabbit,alive,968
144,fox,alive,46
144,rabbit,alive,969
145,fox,alive,44
145,rabbit,alive,971
