frame,kind,death_cause,gender,number of agents
22,rabbit,alive,male,21
22,rabbit,eaten,male,1
23,fox,alive,female,22
23,fox,alive,male,28
23,grass,alive,---,954
23,grass,eaten,---,3
23,rabbit,alive,female,26
23,rabbit,alive,male,21
24,fox,alive,female,22
24,fox,alive,male,28
24,grass,alive,---,952
24,grass,eaten,---,3
24,rabbit,alive,female,26
24,rabbit,alive,male,21
25,fox,alive,female,22
25,fox,alive,male,28
25,grass,alive,---,951
25,grass,eaten,---,2
25,rabbit,alive,female,26
25,rabbit,alive,male,21
26,fox,alive,female,22
26,fox,alive,male,28
26,grass,alive,---,951
26,grass,eaten,---,1
26,rabbit,alive,female,26
26,rabbit,alive,male,21
27,fox,alive,female,22
27,fox,alive,male,28
27,grass,alive,---,949
27,grass,eaten,---,3
27,rabbit,alive,female,26
27,rabbit,alive,male,21
28,fox,alive,female,22
28,fox,alive,male,28
28,grass,alive,---,949
28,grass,eaten,---,1
28,rabbit,alive,female,26
28,rabbit,alive,male,21
29,fox,alive,female,22
29,fox,alive,male,28
29,grass,alive,---,949
29,grass,eaten,---,1
29,rabbit,alive,female,26
29,rabbit,alive,male,21
30,fox,alive,female,22
30,fox,alive,male,28
30,grass,alive,---,949
30,grass,eaten,---,1
30,rabbit,alive,female,26
30,rabbit,alive,male,21
31,fox,alive,female,22
31,fox,alive,male,28
31,grass,alive,---,948
31,grass,eaten,---,2
31,rabbit,alive,female,26
31,rabbit,alive,male,22
32,fox,alive,female,22
32,fox,alive,male,28
32,grass,alive,---,946
32,grass,eaten,---,4
32,rabbit,alive,female,26
32,rabbit,alive,male,22
33,fox,alive,female,22
33,fox,alive,male,28
33,grass,alive,---,943
33,grass,eaten,---,4
33,rabbit,alive,female,26
33,rabbit,alive,male,22
34,fox,alive,female,22
34,fox,alive,male,28
34,grass,alive,---,942
34,grass,eaten,---,4
34,rabbit,alive,female,26
34,rabbit,alive,male,22
35,fox,alive,female,22
35,fox,alive,male,28
35,grass,alive,---,942
35,grass,eaten,---,2
35,rabbit,alive,female,26
35,rabbit,alive,male,22
36,fox,alive,female,22
36,fox,alive,male,28
36,grass,alive,---,941
36,grass,eaten,---,2
36,rabbit,alive,female,26
36,rabbit,alive,male,22
37,fox,alive,female,22
37,fox,alive,male,28
37,grass,alive,---,940
37,grass,eaten,---,2
37,rabbit,alive,female,26
37,rabbit,alive,male,22
38,fox,alive,female,22
38,fox,alive,male,28
38,grass,alive,---,940
38,grass,eaten,---,1
38,rabbit,alive,female,26
38,rabbit,alive,male,22
39,fox,alive,female,22
39,fox,alive,male,28
39,grass,alive,---,940
39,rabbit,alive,female,26
39,rabbit,alive,male,22
40,fox,alive,female,22
40,fox,alive,male,28
40,grass,alive,---,940
40,rabbit,alive,female,26
40,rabbit,alive,male,22
41,fox,alive,female,22
41,fox,alive,male,28
41,grass,alive,---,940
41,rabbit,alive,female,26
41,rabbit,alive,male,22
42,fox,alive,female,22
42,fox,alive,male,28
42,grass,alive,---,938
42,grass,eaten,---,2
42,rabbit,alive,female,26
42,rabbit,alive,male,22
43,fox,alive,female,22
43,fox,alive,male,28
43,grass,alive,---,936
43,grass,eaten,---,2
43,rabbit,alive,female,26
43,rabbit,alive,male,22
44,fox,alive,female,22
44,fox,alive,male,28
44,grass,alive,---,936
44,grass,eaten,---,1
44,rabbit,alive,female,26
44,rabbit,alive,male,22
45,fox,alive,female,22
45,fox,alive,male,28
45,grass,alive,---,935
45,grass,eaten,---,1
45,rabbit,alive,female,26
45,rabbit,alive,male,22
46,fox,alive,female,22
46,fox,alive,male,28
46,grass,alive,---,933
46,grass,eaten,---,2
46,rabbit,alive,female,26
46,rabbit,alive,male,22
47,fox,alive,female,22
47,fox,alive,male,28
47,grass,alive,---,927
47,grass,eaten,---,6
47,rabbit,alive,female,26
47,rabbit,alive,male,22
48,fox,alive,female,22
48,fox,alive,male,28
48,grass,alive,---,926
48,grass,eaten,---,4
48,rabbit,alive,female,26
48,rabbit,alive,male,22
49,fox,alive,female,22
49,fox,alive,male,28
49,grass,alive,---,926
49,grass,eaten,---,2
49,rabbit,alive,female,26
49,rabbit,alive,male,22
50,fox,alive,female,4
50,grass,alive,---,925
50,grass,eaten,---,2
50,rabbit,alive,female,22
50,rabbit,alive,male,20
51,fox,alive,female,4
51,grass,alive,---,923
51,grass,eaten,---,4
51,rabbit,alive,female,22
51,rabbit,alive,male,20
52,fox,alive,female,4
52,grass,alive,---,920
52,grass,eaten,---,6
52,rabbit,alive,female,22
52,rabbit,alive,male,20
53,fox,alive,female,4
53,grass,alive,---,920
53,grass,eaten,---,4
53,rabbit,alive,female,22
53,rabbit,alive,male,20
54,fox,alive,female,4
54,grass,alive,---,920
54,grass,eaten,---,1
54,rabbit,alive,female,23
54,rabbit,alive,male,20
55,fox,alive,female,4
55,grass,alive,---,919
55,grass,eaten,---,1
55,rabbit,alive,female,23
55,rabbit,alive,male,20
56,fox,alive,female,4
56,grass,alive,---,917
56,grass,eaten,---,2
56,rabbit,alive,female,23
56,rabbit,alive,male,20
57,fox,alive,female,4
57,grass,alive,---,917
57,grass,eaten,---,1
57,rabbit,alive,female,23
57,rabbit,alive,male,20
58,fox,alive,female,4
58,grass,alive,---,917
58,grass,eaten,---,1
58,rabbit,alive,female,23
58,rabbit,alive,male,20
59,fox,alive,female,4
59,grass,alive,---,916
59,grass,eaten,---,2
59,rabbit,alive,female,23
59,rabbit,alive,male,20
60,fox,alive,female,2
60,grass,alive,---,915
60,grass,eaten,---,1
60,rabbit,alive,female,23
60,rabbit,alive,male,20
61,fox,alive,female,2
61,grass,alive,---,914
61,grass,eaten,---,1
61,rabbit,alive,female,23
61,rabbit,alive,male,20
62,fox,alive,female,2
62,grass,alive,---,914
62,rabbit,alive,female,23
62,rabbit,alive,male,20
63,fox,alive,female,2
63,grass,alive,---,914
63,rabbit,alive,female,23
63,rabbit,alive,male,20
64,fox,alive,female,2
64,grass,alive,---,914
64,rabbit,alive,female,23
64,rabbit,alive,male,20
65,fox,alive,female,2
65,grass,alive,---,914
65,rabbit,alive,female,23
65,rabbit,alive,male,20
66,fox,alive,female,2
66,grass,alive,---,913
66,grass,eaten,---,1
66,rabbit,alive,female,23
66,rabbit,alive,male,20
67,fox,alive,female,1
67,grass,alive,---,911
67,grass,eaten,---,2
67,rabbit,alive,female,23
67,rabbit,alive,male,20
68,fox,alive,female,1
68,grass,alive,---,909
68,grass,eaten,---,3
68,rabbit,alive,female,23
68,rabbit,alive,male,20
69,fox,alive,female,1
69,grass,alive,---,908
69,grass,eaten,---,1
69,rabbit,alive,female,23
69,rabbit,alive,male,20
70,fox,alive,female,1
70,grass,alive,---,905
70,grass,eaten,---,4
70,rabbit,alive,female,23
70,rabbit,alive,male,20
71,fox,alive,female,1
71,grass,alive,---,905
71,grass,eaten,---,1
71,rabbit,alive,female,23
71,rabbit,alive,male,20
72,fox,alive,female,1
72,grass,alive,---,905
72,grass,eaten,---,1
72,rabbit,alive,female,23
72,rabbit,alive,male,20
73,grass,alive,---,902
73,grass,eaten,---,3
73,rabbit,alive,female,23
73,rabbit,alive,male,20
74,grass,alive,---,901
74,grass,eaten,---,4
74,rabbit,alive,female,23
74,rabbit,alive,male,20
75,grass,alive,---,899
75,grass,eaten,---,5
75,rabbit,alive,female,23
75,rabbit,alive,male,21
76,grass,alive,---,898
76,grass,eaten,---,3
76,rabbit,alive,female,23
76,rabbit,alive,male,21
77,grass,alive,---,897
77,grass,eaten,---,3
77,rabbit,alive,female,23
77,rabbit,alive,male,21
78,grass,alive,---,896
78,grass,eaten,---,4
78,rabbit,alive,female,23
78,rabbit,alive,male,21
79,grass,alive,---,893
79,grass,eaten,---,7
79,rabbit,alive,female,23
79,rabbit,alive,male,21
80,grass,alive,---,893
80,grass,eaten,---,1
80,rabbit,alive,female,23
80,rabbit,alive,male,21
81,grass,alive,---,892
81,grass,eaten,---,2
81,rabbit,alive,female,23
81,rabbit,alive,male,21
82,grass,alive,---,890
82,grass,eaten,---,3
82,rabbit,alive,female,23
82,rabbit,alive,male,21
83,grass,alive,---,890
83,grass,eaten,---,1
83,rabbit,alive,female,23
83,rabbit,alive,male,21
84,grass,alive,---,889
84,grass,eaten,---,2
84,rabbit,alive,female,23
84,rabbit,alive,male,21
85,grass,alive,---,889
85,grass,eaten,---,1
85,rabbit,alive,female,23
85,rabbit,alive,male,21
86,grass,alive,---,887
86,grass,eaten,---,2
86,rabbit,alive,female,23
86,rabbit,alive,male,21
87,grass,alive,---,885
87,grass,eaten,---,3
87,rabbit,alive,female,23
87,rabbit,alive,male,21
88,grass,alive,---,883
88,grass,eaten,---,4
88,rabbit,alive,female,23
88,rabbit,alive,male,21
89,grass,alive,---,881
89,grass,eaten,---,2
89,rabbit,alive,female,23
89,rabbit,alive,male,21
90,grass,alive,---,880
90,grass,eaten,---,3
90,rabbit,alive,female,23
90,rabbit,alive,male,21
91,grass,alive,---,878
91,grass,eaten,---,3
91,rabbit,alive,female,23
91,rabbit,alive,male,21
92,grass,alive,---,876
92,grass,eaten,---,4
92,rabbit,alive,female,23
92,rabbit,alive,male,21
93,grass,alive,---,875
93,grass,eaten,---,5
93,rabbit,alive,female,23
93,rabbit,alive,male,21
94,grass,alive,---,873
94,grass,eaten,---,6
94,rabbit,alive,female,23
94,rabbit,alive,male,21
95,grass,alive,---,872
95,grass,eaten,---,3
95,rabbit,alive,female,23
95,rabbit,alive,male,21
96,grass,alive,---,872
96,grass,eaten,---,3
96,rabbit,alive,female,23
96,rabbit,alive,male,21
97,grass,alive,---,867
97,grass,eaten,---,7
97,rabbit,alive,female,23
97,rabbit,alive,male,21
98,grass,alive,---,866
98,grass,eaten,---,4
98,rabbit,alive,female,23
98,rabbit,alive,male,21
99,grass,alive,---,864
99,grass,eaten,---,5
99,rabbit,alive,female,23
99,rabbit,alive,male,21
100,grass,alive,---,859
100,grass,eaten,---,5
100,rabbit,alive,female,22
100,rabbit,alive,male,20
101,grass,alive,---,857
101,grass,eaten,---,5
101,rabbit,alive,female,22
101,rabbit,alive,male,20
102,grass,alive,---,857
102,grass,eaten,---,5
102,rabbit,alive,female,22
102,rabbit,alive,male,20
103,grass,alive,---,857
103,grass,eaten,---,2
103,rabbit,alive,female,22
103,rabbit,alive,male,20
104,grass,alive,---,857
104,grass,eaten,---,2
104,rabbit,alive,female,22
104,rabbit,alive,male,20
105,grass,alive,---,856
105,grass,eaten,---,2
105,rabbit,alive,female,22
105,rabbit,alive,male,20
106,grass,alive,---,855
106,grass,eaten,---,2
106,rabbit,alive,female,22
106,rabbit,alive,male,20
107,grass,alive,---,855
107,grass,eaten,---,1
107,rabbit,alive,female,22
107,rabbit,alive,male,21
108,grass,alive,---,855
108,grass,eaten,---,1
108,rabbit,alive,female,22
108,rabbit,alive,male,21
109,grass,alive,---,854
109,grass,eaten,---,2
109,rabbit,alive,female,22
109,rabbit,alive,male,21
110,grass,alive,---,852
110,grass,eaten,---,4
110,rabbit,alive,female,22
110,rabbit,alive,male,22
111,grass,alive,---,849
111,grass,eaten,---,4
111,rabbit,alive,female,22
111,rabbit,alive,male,22
112,grass,alive,---,847
112,grass,eaten,---,4
112,rabbit,alive,female,22
112,rabbit,alive,male,22
113,grass,alive,---,846
113,grass,eaten,---,3
113,rabbit,alive,female,21
113,rabbit,alive,male,22
114,grass,alive,---,844
114,rabbit,alive,female,21
114,rabbit,alive,male,22
115,grass,alive,---,843
115,grass,eaten,---,1
115,rabbit,alive,female,21
115,rabbit,alive,male,22
116,grass,alive,---,843
116,rabbit,alive,female,21
116,rabbit,alive,male,22
117,grass,alive,---,842
117,grass,eaten,---,1
117,rabbit,alive,female,21
117,rabbit,alive,male,22
118,grass,alive,---,841
118,grass,eaten,---,1
118,rabbit,alive,female,21
118,rabbit,alive,male,22
119,grass,alive,---,841
119,grass,eaten,---,1
119,rabbit,alive,female,21
119,rabbit,alive,male,22
120,grass,alive,---,839
120,grass,eaten,---,2
120,rabbit,alive,female,21
120,rabbit,alive,male,22
121,grass,alive,---,839
121,grass,eaten,---,2
121,rabbit,alive,female,20
121,rabbit,alive,male,22
122,grass,alive,---,838
122,grass,eaten,---,1
122,rabbit,alive,female,20
122,rabbit,alive,male,22
123,grass,alive,---,835
123,grass,eaten,---,3
123,rabbit,alive,female,20
123,rabbit,alive,male,22
124,grass,alive,---,834
124,grass,eaten,---,3
124,rabbit,alive,female,20
124,rabbit,alive,male,22
125,grass,alive,---,833
125,grass,eaten,---,3
125,rabbit,alive,female,20
125,rabbit,alive,male,22
126,grass,alive,---,831
126,grass,eaten,---,3
126,rabbit,alive,female,20
126,rabbit,alive,male,22
127,grass,alive,---,830
127,grass,eaten,---,1
127,rabbit,alive,female,20
127,rabbit,alive,male,22
128,grass,alive,---,830
128,rabbit,alive,female,20
128,rabbit,alive,male,22
129,grass,alive,---,830
129,rabbit,alive,female,20
129,rabbit,alive,male,22
130,grass,alive,---,828
130,grass,eaten,---,2
130,rabbit,alive,female,20
130,rabbit,alive,male,22
131,grass,alive,---,826
131,grass,eaten,---,4
131,rabbit,alive,female,20
131,rabbit,alive,male,22
132,grass,alive,---,825
132,grass,eaten,---,4
132,rabbit,alive,female,20
132,rabbit,alive,male,22
133,grass,alive,---,825
133,grass,eaten,---,4
133,rabbit,alive,female,20
133,rabbit,alive,male,22
134,grass,alive,---,824
134,grass,eaten,---,3
134,rabbit,alive,female,20
134,rabbit,alive,male,22
135,grass,alive,---,820
135,grass,eaten,---,4
135,rabbit,alive,female,20
135,rabbit,alive,male,22
136,grass,alive,---,820
136,grass,eaten,---,3
136,rabbit,alive,female,20
136,rabbit,alive,male,22
137,grass,alive,---,818
137,grass,eaten,---,3
137,rabbit,alive,female,20
137,rabbit,alive,male,22
138,grass,alive,---,818
138,grass,eaten,---,2
138,rabbit,alive,female,20
138,rabbit,alive,male,22
139,grass,alive,---,818
139,grass,eaten,---,1
139,rabbit,alive,female,20
139,rabbit,alive,male,22
140,grass,alive,---,818
140,rabbit,alive,female,20
140,rabbit,alive,male,22
141,grass,alive,---,818
141,rabbit,alive,female,20
141,rabbit,alive,male,22
142,grass,alive,---,817
142,grass,eaten,---,1
142,rabbit,alive,female,20
142,rabbit,alive,male,22
143,grass,alive,---,816
143,grass,eaten,---,1
143,rabbit,alive,female,20
143,rabbit,alive,male,22
144,grass,alive,---,815
144,grass,eaten,---,1
144,rabbit,alive,female,20
144,rabbit,alive,male,22
145,grass,alive,---,814
145,rabbit,alive,female,20
145,rabbit,alive,male,22
146,grass,alive,---,814
146,rabbit,alive,female,20
146,rabbit,alive,male,22
147,grass,alive,---,814
147,rabbit,alive,female,20
147,rabbit,alive,male,22
148,grass,alive,---,813
148,grass,eaten,---,1
148,rabbit,alive,female,20
148,rabbit,alive,male,22
149,grass,alive,---,813
149,grass,eaten,---,1
149,rabbit,alive,female,20
149,rabbit,alive,male,22
150,grass,alive,---,813
150,grass,eaten,---,1
150,rabbit,alive,female,20
150,rabbit,alive,male,21
151,grass,alive,---,811
151,grass,eaten,---,3
151,rabbit,alive,female,20
151,rabbit,alive,male,21
152,grass,alive,---,810
152,grass,eaten,---,2
152,rabbit,alive,female,20
152,rabbit,alive,male,21
153,grass,alive,---,810
153,grass,eaten,---,1
153,rabbit,alive,female,20
153,rabbit,alive,male,21
154,grass,alive,---,806
154,grass,eaten,---,4
154,rabbit,alive,female,20
154,rabbit,alive,male,21
155,grass,alive,---,806
155,grass,eaten,---,3
155,rabbit,alive,female,20
155,rabbit,alive,male,21
156,grass,alive,---,804
156,grass,eaten,---,4
156,rabbit,alive,female,20
156,rabbit,alive,male,20
157,grass,alive,---,803
157,grass,eaten,---,3
157,rabbit,alive,female,20
157,rabbit,alive,male,19
158,grass,alive,---,803
158,grass,eaten,---,1
158,rabbit,alive,female,20
158,rabbit,alive,male,19
159,grass,alive,---,801
159,grass,eaten,---,2
159,rabbit,alive,female,20
159,rabbit,alive,male,19
160,grass,alive,---,800
160,grass,eaten,---,2
160,rabbit,alive,female,20
160,rabbit,alive,male,19
161,grass,alive,---,799
161,grass,eaten,---,1
161,rabbit,alive,female,20
161,rabbit,alive,male,19
162,grass,alive,---,798
162,grass,eaten,---,2
162,rabbit,alive,female,20
162,rabbit,alive,male,19
163,grass,alive,---,798
163,rabbit,alive,female,20
163,rabbit,alive,male,19
164,grass,alive,---,797
164,grass,eaten,---,1
164,rabbit,alive,female,20
164,rabbit,alive,male,19
165,grass,alive,---,796
165,grass,eaten,---,1
165,rabbit,alive,female,20
165,rabbit,alive,male,19
166,grass,alive,---,796
166,rabbit,alive,female,20
166,rabbit,alive,male,19
167,grass,alive,---,796
167,rabbit,alive,female,20
167,rabbit,alive,male,19
168,grass,alive,---,794
168,grass,eaten,---,2
168,rabbit,alive,female,20
168,rabbit,alive,male,19
169,grass,alive,---,793
169,grass,eaten,---,1
169,rabbit,alive,female,20
169,rabbit,alive,male,19
170,grass,alive,---,792
170,grass,eaten,---,2
170,rabbit,alive,female,20
170,rabbit,alive,male,19
171,grass,alive,---,791
171,grass,eaten,---,3
171,rabbit,alive,female,20
171,rabbit,alive,male,19
172,grass,alive,---,790
172,grass,eaten,---,2
172,rabbit,alive,female,20
172,rabbit,alive,male,19
173,grass,alive,---,790
173,grass,eaten,---,1
173,rabbit,alive,female,20
173,rabbit,alive,male,19
174,grass,alive,---,789
174,grass,eaten,---,2
174,rabbit,alive,female,20
174,rabbit,alive,male,19
175,grass,alive,---,788
175,grass,eaten,---,2
175,rabbit,alive,female,20
175,rabbit,alive,male,19
176,grass,alive,---,788
176,grass,eaten,---,1
176,rabbit,alive,female,20
176,rabbit,alive,male,19
177,grass,alive,---,786
177,grass,eaten,---,2
177,rabbit,alive,female,20
177,rabbit,alive,male,19
178,grass,alive,---,785
178,grass,eaten,---,3
178,rabbit,alive,female,20
178,rabbit,alive,male,19
179,grass,alive,---,784
179,grass,eaten,---,1
179,rabbit,alive,female,20
179,rabbit,alive,male,19
180,grass,alive,---,783
180,grass,eaten,---,1
180,rabbit,alive,female,20
180,rabbit,alive,male,19
181,grass,alive,---,781
181,grass,eaten,---,1
181,rabbit,alive,female,20
181,rabbit,alive,male,18
182,grass,alive,---,781
182,rabbit,alive,female,20
182,rabbit,alive,male,18
183,grass,alive,---,781
183,rabbit,alive,female,20
183,rabbit,alive,male,18
184,grass,alive,---,780
184,grass,eaten,---,1
184,rabbit,alive,female,20
184,rabbit,alive,male,18
185,grass,alive,---,780
185,grass,eaten,---,1
185,rabbit,alive,female,20
185,rabbit,alive,male,18
186,grass,alive,---,779
186,grass,eaten,---,2
186,rabbit,alive,female,20
186,rabbit,alive,male,18
187,grass,alive,---,779
187,grass,eaten,---,1
187,rabbit,alive,female,20
187,rabbit,alive,male,18
188,grass,alive,---,778
188,rabbit,alive,female,20
188,rabbit,alive,male,18
189,grass,alive,---,778
189,rabbit,alive,female,20
189,rabbit,alive,male,18
190,grass,alive,---,778
190,rabbit,alive,female,20
190,rabbit,alive,male,18
191,grass,alive,---,777
191,grass,eaten,---,1
191,rabbit,alive,female,20
191,rabbit,alive,male,18
192,grass,alive,---,776
192,grass,eaten,---,2
192,rabbit,alive,female,20
192,rabbit,alive,male,18
193,grass,alive,---,773
193,grass,eaten,---,4
193,rabbit,alive,female,20
193,rabbit,alive,male,18
194,grass,alive,---,773
194,grass,eaten,---,3
194,rabbit,alive,female,20
194,rabbit,alive,male,18
195,grass,alive,---,773
195,grass,eaten,---,3
195,rabbit,alive,female,20
195,rabbit,alive,male,18
196,grass,alive,---,773
196,grass,eaten,---,1
196,rabbit,alive,female,20
196,rabbit,alive,male,18
197,grass,alive,---,771
197,grass,eaten,---,3
197,rabbit,alive,female,20
197,rabbit,alive,male,18
198,grass,alive,---,769
198,grass,eaten,---,5
198,rabbit,alive,female,20
198,rabbit,alive,male,18
199,grass,alive,---,769
199,grass,eaten,---,1
199,rabbit,alive,female,20
199,rabbit,alive,male,18
200,grass,alive,---,767
200,grass,eaten,---,3
200,rabbit,alive,female,19
200,rabbit,alive,male,18
201,grass,alive,---,766
201,grass,eaten,---,3
201,rabbit,alive,female,19
201,rabbit,alive,male,18
202,grass,alive,---,765
202,grass,eaten,---,3
202,rabbit,alive,female,19
202,rabbit,alive,male,18
203,grass,alive,---,764
203,grass,eaten,---,2
203,rabbit,alive,female,19
203,rabbit,alive,male,18
204,grass,alive,---,764
204,grass,eaten,---,2
204,rabbit,alive,female,19
204,rabbit,alive,male,18
205,grass,alive,---,764
205,grass,eaten,---,1
205,rabbit,alive,female,19
205,rabbit,alive,male,18
206,grass,alive,---,763
206,grass,eaten,---,1
206,rabbit,alive,female,19
206,rabbit,alive,male,18
207,grass,alive,---,762
207,grass,eaten,---,1
207,rabbit,alive,female,19
207,rabbit,alive,male,18
208,grass,alive,---,762
208,grass,eaten,---,1
208,rabbit,alive,female,19
208,rabbit,alive,male,18
209,grass,alive,---,762
209,grass,eaten,---,1
209,rabbit,alive,female,19
209,rabbit,alive,male,18
210,grass,alive,---,760
210,grass,eaten,---,3
210,rabbit,alive,female,19
210,rabbit,alive,male,18
211,grass,alive,---,760
211,grass,eaten,---,1
211,rabbit,alive,female,19
211,rabbit,alive,male,18
212,grass,alive,---,760
212,rabbit,alive,female,19
212,rabbit,alive,male,18
213,grass,alive,---,760
213,rabbit,alive,female,19
213,rabbit,alive,male,18
214,grass,alive,---,759
214,grass,eaten,---,1
214,rabbit,alive,female,19
214,rabbit,alive,male,18
215,grass,alive,---,758
215,grass,eaten,---,1
215,rabbit,alive,female,19
215,rabbit,alive,male,18
216,grass,alive,---,758
216,grass,eaten,---,1
216,rabbit,alive,female,19
216,rabbit,alive,male,18
217,grass,alive,---,757
217,grass,eaten,---,1
217,rabbit,alive,female,19
217,rabbit,alive,male,18
218,grass,alive,---,756
218,grass,eaten,---,2
218,rabbit,alive,female,19
218,rabbit,alive,male,18
219,grass,alive,---,756
219,grass,eaten,---,2
219,rabbit,alive,female,19
219,rabbit,alive,male,18
220,grass,alive,---,755
220,grass,eaten,---,2
220,rabbit,alive,female,19
220,rabbit,alive,male,18
221,grass,alive,---,755
221,grass,eaten,---,2
221,rabbit,alive,female,19
221,rabbit,alive,male,18
222,grass,alive,---,754
222,grass,eaten,---,3
222,rabbit,alive,female,19
222,rabbit,alive,male,18
223,grass,alive,---,754
223,grass,eaten,---,2
223,rabbit,alive,female,19
223,rabbit,alive,male,18
224,grass,alive,---,753
224,grass,eaten,---,2
224,rabbit,alive,female,19
224,rabbit,alive,male,18
225,grass,alive,---,752
225,grass,eaten,---,1
225,rabbit,alive,female,19
225,rabbit,alive,male,18
226,grass,alive,---,752
226,grass,eaten,---,1
226,rabbit,alive,female,19
226,rabbit,alive,male,18
227,grass,alive,---,752
227,rabbit,alive,female,19
227,rabbit,alive,male,18
228,grass,alive,---,752
228,rabbit,alive,female,19
228,rabbit,alive,male,18
229,grass,alive,---,751
229,grass,eaten,---,1
229,rabbit,alive,female,19
229,rabbit,alive,male,18
230,grass,alive,---,751
230,grass,eaten,---,1
230,rabbit,alive,female,19
230,rabbit,alive,male,18
231,grass,alive,---,750
231,grass,eaten,---,1
231,rabbit,alive,female,19
231,rabbit,alive,male,18
232,grass,alive,---,748
232,grass,eaten,---,2
232,rabbit,alive,female,19
232,rabbit,alive,male,18
233,grass,alive,---,748
233,grass,eaten,---,1
233,rabbit,alive,female,19
233,rabbit,alive,male,18
234,grass,alive,---,748
234,rabbit,alive,female,19
234,rabbit,alive,male,18
235,grass,alive,---,748
235,rabbit,alive,female,19
235,rabbit,alive,male,18
236,grass,alive,---,747
236,grass,eaten,---,1
236,rabbit,alive,female,19
236,rabbit,alive,male,18
237,grass,alive,---,746
237,rabbit,alive,female,19
237,rabbit,alive,male,18
238,grass,alive,---,746
238,rabbit,alive,female,19
238,rabbit,alive,male,18
239,grass,alive,---,745
239,grass,eaten,---,1
239,rabbit,alive,female,19
239,rabbit,alive,male,18
240,grass,alive,---,745
240,rabbit,alive,female,19
240,rabbit,alive,male,18
241,grass,alive,---,745
241,rabbit,alive,female,19
241,rabbit,alive,male,18
242,grass,alive,---,745
242,rabbit,alive,female,19
242,rabbit,alive,male,18
243,grass,alive,---,744
243,grass,eaten,---,1
243,rabbit,alive,female,19
