frame,kind,death_cause,number of agents
0,fox,alive,50
0,rabbit,alive,50
1,fox,alive,53
1,rabbit,alive,55
2,fox,alive,55
2,rabbit,alive,57
3,fox,alive,56
3,rabbit,alive,61
4,fox,alive,58
4,rabbit,alive,61
5,fox,alive,60
5,rabbit,alive,63
6,fox,alive,60
6,rabbit,alive,66
7,fox,alive,64
7,rabbit,alive,66
7,rabbit,eaten,1
8,fox,alive,67
8,rabbit,alive,68
9,fox,alive,69
9,rabbit,alive,67
9,rabbit,eaten,2
10,fox,alive,74
10,rabbit,alive,70
11,fox,alive,78
11,rabbit,alive,72
12,fox,alive,81
12,rabbit,alive,78
13,fox,alive,84
13,rabbit,alive,82
14,fox,alive,90
14,rabbit,alive,82
14,rabbit,eaten,1
15,fox,alive,92
15,rabbit,alive,85
16,fox,alive,94
16,rabbit,alive,89
17,fox,alive,96
17,rabbit,alive,91
18,fox,alive,100
18,rabbit,alive,99
19,fox,alive,104
19,rabbit,alive,104
20,fox,alive,111
20,rabbit,alive,108
21,fox,alive,112
21,rabbit,alive,114
21,rabbit,eaten,1
22,fox,alive,116
22,rabbit,alive,127
23,fox,alive,120
23,rabbit,alive,136
24,fox,alive,126
24,rabbit,alive,143
25,fox,alive,134
25,rabbit,alive,151
26,fox,alive,132
26,rabbit,alive,157
27,fox,alive,131
27,rabbit,alive,168
28,fox,alive,140
28,rabbit,alive,171
29,fox,alive,144
29,rabbit,alive,178
30,fox,alive,149
30,rabbit,alive,186
31,fox,alive,151
31,rabbit,alive,199
32,fox,alive,157
32,rabbit,alive,210
33,fox,alive,156
33,rabbit,alive,217
34,fox,alive,158
34,rabbit,alive,225
34,rabbit,eaten,1
35,fox,alive,160
35,rabbit,alive,240
36,fox,alive,168
36,rabbit,alive,248
37,fox,alive,171
37,rabbit,alive,256
38,fox,alive,175
38,rabbit,alive,262
39,fox,alive,181
39,rabbit,alive,275
40,fox,alive,188
40,rabbit,alive,292
41,fox,alive,198
41,rabbit,alive,300
42,fox,alive,198
42,rabbit,alive,309
43,fox,alive,204
43,rabbit,alive,332
43,rabbit,eaten,1
44,fox,alive,211
44,rabbit,alive,355
45,fox,alive,218
45,rabbit,alive,369
46,fox,alive,221
46,rabbit,alive,384
46,rabbit,eaten,1
47,fox,alive,232
47,rabbit,alive,405
47,rabbit,eaten,1
48,fox,alive,239
48,rabbit,alive,422
49,fox,alive,255
49,rabbit,alive,438
50,fox,alive,266
50,rabbit,alive,454
50,rabbit,eaten,1
51,fox,alive,279
51,rabbit,alive,475
51,rabbit,eaten,1
52,fox,alive,292
52,rabbit,alive,497
53,fox,alive,300
53,rabbit,alive,521
54,fox,alive,306
54,rabbit,alive,550
55,fox,alive,317
55,rabbit,alive,570
55,rabbit,eaten,1
56,fox,alive,324
56,rabbit,alive,593
56,rabbit,eaten,1
57,fox,alive,332
57,rabbit,alive,617
57,rabbit,eaten,1
58,fox,alive,341
58,rabbit,alive,645
59,fox,alive,344
59,rabbit,alive,659
59,rabbit,eaten,1
60,fox,alive,337
60,rabbit,alive,666
60,rabbit,eaten,1
61,fox,alive,334
61,rabbit,alive,666
61,rabbit,eaten,4
62,fox,alive,331
62,rabbit,alive,673
63,fox,alive,330
63,rabbit,alive,674
63,rabbit,eaten,1
64,fox,alive,326
64,rabbit,alive,682
65,fox,alive,319
65,rabbit,alive,689
66,fox,alive,318
66,rabbit,alive,689
66,rabbit,eaten,2
67,fox,alive,317
67,rabbit,alive,691
67,rabbit,eaten,1
68,fox,alive,316
68,rabbit,alive,692
68,rabbit,eaten,1
69,fox,alive,317
69,rabbit,alive,693
70,fox,alive,314
70,rabbit,alive,695
70,rabbit,eaten,1
71,fox,alive,310
71,rabbit,alive,698
71,rabbit,eaten,2
72,fox,alive,311
72,rabbit,alive,701
72,rabbit,eaten,1
73,fox,alive,311
73,rabbit,alive,701
73,rabbit,eaten,1
74,fox,alive,308
74,rabbit,alive,706
75,fox,alive,307
75,rabbit,alive,706
75,rabbit,eaten,2
76,fox,alive,305
76,rabbit,alive,711
77,fox,alive,301
77,rabbit,alive,714
77,rabbit,eaten,1
78,fox,alive,299
78,rabbit,alive,716
78,rabbit,eaten,1
79,fox,alive,296
79,rabbit,alive,719
79,rabbit,eaten,1
80,fox,alive,292
80,rabbit,alive,724
81,fox,alive,291
81,rabbit,alive,725
82,fox,alive,288
82,rabbit,alive,728
83,fox,alive,285
83,rabbit,alive,730
83,rabbit,eaten,1
84,fox,alive,284
84,rabbit,alive,732
84,rabbit,eaten,1
85,fox,alive,283
85,rabbit,alive,733
85,rabbit,eaten,1
86,fox,alive,281
86,rabbit,alive,735
86,rabbit,eaten,1
87,fox,alive,281
87,rabbit,alive,736
88,fox,alive,277
88,rabbit,alive,740
89,fox,alive,276
89,rabbit,alive,741
90,fox,alive,274
90,rabbit,alive,743
91,fox,alive,267
91,rabbit,alive,750
92,fox,alive,267
92,rabbit,alive,749
92,rabbit,eaten,1
93,fox,alive,265
93,rabbit,alive,749
93,rabbit,eaten,3
94,fox,alive,264
94,rabbit,alive,756
94,rabbit,eaten,1
95,fox,alive,260
95,rabbit,alive,761
96,fox,alive,257
96,rabbit,alive,763
96,rabbit,eaten,1
97,fox,alive,253
97,rabbit,alive,767
97,rabbit,eaten,1
98,fox,alive,251
98,rabbit,alive,770
99,fox,alive,246
99,rabbit,alive,775
99,rabbit,eaten,1
100,fox,alive,243
100,rabbit,alive,776
100,rabbit,eaten,3
101,fox,alive,244
101,rabbit,alive,780
102,fox,alive,236
102,rabbit,alive,787
102,rabbit,eaten,2
103,fox,alive,230
103,rabbit,alive,793
103,rabbit,eaten,2
104,fox,alive,221
104,rabbit,alive,803
104,rabbit,eaten,1
105,fox,alive,219
105,rabbit,alive,806
106,fox,alive,210
106,rabbit,alive,815
107,fox,alive,201
107,rabbit,alive,824
108,fox,alive,195
108,rabbit,alive,829
108,rabbit,eaten,1
109,fox,alive,190
109,rabbit,alive,835
109,rabbit,eaten,1
110,fox,alive,187
110,rabbit,alive,839
110,rabbit,eaten,1
111,fox,alive,185
111,rabbit,alive,842
112,fox,alive,180
112,rabbit,alive,846
112,rabbit,eaten,1
113,fox,alive,177
113,rabbit,alive,849
113,rabbit,eaten,1
114,fox,alive,175
114,rabbit,alive,852
115,fox,alive,174
115,rabbit,alive,853
116,fox,alive,173
116,rabbit,alive,854
117,fox,alive,171
117,rabbit,alive,856
118,fox,alive,170
118,rabbit,alive,856
118,rabbit,eaten,1
119,fox,alive,168
119,rabbit,alive,860
120,fox,alive,168
120,rabbit,alive,860
121,fox,alive,168
121,rabbit,alive,860
122,fox,alive,164
122,rabbit,alive,863
122,rabbit,eaten,1
123,fox,alive,163
123,rabbit,alive,862
123,rabbit,eaten,3
124,fox,alive,161
124,rabbit,alive,867
125,fox,alive,159
125,rabbit,alive,869
126,fox,alive,155
126,rabbit,alive,873
127,fox,alive,153
127,rabbit,alive,877
128,fox,alive,150
128,rabbit,alive,880
129,fox,alive,148
129,rabbit,alive,882
130,fox,alive,148
130,rabbit,alive,881
130,rabbit,eaten,1
131,fox,alive,146
131,rabbit,alive,884
132,fox,alive,146
132,rabbit,alive,884
133,fox,alive,146
133,rabbit,alive,882
133,rabbit,eaten,2
134,fox,alive,146
134,rabbit,alive,884
135,fox,alive,144
135,rabbit,alive,886
136,fox,alive,146
136,rabbit,alive,884
137,fox,alive,144
137,rabbit,alive,887
137,rabbit,eaten,1
138,fox,alive,143
138,rabbit,alive,889
