frame,kind,death_cause,number of agents
142,rabbit,alive,913
143,fox,alive,129
143,rabbit,alive,915
144,fox,alive,128
144,rabbit,alive,916
145,fox,alive,126
145,rabbit,alive,918
146,fox,alive,125
146,rabbit,alive,919
147,fox,alive,120
147,rabbit,alive,923
147,rabbit,eaten,1
148,fox,alive,119
148,rabbit,alive,924
148,rabbit,eaten,1
149,fox,alive,119
149,rabbit,alive,925
150,fox,alive,112
150,rabbit,alive,932
151,fox,alive,110
151,rabbit,alive,934
152,fox,alive,108
152,rabbit,alive,936
153,fox,alive,105
153,rabbit,alive,939
154,fox,alive,104
154,rabbit,alive,940
155,fox,alive,99
155,rabbit,alive,944
155,rabbit,eaten,1
156,fox,alive,98
156,rabbit,alive,946
157,fox,alive,97
157,rabbit,alive,947
158,fox,alive,94
158,rabbit,alive,949
158,rabbit,eaten,1
159,fox,alive,95
159,rabbit,alive,948
159,rabbit,eaten,1
160,fox,alive,92
160,rabbit,alive,952
161,fox,alive,89
161,rabbit,alive,955
162,fox,alive,89
162,rabbit,alive,955
163,fox,alive,89
163,rabbit,alive,954
163,rabbit,eaten,1
164,fox,alive,88
164,rabbit,alive,956
165,fox,alive,88
165,rabbit,alive,956
166,fox,alive,87
166,rabbit,alive,957
167,fox,alive,86
167,rabbit,alive,958
168,fox,alive,86
168,rabbit,alive,957
168,rabbit,eaten,1
169,fox,alive,85
169,rabbit,alive,959
170,fox,alive,85
170,rabbit,alive,959
171,fox,alive,82
171,rabbit,alive,962
172,fox,alive,81
172,rabbit,alive,963
173,fox,alive,81
173,rabbit,alive,963
174,fox,alive,82
174,rabbit,alive,962
175,fox,alive,79
175,rabbit,alive,965
176,fox,alive,78
176,rabbit,alive,966
177,fox,alive,77
177,rabbit,alive,967
178,fox,alive,74
178,rabbit,alive,969
178,rabbit,eaten,1
179,fox,alive,72
179,rabbit,alive,972
180,fox,alive,71
180,rabbit,alive,973
181,fox,alive,68
181,rabbit,alive,976
182,fox,alive,65
182,rabbit,alive,979
183,fox,alive,63
183,rabbit,alive,981
184,fox,alive,61
184,rabbit,alive,983
185,fox,alive,60
185,rabbit,alive,984
186,fox,alive,60
186,rabbit,alive,984
187,fox,alive,60
187,rabbit,alive,984
188,fox,alive,57
188,rabbit,alive,986
188,rabbit,eaten,1
189,fox,alive,59
189,rabbit,alive,985
190,fox,alive,58
190,rabbit,alive,986
191,fox,alive,55
191,rabbit,alive,989
192,fox,alive,55
192,rabbit,alive,989
193,fox,alive,55
193,rabbit,alive,989
194,fox,alive,55
194,rabbit,alive,989
195,fox,alive,55
195,rabbit,alive,989
196,fox,alive,55
196,rabbit,alive,989
197,fox,alive,55
197,rabbit,alive,989
198,fox,alive,54
198,rabbit,alive,989
198,rabbit,eaten,1
199,fox,alive,54
199,rabbit,alive,989
199,rabbit,eaten,1
200,fox,alive,53
200,rabbit,alive,991
201,fox,alive,51
201,rabbit,alive,993
202,fox,alive,50
202,rabbit,alive,994
203,fox,alive,47
203,rabbit,alive,996
203,rabbit,eaten,1
204,fox,alive,47
204,rabbit,alive,997
205,fox,alive,47
205,rabbit,alive,997
206,fox,alive,47
206,rabbit,alive,997
207,fox,alive,47
207,rabbit,alive,997
208,fox,alive,44
208,rabbit,alive,1000
209,fox,alive,42
209,rabbit,alive,1001
209,rabbit,eaten,1
210,fox,alive,39
210,rabbit,alive,1005
211,fox,alive,39
211,rabbit,alive,1005
212,fox,alive,39
212,rabbit,alive,1005
213,fox,alive,39
213,rabbit,alive,1005
214,fox,alive,38
214,rabbit,alive,1006
215,fox,alive,38
215,rabbit,alive,1006
216,fox,alive,38
216,rabbit,alive,1006
217,fox,alive,38
217,rabbit,alive,1006
218,fox,alive,38
218,rabbit,alive,1006
219,fox,alive,38
219,rabbit,alive,1004
219,rabbit,eaten,1
220,fox,alive,39
220,rabbit,alive,1005
221,fox,alive,39
221,rabbit,alive,1005
222,fox,alive,39
222,rabbit,alive,1005
223,fox,alive,39
223,rabbit,alive,1005
224,fox,alive,38
224,rabbit,alive,1006
225,fox,alive,36
225,rabbit,alive,1008
226,fox,alive,36
226,rabbit,alive,1008
227,fox,alive,36
227,rabbit,alive,1008
228,fox,alive,36
228,rabbit,alive,1008
229,fox,alive,34
229,rabbit,alive,1008
229,rabbit,eaten,1
230,fox,alive,34
230,rabbit,alive,1009
231,fox,alive,34
231,rabbit,alive,1010
232,fox,alive,34
232,rabbit,alive,1010
233,fox,alive,34
233,rabbit,alive,1010
234,fox,alive,34
234,rabbit,alive,1010
235,fox,alive,34
235,rabbit,alive,1009
236,fox,alive,34
236,rabbit,alive,1010
237,fox,alive,32
237,rabbit,alive,1012
238,fox,alive,31
238,rabbit,alive,1012
239,fox,alive,29
239,rabbit,alive,1014
239,rabbit,eaten,1
240,fox,alive,29
240,rabbit,alive,1015
241,fox,alive,29
241,rabbit,alive,1015
242,fox,alive,29
242,rabbit,alive,1015
243,fox,alive,28
243,rabbit,alive,1016
244,fox,alive,28
244,rabbit,alive,1017
245,fox,alive,28
245,rabbit,alive,1017
246,fox,alive,27
246,rabbit,alive,1018
247,fox,alive,26
247,rabbit,alive,1019
248,fox,alive,26
248,rabbit,alive,1019
249,fox,alive,26
249,rabbit,alive,1018
250,fox,alive,26
250,rabbit,alive,1019
251,fox,alive,26
251,rabbit,alive,1019
252,fox,alive,25
252,rabbit,alive,1019
253,fox,alive,25
253,rabbit,alive,1020
254,fox,alive,25
254,rabbit,alive,1020
255,fox,alive,25
255,rabbit,alive,1020
256,fox,alive,26
256,rabbit,alive,1019
257,fox,alive,26
257,rabbit,alive,1019
258,fox,alive,26
258,rabbit,alive,1019
259,fox,alive,23
259,rabbit,alive,1020
260,fox,alive,23
260,rabbit,alive,1022
261,fox,alive,23
261,rabbit,alive,1022
262,fox,alive,22
262,rabbit,alive,1023
263,fox,alive,22
263,rabbit,alive,1022
263,rabbit,eaten,1
264,fox,alive,22
264,rabbit,alive,1022
265,fox,alive,22
265,rabbit,alive,1023
266,fox,alive,21
266,rabbit,alive,1024
267,fox,alive,21
267,rabbit,alive,1024
268,fox,alive,21
268,rabbit,alive,1024
269,fox,alive,20
269,rabbit,alive,1025
270,fox,alive,20
270,rabbit,alive,1025
271,fox,alive,20
271,rabbit,alive,1025
272,fox,alive,20
272,rabbit,alive,1025
273,fox,alive,20
273,rabbit,alive,1025
274,fox,alive,20
274,rabbit,alive,1025
275,fox,alive,20
275,rabbit,alive,1025
276,fox,alive,20
276,rabbit,alive,1025
277,fox,alive,20
277,rabbit,alive,1025
278,fox,alive,20
278,rabbit,alive,1025
279,fox,alive,20
279,rabbit,alive,1025
280,fox,alive,20
280,rabbit,alive,1025
281,fox,alive,20
281,rabbit,alive,1025
282,fox,alive,20
282,rabbit,alive,1025
283,fox,alive,20
283,rabbit,alive,1025
284,fox,alive,20
284,rabbit,alive,1025
285,fox,alive,20
285,rabbit,alive,1025
286,fox,alive,20
286,rabbit,alive,1025
287,fox,alive,20
287,rabbit,alive,1025
288,fox,alive,20
288,rabbit,alive,1024
289,fox,alive,19
289,rabbit,alive,1026
290,fox,alive,19
290,rabbit,alive,1025
290,rabbit,eaten,1
291,fox,alive,18
291,rabbit,alive,1027
292,fox,alive,16
292,rabbit,alive,1029
293,fox,alive,16
293,rabbit,alive,1029
294,fox,alive,13
294,rabbit,alive,1030
295,fox,alive,13
295,rabbit,alive,1032
296,fox,alive,13
296,rabbit,alive,1032
297,fox,alive,13
297,rabbit,alive,1032
298,fox,alive,13
298,rabbit,alive,1031
299,fox,alive,11
299,rabbit,alive,1034
300,fox,alive,11
300,rabbit,alive,1033
300,rabbit,eaten,1
301,fox,alive,11
301,rabbit,alive,1034
302,fox,alive,10
302,rabbit,alive,1035
303,fox,alive,10
303,rabbit,alive,1035
304,fox,alive,10
304,rabbit,alive,1035
305,fox,alive,10
305,rabbit,alive,1035
306,fox,alive,9
306,rabbit,alive,1035
307,fox,alive,9
307,rabbit,alive,1036
308,fox,alive,9
308,rabbit,alive,1036
309,fox,alive,9
309,rabbit,alive,1036
310,fox,alive,9
310,rabbit,alive,1035
310,rabbit,eaten,1
311,fox,alive,9
311,rabbit,alive,1036
312,fox,alive,9
312,rabbit,alive,1036
313,fox,alive,9
313,rabbit,alive,1036
314,fox,alive,10
314,rabbit,alive,1035
315,fox,alive,10
315,rabbit,alive,1035
316,fox,alive,10
316,rabbit,alive,1035
317,fox,alive,10
317,rabbit,alive,1035
318,fox,alive,10
318,rabbit,alive,1035
319,fox,alive,11
319,rabbit,alive,1034
320,fox,alive,11
320,rabbit,alive,1034
321,fox,alive,11
321,rabbit,alive,1033
322,fox,alive,10
322,rabbit,alive,1035
323,fox,alive,10
323,rabbit,alive,1035
324,fox,alive,10
324,rabbit,alive,1035
325,fox,alive,10
325,rabbit,alive,1035
326,fox,alive,10
326,rabbit,alive,1035
327,fox,alive,10
327,rabbit,alive,1035
328,fox,alive,10
328,rabbit,alive,1035
329,fox,alive,9
329,rabbit,alive,1035
330,fox,alive,9
330,rabbit,alive,1036
331,fox,alive,9
331,rabbit,alive,1036
332,fox,alive,9
332,rabbit,alive,1036
333,fox,alive,9
333,rabbit,alive,1036
334,fox,alive,9
334,rabbit,alive,1036
335,fox,alive,9
335,rabbit,alive,1035
335,rabbit,eaten,1
336,fox,alive,9
336,rabbit,alive,1036
337,fox,alive,9
337,rabbit,alive,1036
338,fox,alive,9
338,rabbit,alive,1036
339,fox,alive,8
339,rabbit,alive,1037
340,fox,alive,9
340,rabbit,alive,1036
341,fox,alive,8
341,rabbit,alive,1036
342,fox,alive,8
342,rabbit,alive,1037
343,fox,alive,8
343,rabbit,alive,1037
344,fox,alive,8
344,rabbit,alive,1037
345,fox,alive,8
345,rabbit,alive,1036
345,rabbit,eaten,1
346,fox,alive,8
346,rabbit,alive,1037
347,fox,alive,9
347,rabbit,alive,1036
348,fox,alive,9
348,rabbit,alive,1036
349,fox,alive,9
349,rabbit,alive,1036
350,fox,alive,9
350,rabbit,alive,1036
351,fox,alive,9
351,rabbit,alive,1036
352,fox,alive,9
352,rabbit,alive,1036
353,fox,alive,9
353,rabbit,alive,1036
354,fox,alive,9
354,rabbit,alive,1036
355,fox,alive,9
355,rabbit,alive,1036
356,fox,alive,8
356,rabbit,alive,1037
357,fox,alive,8
357,rabbit,alive,1037
358,fox,alive,8
358,rabbit,alive,1037
359,fox,alive,8
359,rabbit,alive,1037
360,fox,alive,8
360,rabbit,alive,1037
361,fox,alive,8
361,rabbit,alive,1037
362,fox,alive,8
362,rabbit,alive,1037
363,fox,alive,8
363,rabbit,alive,1037
364,fox,alive,8
364,rabbit,alive,1037
365,fox,alive,8
365,rabbit,alive,1037
366,fox,alive,8
366,rabbit,alive,1037
367,fox,alive,8
367,rabbit,alive,1037
368,fox,alive,8
368,rabbit,alive,1037
369,fox,alive,7
369,rabbit,alive,1038
370,fox,alive,6
370,rabbit,alive,1039
371,fox,alive,6
371,rabbit,alive,1039
372,fox,alive,6
372,rabbit,alive,1039
373,fox,alive,6
373,rabbit,alive,1039
374,fox,alive,6
374,rabbit,alive,1039
375,fox,alive,6
375,rabbit,alive,1039
376,fox,alive,6
376,rabbit,alive,1039
377,fox,alive,6
377,rabbit,alive,1039
378,fox,alive,6
378,rabbit,alive,1039
379,fox,alive,6
379,rabbit,alive,1039
380,fox,alive,6
380,rabbit,alive,1039
381,fox,alive,6
381,rabbit,alive,1039
382,fox,alive,6
382,rabbit,alive,1039
383,fox,alive,6
383,rabbit,alive,1039
384,fox,alive,6
384,rabbit,alive,1039
385,fox,alive,6
385,rabbit,alive,1039
386,fox,alive,6
386,rabbit,alive,1039
387,fox,alive,6
387,rabbit,alive,1039
388,fox,alive,6
388,rabbit,alive,1039
389,fox,alive,5
389,rabbit,alive,1040
390,fox,alive,5
390,rabbit,alive,1040
391,fox,alive,5
391,rabbit,alive,1040
392,fox,alive,5
392,rabbit,alive,1040
393,fox,alive,5
393,rabbit,alive,1040
394,fox,alive,5
394,rabbit,alive,1040
395,fox,alive,5
395,rabbit,alive,1040
396,fox,alive,4
396,rabbit,alive,1041
397,fox,alive,2
397,rabbit,alive,1042
398,fox,alive,2
398,rabbit,alive,1043
399,fox,alive,2
399,rabbit,alive,1043
400,fox,alive,2
400,rabbit,alive,1043
401,fox,alive,1
401,rabbit,alive,1044
402,fox,alive,1
402,rabbit,alive,1044
403,fox,alive,1
403,rabbit,alive,1044
404,fox,alive,1
404,rabbit,alive,1044
405,fox,alive,1
405,rabbit,alive,1044
406,fox,alive,1
406,rabbit,alive,1044
407,fox,alive,1
407,rabbit,alive,1044
408,fox,alive,1
408,rabbit,alive,1044
409,fox,alive,1
409,rabbit,alive,1044
410,fox,alive,1
410,rabbit,alive,1044
411,fox,alive,1
411,rabbit,alive,1044
412,fox,alive,1
412,rabbit,alive,1044
413,fox,alive,1
413,rabbit,alive,1044
414,fox,alive,1
414,rabbit,alive,1044
415,fox,alive,1
415,rabbit,alive,1044
416,rabbit,alive,1045
417,rabbit,alive,1045
418,rabbit,alive,1045
419,rabbit,alive,1045
420,rabbit,alive,1045
421,rabbit,alive,1045
422,rabbit,alive,1045
423,rabbit,alive,1045
424,rabbit,alive,1045
425,rabbit,alive,1045
426,rabbit,alive,1045
427,rabbit,alive,1045
428,rabbit,alive,1045
429,rabbit,alive,1045
430,rabbit,alive,1045
431,rabbit,alive,1045
432,rabbit,alive,1045
433,rabbit,alive,1045
434,rabbit,alive,1045
435,rabbit,alive,1045
436,rabbit,alive,1045
437,rabbit,alive,1045
438,rabbit,alive,1045
439,rabbit,alive,1045
440,rabbit,alive,1045
441,rabbit,alive,1045
442,rabbit,alive,1045
443,rabbit,alive,1045
444,rabbit,alive,1045
445,rabbit,alive,1045
446,rabbit,alive,1045
447,rabbit,alive,1045
448,rabbit,alive,1045
449,rabbit,alive,1045
450,rabbit,alive,1045
451,rabbit,alive,1045
452,rabbit,alive,1045
453,rabbit,alive,1045
454,rabbit,alive,1045
455,rabbit,alive,1045
456,rabbit,alive,1045
457,rabbit,alive,1045
458,rabbit,alive,1045
459,rabbit,alive,1045
460,rabbit,alive,1045
461,rabbit,alive,1045
462,rabbit,alive,1045
463,rabbit,alive,1045
464,rabbit,alive,1045
465,rabbit,alive,1045
466,rabbit,alive,1045
467,rabbit,alive,1045
468,rabbit,alive,1045
469,rabbit,alive,1045
470,rabbit,alive,1045
471,rabbit,alive,1045
472,rabbit,alive,1045
473,rabbit,alive,1045
474,rabbit,alive,1045
475,rabbit,alive,1045
476,rabbit,alive,1045
477,rabbit,alive,1045
478,rabbit,alive,1045
479,rabbit,alive,1045
480,rabbit,alive,1045
481,rabbit,alive,1045
482,rabbit,alive,1045
483,rabbit,alive,1045
484,rabbit,alive,1045
485,rabbit,alive,1045
486,rabbit,alive,1045
487,rabbit,alive,1045
488,rabbit,alive,1045
489,rabbit,alive,1045
490,rabbit,alive,1045
491,rabbit,alive,1045
492,rabbit,alive,1045
493,rabbit,alive,1045
494,rabbit,alive,1045
495,rabbit,alive,1045
496,rabbit,alive,1045
497,rabbit,alive,1045
498,rabbit,alive,1045
499,rabbit,alive,1045
500,rabbit,alive,1045
501,rabbit,alive,1045
502,rabbit,alive,1045
503,rabbit,alive,1045
504,rabbit,alive,1045
505,rabbit,alive,1045
506,rabbit,alive,1045
507,rabbit,alive,1045
508,rabbit,alive,1045
509,rabbit,alive,1045
510,rabbit,alive,1045
511,rabbit,alive,1045
512,rabbit,alive,1045
513,rabbit,alive,1045
514,rabbit,alive,1045
515,rabbit,alive,1045
516,rabbit,alive,1045
517,rabbit,alive,1045
518,rabbit,alive,1045
519,rabbit,alive,1045
520,rabbit,alive,1045
521,rabbit,alive,1045
522,rabbit,alive,1045
523,rabbit,alive,1045
524,rabbit,alive,1045
525,rabbit,alive,1045
526,rabbit,alive,1045
527,rabbit,alive,1045
528,rabbit,alive,1045
529,rabbit,alive,1045
530,rabbit,alive,1045
531,rabbit,alive,1045
532,rabbit,alive,1045
533,rabbit,alive,1045
534,rabbit,alive,1045
535,rabbit,alive,1045
536,rabbit,alive,1045
537,rabbit,alive,1045
538,rabbit,alive,1045
539,rabbit,alive,1045
540,rabbit,alive,1045
541,rabbit,alive,1045
542,rabbit,alive,1045
543,rabbit,alive,1045
544,rabbit,alive,1045
545,rabbit,alive,1045
546,rabbit,alive,1045
547,rabbit,alive,1045
548,rabbit,alive,1045
549,rabbit,alive,1045
550,rabbit,alive,1045
551,rabbit,alive,1045
552,rabbit,alive,1045
553,rabbit,alive,1045
554,rabbit,alive,1045
555,rabbit,alive,1045
556,rabbit,alive,1045
557,rabbit,alive,1045
558,rabbit,alive,1045
559,rabbit,alive,1045
560,rabbit,alive,1045
561,rabbit,alive,1045
562,rabbit,alive,1045
563,rabbit,alive,1045
564,rabbit,alive,1045
565,rabbit,alive,1045
566,rabbit,alive,1045
567,rabbit,alive,1045
568,rabbit,alive,1045
569,rabbit,alive,1045
570,rabbit,alive,1045
571,rabbit,alive,1045
572,rabbit,alive,1045
573,rabbit,alive,1045
574,rabbit,alive,1045
575,rabbit,alive,1045
576,rabbit,alive,1045
577,rabbit,alive,1045
578,rabbit,alive,1045
579,rabbit,alive,1045
580,rabbit,alive,1045
581,rabbit,alive,1045
582,rabbit,alive,1045
583,rabbit,alive,1045
584,rabbit,alive,1045
585,rabbit,alive,1045
586,rabbit,alive,1045
587,rabbit,alive,1045
588,rabbit,alive,1045
589,rabbit,alive,1045
590,rabbit,alive,1045
591,rabbit,alive,1045
592,rabbit,alive,1045
593,rabbit,alive,1045
594,rabbit,alive,1045
595,rabbit,alive,1045
596,rabbit,alive,1045
597,rabbit,alive,1045
598,rabbit,alive,1045
599,rabbit,alive,1045
600,rabbit,alive,1045
601,rabbit,alive,1045
602,rabbit,alive,1045
603,rabbit,alive,1045
604,rabbit,alive,1045
605,rabbit,alive,1045
606,rabbit,alive,1045
607,rabbit,alive,1045
608,rabbit,alive,1045
609,rabbit,alive,1045
610,rabbit,alive,1045
611,rabbit,alive,1045
612,rabbit,alive,1045
613,rabbit,alive,1045
614,rabbit,alive,1045
615,rabbit,alive,1045
616,rabbit,alive,1045
617,rabbit,alive,1045
618,rabbit,alive,1045
619,rabbit,alive,1045
620,rabbit,alive,1045
621,rabbit,alive,1045
622,rabbit,alive,1045
623,rabbit,alive,1045
624,rabbit,alive,1045
625,rabbit,alive,1045
626,rabbit,alive,1045
627,rabbit,alive,1045
628,rabbit,alive,1045
629,rabbit,alive,1045
630,rabbit,alive,1045
631,rabbit,alive,1045
632,rabbit,alive,1045
633,rabbit,alive,1045
634,rabbit,alive,1045
635,rabbit,alive,1045
636,rabbit,alive,1045
637,rabbit,alive,1045
638,rabbit,alive,1045
639,rabbit,alive,1045
640,rabbit,alive,1045
641,rabbit,alive,1045
642,rabbit,alive,1045
643,rabbit,alive,1045
644,rabbit,alive,1045
645,rabbit,alive,1045
646,rabbit,alive,1045
647,rabbit,alive,1045
648,rabbit,alive,1045
649,rabbit,alive,1045
650,rabbit,alive,1045
651,rabbit,alive,1045
652,rabbit,alive,1045
653,rabbit,alive,1045
654,rabbit,alive,1045
655,rabbit,alive,1045
656,rabbit,alive,1045
657,rabbit,alive,1045
658,rabbit,alive,1045
659,rabbit,alive,1045
660,rabbit,alive,1045
661,rabbit,alive,1045
662,rabbit,alive,1045
663,rabbit,alive,1045
664,rabbit,alive,1045
665,rabbit,alive,1045
666,rabbit,alive,1045
667,rabbit,alive,1045
668,rabbit,alive,1045
669,rabbit,alive,1045
670,rabbit,alive,1045
671,rabbit,alive,1045
672,rabbit,alive,1045
673,rabbit,alive,1045
674,rabbit,alive,1045
675,rabbit,alive,1045
676,rabbit,alive,1045
677,rabbit,alive,1045
678,rabbit,alive,1045
679,rabbit,alive,1045
680,rabbit,alive,1045
681,rabbit,alive,1045
682,rabbit,alive,1045
683,rabbit,alive,1045
684,rabbit,alive,1045
685,rabbit,alive,1045
686,rabbit,alive,1045
687,rabbit,alive,1045
688,rabbit,alive,1045
689,rabbit,alive,1045
690,rabbit,alive,1045
691,rabbit,alive,1045
692,rabbit,alive,1045
693,rabbit,alive,1045
694,rabbit,alive,1045
695,rabbit,alive,1045
696,rabbit,alive,1045
697,rabbit,alive,1045
698,rabbit,alive,1045
699,rabbit,alive,1045
700,rabbit,alive,1045
