frame,kind,death_cause,gender,number of agents
123,rabbit,alive,female,27
123,rabbit,alive,male,19
124,rabbit,alive,female,27
124,rabbit,alive,male,19
125,rabbit,alive,female,27
125,rabbit,alive,male,19
126,rabbit,alive,female,27
126,rabbit,alive,male,19
127,rabbit,alive,female,27
127,rabbit,alive,male,19
128,rabbit,alive,female,27
128,rabbit,alive,male,19
129,rabbit,alive,female,27
129,rabbit,alive,male,19
130,rabbit,alive,female,27
130,rabbit,alive,male,19
131,rabbit,alive,female,27
131,rabbit,alive,male,19
132,rabbit,alive,female,27
132,rabbit,alive,male,19
133,rabbit,alive,female,27
133,rabbit,alive,male,19
134,rabbit,alive,female,27
134,rabbit,alive,male,19
135,rabbit,alive,female,27
135,rabbit,alive,male,19
136,rabbit,alive,female,27
136,rabbit,alive,male,19
137,rabbit,alive,female,27
137,rabbit,alive,male,19
138,rabbit,alive,female,27
138,rabbit,alive,male,19
139,rabbit,alive,female,27
139,rabbit,alive,male,19
140,rabbit,alive,female,27
140,rabbit,alive,male,19
141,rabbit,alive,female,27
141,rabbit,alive,male,19
142,rabbit,alive,female,27
142,rabbit,alive,male,19
143,rabbit,alive,female,27
143,rabbit,alive,male,19
144,rabbit,alive,female,27
144,rabbit,alive,male,19
145,rabbit,alive,female,27
145,rabbit,alive,male,19
146,rabbit,alive,female,27
146,rabbit,alive,male,19
147,rabbit,alive,female,27
147,rabbit,alive,male,19
148,rabbit,alive,female,27
148,rabbit,alive,male,19
149,rabbit,alive,female,27
149,rabbit,alive,male,19
150,rabbit,alive,female,27
150,rabbit,alive,male,19
151,rabbit,alive,female,27
151,rabbit,alive,male,19
152,rabbit,alive,female,27
152,rabbit,alive,male,19
153,rabbit,alive,female,27
153,rabbit,alive,male,19
154,rabbit,alive,female,27
154,rabbit,alive,male,19
155,rabbit,alive,female,27
155,rabbit,alive,male,19
156,rabbit,alive,female,27
156,rabbit,alive,male,19
157,rabbit,alive,female,27
157,rabbit,alive,male,19
158,rabbit,alive,female,27
158,rabbit,alive,male,19
159,rabbit,alive,female,27
159,rabbit,alive,male,19
160,rabbit,alive,female,27
160,rabbit,alive,male,19
161,rabbit,alive,female,27
161,rabbit,alive,male,19
162,rabbit,alive,female,27
162,rabbit,alive,male,19
163,rabbit,alive,female,27
163,rabbit,alive,male,19
164,rabbit,alive,female,27
164,rabbit,alive,male,19
165,rabbit,alive,female,27
165,rabbit,alive,male,19
166,rabbit,alive,female,27
166,rabbit,alive,male,19
167,rabbit,alive,female,27
167,rabbit,alive,male,19
168,rabbit,alive,female,27
168,rabbit,alive,male,19
169,rabbit,alive,female,27
169,rabbit,alive,male,19
170,rabbit,alive,female,27
170,rabbit,alive,male,19
171,rabbit,alive,female,27
171,rabbit,alive,male,19
172,rabbit,alive,female,27
172,rabbit,alive,male,19
173,rabbit,alive,female,27
173,rabbit,alive,male,19
174,rabbit,alive,female,27
174,rabbit,alive,male,19
175,rabbit,alive,female,27
175,rabbit,alive,male,19
176,rabbit,alive,female,27
176,rabbit,alive,male,19
177,rabbit,alive,female,27
177,rabbit,alive,male,19
178,rabbit,alive,female,27
178,rabbit,alive,male,19
179,rabbit,alive,female,27
179,rabbit,alive,male,19
180,rabbit,alive,female,27
180,rabbit,alive,male,19
181,rabbit,alive,female,27
181,rabbit,alive,male,19
182,rabbit,alive,female,27
182,rabbit,alive,male,19
183,rabbit,alive,female,27
183,rabbit,alive,male,19
184,rabbit,alive,female,27
184,rabbit,alive,male,19
185,rabbit,alive,female,27
185,rabbit,alive,male,19
186,rabbit,alive,female,27
186,rabbit,alive,male,19
187,rabbit,alive,female,27
187,rabbit,alive,male,19
188,rabbit,alive,female,27
188,rabbit,alive,male,19
189,rabbit,alive,female,27
189,rabbit,alive,male,19
190,rabbit,alive,female,27
190,rabbit,alive,male,19
191,rabbit,alive,female,27
191,rabbit,alive,male,19
192,rabbit,alive,female,27
192,rabbit,alive,male,19
193,rabbit,alive,female,27
193,rabbit,alive,male,19
194,rabbit,alive,female,27
194,rabbit,alive,male,19
195,rabbit,alive,female,27
195,rabbit,alive,male,19
196,rabbit,alive,female,27
196,rabbit,alive,male,19
197,rabbit,alive,female,27
197,rabbit,alive,male,19
198,rabbit,alive,female,27
198,rabbit,alive,male,19
199,rabbit,alive,female,27
199,rabbit,alive,male,19
200,rabbit,alive,female,27
200,rabbit,alive,male,19
201,rabbit,alive,female,27
201,rabbit,alive,male,19
202,rabbit,alive,female,27
202,rabbit,alive,male,19
203,rabbit,alive,female,27
203,rabbit,alive,male,19
204,rabbit,alive,female,27
204,rabbit,alive,male,19
205,rabbit,alive,female,27
205,rabbit,alive,male,19
206,rabbit,alive,female,27
206,rabbit,alive,male,19
207,rabbit,alive,female,27
207,rabbit,alive,male,19
208,rabbit,alive,female,27
208,rabbit,alive,male,19
209,rabbit,alive,female,27
209,rabbit,alive,male,19
210,rabbit,alive,female,27
210,rabbit,alive,male,19
211,rabbit,alive,female,27
211,rabbit,alive,male,19
212,rabbit,alive,female,27
212,rabbit,alive,male,19
213,rabbit,alive,female,27
213,rabbit,alive,male,19
214,rabbit,alive,female,27
214,rabbit,alive,male,19
215,rabbit,alive,female,27
215,rabbit,alive,male,19
216,rabbit,alive,female,27
216,rabbit,alive,male,19
217,rabbit,alive,female,27
217,rabbit,alive,male,19
218,rabbit,alive,female,27
218,rabbit,alive,male,19
219,rabbit,alive,female,27
219,rabbit,alive,male,19
220,rabbit,alive,female,27
220,rabbit,alive,male,19
221,rabbit,alive,female,27
221,rabbit,alive,male,19
222,rabbit,alive,female,27
222,rabbit,alive,male,19
223,rabbit,alive,female,27
223,rabbit,alive,male,19
224,rabbit,alive,female,27
224,rabbit,alive,male,19
225,rabbit,alive,female,27
225,rabbit,alive,male,19
226,rabbit,alive,female,27
226,rabbit,alive,male,19
227,rabbit,alive,female,27
227,rabbit,alive,male,19
228,rabbit,alive,female,27
228,rabbit,alive,male,19
229,rabbit,alive,female,27
229,rabbit,alive,male,19
230,rabbit,alive,female,27
230,rabbit,alive,male,19
231,rabbit,alive,female,27
231,rabbit,alive,male,19
232,rabbit,alive,female,27
232,rabbit,alive,male,19
233,rabbit,alive,female,27
233,rabbit,alive,male,19
234,rabbit,alive,female,27
234,rabbit,alive,male,19
235,rabbit,alive,female,27
235,rabbit,alive,male,19
236,rabbit,alive,female,27
236,rabbit,alive,male,19
237,rabbit,alive,female,27
237,rabbit,alive,male,19
238,rabbit,alive,female,27
238,rabbit,alive,male,19
239,rabbit,alive,female,27
239,rabbit,alive,male,19
240,rabbit,alive,female,27
240,rabbit,alive,male,19
241,rabbit,alive,female,27
241,rabbit,alive,male,19
242,rabbit,alive,female,27
242,rabbit,alive,male,19
243,rabbit,alive,female,27
243,rabbit,alive,male,19
244,rabbit,alive,female,27
244,rabbit,alive,male,19
245,rabbit,alive,female,27
245,rabbit,alive,male,19
246,rabbit,alive,female,27
246,rabbit,alive,male,19
247,rabbit,alive,female,27
247,rabbit,alive,male,19
248,rabbit,alive,female,27
248,rabbit,alive,male,19
249,rabbit,alive,female,27
249,rabbit,alive,male,19
250,rabbit,alive,female,27
250,rabbit,alive,male,19
251,rabbit,alive,female,27
251,rabbit,alive,male,19
252,rabbit,alive,female,27
252,rabbit,alive,male,19
253,rabbit,alive,female,27
253,rabbit,alive,male,19
254,rabbit,alive,female,27
254,rabbit,alive,male,19
255,rabbit,alive,female,27
255,rabbit,alive,male,19
256,rabbit,alive,female,27
256,rabbit,alive,male,19
257,rabbit,alive,female,27
257,rabbit,alive,male,19
258,rabbit,alive,female,27
258,rabbit,alive,male,19
259,rabbit,alive,female,27
259,rabbit,alive,male,19
260,rabbit,alive,female,27
260,rabbit,alive,male,19
261,rabbit,alive,female,27
261,rabbit,alive,male,19
262,rabbit,alive,female,27
262,rabbit,alive,male,19
263,rabbit,alive,female,27
263,rabbit,alive,male,19
264,rabbit,alive,female,27
264,rabbit,alive,male,19
265,rabbit,alive,female,27
265,rabbit,alive,male,19
266,rabbit,alive,female,27
266,rabbit,alive,male,19
267,rabbit,alive,female,27
267,rabbit,alive,male,19
268,rabbit,alive,female,27
268,rabbit,alive,male,19
269,rabbit,alive,female,27
269,rabbit,alive,male,19
270,rabbit,alive,female,27
270,rabbit,alive,male,19
271,rabbit,alive,female,27
271,rabbit,alive,male,19
272,rabbit,alive,female,27
272,rabbit,alive,male,19
273,rabbit,alive,female,27
273,rabbit,alive,male,19
274,rabbit,alive,female,27
274,rabbit,alive,male,19
275,rabbit,alive,female,27
275,rabbit,alive,male,19
276,rabbit,alive,female,27
276,rabbit,alive,male,19
277,rabbit,alive,female,27
277,rabbit,alive,male,19
278,rabbit,alive,female,27
278,rabbit,alive,male,19
279,rabbit,alive,female,27
279,rabbit,alive,male,19
280,rabbit,alive,female,27
280,rabbit,alive,male,19
281,rabbit,alive,female,27
281,rabbit,alive,male,19
282,rabbit,alive,female,27
282,rabbit,alive,male,19
283,rabbit,alive,female,27
283,rabbit,alive,male,19
284,rabbit,alive,female,27
284,rabbit,alive,male,19
285,rabbit,alive,female,27
285,rabbit,alive,male,19
286,rabbit,alive,female,27
286,rabbit,alive,male,19
287,rabbit,alive,female,27
287,rabbit,alive,male,19
288,rabbit,alive,female,27
288,rabbit,alive,male,19
289,rabbit,alive,female,27
289,rabbit,alive,male,19
290,rabbit,alive,female,27
290,rabbit,alive,male,19
291,rabbit,alive,female,27
291,rabbit,alive,male,19
292,rabbit,alive,female,27
292,rabbit,alive,male,19
293,rabbit,alive,female,27
293,rabbit,alive,male,19
294,rabbit,alive,female,27
294,rabbit,alive,male,19
295,rabbit,alive,female,27
295,rabbit,alive,male,19
296,rabbit,alive,female,27
296,rabbit,alive,male,19
297,rabbit,alive,female,27
297,rabbit,alive,male,19
298,rabbit,alive,female,27
298,rabbit,alive,male,19
299,rabbit,alive,female,27
299,rabbit,alive,male,19
300,rabbit,alive,female,27
300,rabbit,alive,male,19
301,rabbit,alive,female,27
301,rabbit,alive,male,19
302,rabbit,alive,female,27
302,rabbit,alive,male,19
303,rabbit,alive,female,27
303,rabbit,alive,male,19
304,rabbit,alive,female,27
304,rabbit,alive,male,19
305,rabbit,alive,female,27
305,rabbit,alive,male,19
306,rabbit,alive,female,27
306,rabbit,alive,male,19
307,rabbit,alive,female,27
307,rabbit,alive,male,19
308,rabbit,alive,female,27
308,rabbit,alive,male,19
309,rabbit,alive,female,27
309,rabbit,alive,male,19
310,rabbit,alive,female,27
310,rabbit,alive,male,19
311,rabbit,alive,female,27
311,rabbit,alive,male,19
312,rabbit,alive,female,27
312,rabbit,alive,male,19
313,rabbit,alive,female,27
313,rabbit,alive,male,19
314,rabbit,alive,female,27
314,rabbit,alive,male,19
315,rabbit,alive,female,27
315,rabbit,alive,male,19
316,rabbit,alive,female,27
316,rabbit,alive,male,19
317,rabbit,alive,female,27
317,rabbit,alive,male,19
318,rabbit,alive,female,27
318,rabbit,alive,male,19
319,rabbit,alive,female,27
319,rabbit,alive,male,19
320,rabbit,alive,female,27
320,rabbit,alive,male,19
321,rabbit,alive,female,27
321,rabbit,alive,male,19
322,rabbit,alive,female,27
322,rabbit,alive,male,19
323,rabbit,alive,female,27
323,rabbit,alive,male,19
324,rabbit,alive,female,27
324,rabbit,alive,male,19
325,rabbit,alive,female,27
325,rabbit,alive,male,19
326,rabbit,alive,female,27
326,rabbit,alive,male,19
327,rabbit,alive,female,27
327,rabbit,alive,male,19
328,rabbit,alive,female,27
328,rabbit,alive,male,19
329,rabbit,alive,female,27
329,rabbit,alive,male,19
330,rabbit,alive,female,27
330,rabbit,alive,male,19
331,rabbit,alive,female,27
331,rabbit,alive,male,19
332,rabbit,alive,female,27
332,rabbit,alive,male,19
333,rabbit,alive,female,27
333,rabbit,alive,male,19
334,rabbit,alive,female,27
334,rabbit,alive,male,19
335,rabbit,alive,female,27
335,rabbit,alive,male,19
336,rabbit,alive,female,27
336,rabbit,alive,male,19
337,rabbit,alive,female,27
337,rabbit,alive,male,19
338,rabbit,alive,female,27
338,rabbit,alive,male,19
339,rabbit,alive,female,27
339,rabbit,alive,male,19
340,rabbit,alive,female,27
340,rabbit,alive,male,19
341,rabbit,alive,female,27
341,rabbit,alive,male,19
342,rabbit,alive,female,27
342,rabbit,alive,male,19
343,rabbit,alive,female,27
343,rabbit,alive,male,19
344,rabbit,alive,female,27
344,rabbit,alive,male,19
345,rabbit,alive,female,27
345,rabbit,alive,male,19
346,rabbit,alive,female,27
346,rabbit,alive,male,19
347,rabbit,alive,female,27
347,rabbit,alive,male,19
348,rabbit,alive,female,27
348,rabbit,alive,male,19
349,rabbit,alive,female,27
349,rabbit,alive,male,19
350,rabbit,alive,female,27
350,rabbit,alive,male,19
351,rabbit,alive,female,27
351,rabbit,alive,male,19
352,rabbit,alive,female,27
352,rabbit,alive,male,19
353,rabbit,alive,female,27
353,rabbit,alive,male,19
354,rabbit,alive,female,27
354,rabbit,alive,male,19
355,rabbit,alive,female,27
355,rabbit,alive,male,19
356,rabbit,alive,female,27
356,rabbit,alive,male,19
357,rabbit,alive,female,27
357,rabbit,alive,male,19
358,rabbit,alive,female,27
358,rabbit,alive,male,19
359,rabbit,alive,female,27
359,rabbit,alive,male,19
360,rabbit,alive,female,27
360,rabbit,alive,male,19
361,rabbit,alive,female,27
361,rabbit,alive,male,19
362,rabbit,alive,female,27
362,rabbit,alive,male,19
363,rabbit,alive,female,27
363,rabbit,alive,male,19
364,rabbit,alive,female,27
364,rabbit,alive,male,19
365,rabbit,alive,female,27
365,rabbit,alive,male,19
366,rabbit,alive,female,27
366,rabbit,alive,male,19
367,rabbit,alive,female,27
367,rabbit,alive,male,19
368,rabbit,alive,female,27
368,rabbit,alive,male,19
369,rabbit,alive,female,27
369,rabbit,alive,male,19
370,rabbit,alive,female,27
370,rabbit,alive,male,19
371,rabbit,alive,female,27
371,rabbit,alive,male,19
372,rabbit,alive,female,27
372,rabbit,alive,male,19
373,rabbit,alive,female,27
373,rabbit,alive,male,19
374,rabbit,alive,female,27
374,rabbit,alive,male,19
375,rabbit,alive,female,27
375,rabbit,alive,male,19
376,rabbit,alive,female,27
376,rabbit,alive,male,19
377,rabbit,alive,female,27
377,rabbit,alive,male,19
378,rabbit,alive,female,27
378,rabbit,alive,male,19
379,rabbit,alive,female,27
379,rabbit,alive,male,19
380,rabbit,alive,female,27
380,rabbit,alive,male,19
381,rabbit,alive,female,27
381,rabbit,alive,male,19
382,rabbit,alive,female,27
382,rabbit,alive,male,19
383,rabbit,alive,female,27
383,rabbit,alive,male,19
384,rabbit,alive,female,27
384,rabbit,alive,male,19
385,rabbit,alive,female,27
385,rabbit,alive,male,19
386,rabbit,alive,female,27
386,rabbit,alive,male,19
387,rabbit,alive,female,27
387,rabbit,alive,male,19
388,rabbit,alive,female,27
388,rabbit,alive,male,20
389,rabbit,alive,female,27
389,rabbit,alive,male,20
390,rabbit,alive,female,27
390,rabbit,alive,male,20
391,rabbit,alive,female,27
391,rabbit,alive,male,20
392,rabbit,alive,female,27
392,rabbit,alive,male,20
393,rabbit,alive,female,27
393,rabbit,alive,male,20
394,rabbit,alive,female,28
394,rabbit,alive,male,20
395,rabbit,alive,female,28
395,rabbit,alive,male,20
396,rabbit,alive,female,29
396,rabbit,alive,male,20
397,rabbit,alive,female,29
397,rabbit,alive,male,21
398,rabbit,alive,female,29
398,rabbit,alive,male,21
399,rabbit,alive,female,29
399,rabbit,alive,male,21
400,rabbit,alive,female,29
400,rabbit,alive,male,21
401,rabbit,alive,female,30
401,rabbit,alive,male,21
402,rabbit,alive,female,30
402,rabbit,alive,male,21
403,rabbit,alive,female,30
403,rabbit,alive,male,21
404,rabbit,alive,female,31
404,rabbit,alive,male,21
405,rabbit,alive,female,31
405,rabbit,alive,male,21
406,rabbit,alive,female,31
406,rabbit,alive,male,21
407,rabbit,alive,female,31
407,rabbit,alive,male,21
408,rabbit,alive,female,31
408,rabbit,alive,male,21
409,rabbit,alive,female,31
409,rabbit,alive,male,21
410,rabbit,alive,female,32
410,rabbit,alive,male,21
411,rabbit,alive,female,32
411,rabbit,alive,male,21
412,rabbit,alive,female,32
412,rabbit,alive,male,21
413,rabbit,alive,female,32
413,rabbit,alive,male,21
414,rabbit,alive,female,32
414,rabbit,alive,male,21
415,rabbit,alive,female,32
415,rabbit,alive,male,21
