frame,kind,death_cause,number of agents
118,rabbit,alive,33
119,grass,alive,851
119,grass,eaten,2
119,rabbit,alive,33
120,grass,alive,850
120,grass,eaten,2
120,rabbit,alive,33
121,grass,alive,850
121,rabbit,alive,33
122,grass,alive,850
122,rabbit,alive,33
123,grass,alive,850
123,rabbit,alive,33
124,grass,alive,847
124,grass,eaten,2
124,rabbit,alive,33
125,grass,alive,845
125,grass,eaten,1
125,rabbit,alive,33
126,grass,alive,841
126,grass,eaten,4
126,rabbit,alive,33
127,grass,alive,840
127,grass,eaten,3
127,rabbit,alive,33
128,grass,alive,838
128,grass,eaten,4
128,rabbit,alive,32
128,rabbit,starvation,1
129,grass,alive,836
129,grass,eaten,2
129,rabbit,alive,32
130,grass,alive,835
130,grass,eaten,1
130,rabbit,alive,32
131,grass,alive,833
131,grass,eaten,2
131,rabbit,alive,33
132,grass,alive,833
132,grass,eaten,1
132,rabbit,alive,33
133,grass,alive,833
133,grass,eaten,1
133,rabbit,alive,33
134,grass,alive,833
134,rabbit,alive,33
135,grass,alive,832
135,grass,eaten,1
135,rabbit,alive,33
136,grass,alive,832
136,grass,eaten,1
136,rabbit,alive,33
137,grass,alive,832
137,grass,eaten,1
137,rabbit,alive,33
138,grass,alive,832
138,rabbit,alive,33
139,grass,alive,829
139,grass,eaten,3
139,rabbit,alive,33
140,grass,alive,829
140,grass,eaten,1
140,rabbit,alive,33
141,grass,alive,827
141,grass,eaten,2
141,rabbit,alive,33
142,grass,alive,827
142,rabbit,alive,33
143,grass,alive,826
143,grass,eaten,1
143,rabbit,alive,33
144,grass,alive,825
144,grass,eaten,2
144,rabbit,alive,33
145,grass,alive,825
145,grass,eaten,2
145,rabbit,alive,33
146,grass,alive,825
146,grass,eaten,1
146,rabbit,alive,33
147,grass,alive,825
147,grass,eaten,1
147,rabbit,alive,33
148,grass,alive,823
148,grass,eaten,2
148,rabbit,alive,33
149,grass,alive,822
149,grass,eaten,1
149,rabbit,alive,33
150,grass,alive,821
150,grass,eaten,1
150,rabbit,alive,33
151,grass,alive,820
151,grass,eaten,1
151,rabbit,alive,33
152,grass,alive,820
152,grass,eaten,1
152,rabbit,alive,33
153,grass,alive,820
153,grass,eaten,1
153,rabbit,alive,33
154,grass,alive,819
154,grass,eaten,2
154,rabbit,alive,33
155,grass,alive,817
155,grass,eaten,2
155,rabbit,alive,33
156,grass,alive,817
156,grass,eaten,2
156,rabbit,alive,33
157,grass,alive,815
157,grass,eaten,3
157,rabbit,alive,33
158,grass,alive,815
158,grass,eaten,3
158,rabbit,alive,33
159,grass,alive,815
159,grass,eaten,2
159,rabbit,alive,33
160,grass,alive,815
160,grass,eaten,2
160,rabbit,alive,33
161,grass,alive,814
161,grass,eaten,2
161,rabbit,alive,34
162,grass,alive,811
162,grass,eaten,3
162,rabbit,alive,34
163,grass,alive,811
163,grass,eaten,2
163,rabbit,alive,34
164,grass,alive,809
164,grass,eaten,3
164,rabbit,alive,34
165,grass,alive,808
165,grass,eaten,3
165,rabbit,alive,34
166,grass,alive,808
166,grass,eaten,1
166,rabbit,alive,34
167,grass,alive,808
167,grass,eaten,1
167,rabbit,alive,34
168,grass,alive,808
168,grass,eaten,1
168,rabbit,alive,34
169,grass,alive,808
169,grass,eaten,1
169,rabbit,alive,34
170,grass,alive,808
170,grass,eaten,1
170,rabbit,alive,34
171,grass,alive,806
171,grass,eaten,2
171,rabbit,alive,34
172,grass,alive,805
172,grass,eaten,1
172,rabbit,alive,35
173,grass,alive,805
173,rabbit,alive,35
174,grass,alive,804
174,rabbit,alive,35
175,grass,alive,803
175,grass,eaten,1
175,rabbit,alive,35
176,grass,alive,801
176,grass,eaten,3
176,rabbit,alive,35
177,grass,alive,801
177,grass,eaten,2
177,rabbit,alive,35
178,grass,alive,798
178,grass,eaten,4
178,rabbit,alive,35
179,grass,alive,797
179,grass,eaten,2
179,rabbit,alive,35
180,grass,alive,797
180,rabbit,alive,35
181,grass,alive,795
181,grass,eaten,1
181,rabbit,alive,35
182,grass,alive,794
182,grass,eaten,1
182,rabbit,alive,35
183,grass,alive,794
183,grass,eaten,1
183,rabbit,alive,35
184,grass,alive,794
184,rabbit,alive,35
185,grass,alive,794
185,rabbit,alive,35
186,grass,alive,791
186,grass,eaten,2
186,rabbit,alive,35
187,grass,alive,790
187,grass,eaten,1
187,rabbit,alive,35
188,grass,alive,789
188,grass,eaten,2
188,rabbit,alive,35
189,grass,alive,789
189,grass,eaten,1
189,rabbit,alive,35
190,grass,alive,789
190,grass,eaten,1
190,rabbit,alive,35
191,grass,alive,789
191,grass,eaten,1
191,rabbit,alive,35
192,grass,alive,788
192,grass,eaten,1
192,rabbit,alive,34
192,rabbit,starvation,1
193,grass,alive,786
193,grass,eaten,1
193,rabbit,alive,34
194,grass,alive,785
194,grass,eaten,1
194,rabbit,alive,34
195,grass,alive,784
195,grass,eaten,2
195,rabbit,alive,34
196,grass,alive,783
196,grass,eaten,3
196,rabbit,alive,34
197,grass,alive,783
197,grass,eaten,3
197,rabbit,alive,34
198,grass,alive,783
198,grass,eaten,1
198,rabbit,alive,34
199,grass,alive,781
199,grass,eaten,2
199,rabbit,alive,33
199,rabbit,starvation,1
200,grass,alive,781
200,grass,eaten,2
200,rabbit,alive,33
201,grass,alive,779
201,grass,eaten,3
201,rabbit,alive,33
202,grass,alive,777
202,grass,eaten,4
202,rabbit,alive,33
203,grass,alive,776
203,grass,eaten,3
203,rabbit,alive,33
204,grass,alive,776
204,grass,eaten,1
204,rabbit,alive,33
205,grass,alive,776
205,rabbit,alive,33
206,grass,alive,774
206,grass,eaten,2
206,rabbit,alive,33
207,grass,alive,774
207,grass,eaten,1
207,rabbit,alive,33
208,grass,alive,773
208,grass,eaten,1
208,rabbit,alive,33
209,grass,alive,773
209,grass,eaten,1
209,rabbit,alive,33
210,grass,alive,772
210,grass,eaten,1
210,rabbit,alive,33
211,grass,alive,771
211,grass,eaten,1
211,rabbit,alive,33
212,grass,alive,770
212,grass,eaten,1
212,rabbit,alive,33
213,grass,alive,770
213,grass,eaten,1
213,rabbit,alive,33
214,grass,alive,770
214,rabbit,alive,33
215,grass,alive,770
215,rabbit,alive,33
216,grass,alive,769
216,grass,eaten,1
216,rabbit,alive,33
217,grass,alive,769
217,grass,eaten,1
217,rabbit,alive,33
218,grass,alive,768
218,grass,eaten,1
218,rabbit,alive,33
219,grass,alive,767
219,rabbit,alive,33
220,grass,alive,764
220,grass,eaten,3
220,rabbit,alive,33
221,grass,alive,764
221,grass,eaten,2
221,rabbit,alive,32
221,rabbit,starvation,1
222,grass,alive,764
222,grass,eaten,1
222,rabbit,alive,32
223,grass,alive,762
223,grass,eaten,3
223,rabbit,alive,32
224,grass,alive,762
224,grass,eaten,2
224,rabbit,alive,32
225,grass,alive,760
225,grass,eaten,2
225,rabbit,alive,32
226,grass,alive,759
226,grass,eaten,2
226,rabbit,alive,32
227,grass,alive,757
227,grass,eaten,2
227,rabbit,alive,32
228,grass,alive,756
228,grass,eaten,3
228,rabbit,alive,32
229,grass,alive,755
229,grass,eaten,4
229,rabbit,alive,32
230,grass,alive,755
230,grass,eaten,2
230,rabbit,alive,32
231,grass,alive,755
231,grass,eaten,1
231,rabbit,alive,32
232,grass,alive,753
232,grass,eaten,2
232,rabbit,alive,32
233,grass,alive,751
233,grass,eaten,4
233,rabbit,alive,32
234,grass,alive,750
234,grass,eaten,2
234,rabbit,alive,32
235,grass,alive,750
235,rabbit,alive,32
236,grass,alive,750
236,rabbit,alive,32
237,grass,alive,749
237,grass,eaten,1
237,rabbit,alive,32
238,grass,alive,749
238,grass,eaten,1
238,rabbit,alive,32
239,grass,alive,747
239,grass,eaten,3
239,rabbit,alive,32
240,grass,alive,746
240,grass,eaten,1
240,rabbit,alive,32
241,grass,alive,746
241,grass,eaten,1
241,rabbit,alive,32
242,grass,alive,744
242,grass,eaten,1
242,rabbit,alive,32
243,grass,alive,743
243,grass,eaten,1
243,rabbit,alive,32
244,grass,alive,742
244,grass,eaten,1
244,rabbit,alive,32
245,grass,alive,740
245,grass,eaten,3
245,rabbit,alive,32
246,grass,alive,737
246,grass,eaten,3
246,rabbit,alive,32
247,grass,alive,737
247,grass,eaten,1
247,rabbit,alive,32
248,grass,alive,736
248,grass,eaten,1
248,rabbit,alive,32
249,grass,alive,735
249,grass,eaten,2
249,rabbit,alive,32
250,grass,alive,735
250,grass,eaten,1
250,rabbit,alive,32
251,grass,alive,734
251,grass,eaten,2
251,rabbit,alive,32
252,grass,alive,734
252,grass,eaten,1
252,rabbit,alive,32
253,grass,alive,734
253,grass,eaten,1
253,rabbit,alive,32
254,grass,alive,734
254,grass,eaten,1
254,rabbit,alive,32
255,grass,alive,734
255,grass,eaten,1
255,rabbit,alive,32
256,grass,alive,732
256,grass,eaten,1
256,rabbit,alive,32
257,grass,alive,732
257,grass,eaten,1
257,rabbit,alive,32
258,grass,alive,732
258,grass,eaten,1
258,rabbit,alive,32
259,grass,alive,732
259,rabbit,alive,32
260,grass,alive,731
260,rabbit,alive,32
261,grass,alive,727
261,grass,eaten,3
261,rabbit,alive,32
262,grass,alive,726
262,grass,eaten,3
262,rabbit,alive,32
263,grass,alive,725
263,grass,eaten,3
263,rabbit,alive,32
264,grass,alive,725
264,rabbit,alive,32
265,grass,alive,724
265,grass,eaten,1
265,rabbit,alive,32
266,grass,alive,723
266,grass,eaten,2
266,rabbit,alive,32
267,grass,alive,722
267,grass,eaten,2
267,rabbit,alive,32
268,grass,alive,720
268,grass,eaten,3
268,rabbit,alive,32
269,grass,alive,718
269,grass,eaten,4
269,rabbit,alive,32
270,grass,alive,718
270,grass,eaten,2
270,rabbit,alive,32
271,grass,alive,718
271,rabbit,alive,32
272,grass,alive,717
272,grass,eaten,1
272,rabbit,alive,32
273,grass,alive,717
273,grass,eaten,1
273,rabbit,alive,32
274,grass,alive,717
274,rabbit,alive,32
275,grass,alive,715
275,grass,eaten,2
275,rabbit,alive,32
276,grass,alive,713
276,grass,eaten,3
276,rabbit,alive,32
277,grass,alive,712
277,grass,eaten,2
277,rabbit,alive,32
278,grass,alive,712
278,grass,eaten,1
278,rabbit,alive,32
279,grass,alive,712
279,grass,eaten,1
279,rabbit,alive,32
280,grass,alive,712
280,rabbit,alive,32
281,grass,alive,710
281,grass,eaten,2
281,rabbit,alive,32
282,grass,alive,708
282,grass,eaten,2
282,rabbit,alive,32
283,grass,alive,707
283,grass,eaten,3
283,rabbit,alive,32
284,grass,alive,706
284,grass,eaten,4
284,rabbit,alive,32
285,grass,alive,705
285,grass,eaten,5
285,rabbit,alive,32
286,grass,alive,703
286,grass,eaten,4
286,rabbit,alive,32
287,grass,alive,701
287,grass,eaten,2
287,rabbit,alive,32
288,grass,alive,699
288,grass,eaten,3
288,rabbit,alive,32
289,grass,alive,698
289,grass,eaten,3
289,rabbit,alive,32
290,grass,alive,698
290,grass,eaten,2
290,rabbit,alive,32
291,grass,alive,698
291,grass,eaten,2
291,rabbit,alive,32
292,grass,alive,698
292,grass,eaten,2
292,rabbit,alive,32
293,grass,alive,698
293,grass,eaten,1
293,rabbit,alive,32
294,grass,alive,698
294,rabbit,alive,32
295,grass,alive,697
295,grass,eaten,1
295,rabbit,alive,32
296,grass,alive,697
296,rabbit,alive,32
297,grass,alive,696
297,grass,eaten,1
297,rabbit,alive,32
298,grass,alive,696
298,grass,eaten,1
298,rabbit,alive,32
299,grass,alive,696
299,rabbit,alive,32
300,grass,alive,696
300,rabbit,alive,32
301,grass,alive,693
301,grass,eaten,3
301,rabbit,alive,32
302,grass,alive,692
302,grass,eaten,2
302,rabbit,alive,32
303,grass,alive,692
303,grass,eaten,2
303,rabbit,alive,32
304,grass,alive,692
304,grass,eaten,2
304,rabbit,alive,33
305,grass,alive,691
305,grass,eaten,2
305,rabbit,alive,33
306,grass,alive,690
306,grass,eaten,3
306,rabbit,alive,33
307,grass,alive,689
307,grass,eaten,2
307,rabbit,alive,33
308,grass,alive,689
308,grass,eaten,1
308,rabbit,alive,33
309,grass,alive,689
309,rabbit,alive,33
310,grass,alive,689
310,rabbit,alive,33
311,grass,alive,688
311,grass,eaten,1
311,rabbit,alive,33
312,grass,alive,688
312,grass,eaten,1
312,rabbit,alive,33
313,grass,alive,687
313,grass,eaten,2
313,rabbit,alive,33
314,grass,alive,687
314,grass,eaten,1
314,rabbit,alive,33
315,grass,alive,687
315,grass,eaten,1
315,rabbit,alive,33
316,grass,alive,687
316,rabbit,alive,33
317,grass,alive,687
317,rabbit,alive,33
318,grass,alive,685
318,grass,eaten,2
318,rabbit,alive,33
319,grass,alive,684
319,grass,eaten,1
319,rabbit,alive,33
320,grass,alive,684
320,rabbit,alive,33
321,grass,alive,684
321,rabbit,alive,33
322,grass,alive,683
322,grass,eaten,1
322,rabbit,alive,33
323,grass,alive,681
323,grass,eaten,2
323,rabbit,alive,33
324,grass,alive,680
324,grass,eaten,1
324,rabbit,alive,33
325,grass,alive,680
325,rabbit,alive,33
326,grass,alive,678
326,grass,eaten,2
326,rabbit,alive,33
327,grass,alive,678
327,rabbit,alive,33
328,grass,alive,678
328,rabbit,alive,33
329,grass,alive,676
329,grass,eaten,1
329,rabbit,alive,33
330,grass,alive,675
330,rabbit,alive,33
331,grass,alive,675
331,rabbit,alive,33
332,grass,alive,673
332,grass,eaten,2
332,rabbit,alive,33
333,grass,alive,673
333,grass,eaten,1
333,rabbit,alive,33
334,grass,alive,672
334,grass,eaten,1
334,rabbit,alive,33
335,grass,alive,671
335,grass,eaten,1
335,rabbit,alive,33
336,grass,alive,671
336,rabbit,alive,33
337,grass,alive,671
337,rabbit,alive,33
338,grass,alive,671
338,rabbit,alive,33
339,grass,alive,671
339,rabbit,alive,33
340,grass,alive,670
340,grass,eaten,1
340,rabbit,alive,33
341,grass,alive,670
341,grass,eaten,1
341,rabbit,alive,33
342,grass,alive,670
342,rabbit,alive,33
343,grass,alive,670
343,rabbit,alive,33
344,grass,alive,669
344,grass,eaten,1
344,rabbit,alive,33
345,grass,alive,668
345,grass,eaten,1
345,rabbit,alive,33
346,grass,alive,668
346,rabbit,alive,33
347,grass,alive,668
347,rabbit,alive,33
348,grass,alive,667
348,grass,eaten,1
348,rabbit,alive,33
349,grass,alive,666
349,grass,eaten,1
349,rabbit,alive,33
350,grass,alive,664
350,grass,eaten,2
350,rabbit,alive,33
351,grass,alive,664
351,grass,eaten,1
351,rabbit,alive,33
352,grass,alive,664
352,grass,eaten,1
352,rabbit,alive,33
353,grass,alive,662
353,grass,eaten,1
353,rabbit,alive,32
353,rabbit,starvation,1
354,grass,alive,662
354,grass,eaten,1
354,rabbit,alive,32
355,grass,alive,662
355,rabbit,alive,32
356,grass,alive,660
356,grass,eaten,1
356,rabbit,alive,32
357,grass,alive,660
357,rabbit,alive,32
358,grass,alive,660
358,rabbit,alive,32
359,grass,alive,659
359,grass,eaten,1
359,rabbit,alive,32
360,grass,alive,659
360,rabbit,alive,32
361,grass,alive,659
361,rabbit,alive,32
362,grass,alive,658
362,rabbit,alive,32
363,grass,alive,657
363,grass,eaten,1
363,rabbit,alive,32
364,grass,alive,657
364,rabbit,alive,32
365,grass,alive,654
365,grass,eaten,3
365,rabbit,alive,32
366,grass,alive,652
366,grass,eaten,2
366,rabbit,alive,32
367,grass,alive,652
367,grass,eaten,1
367,rabbit,alive,32
368,grass,alive,652
368,grass,eaten,1
368,rabbit,alive,32
369,grass,alive,650
369,grass,eaten,1
369,rabbit,alive,32
370,grass,alive,649
370,grass,eaten,1
370,rabbit,alive,32
371,grass,alive,646
371,grass,eaten,2
371,rabbit,alive,32
372,grass,alive,645
372,grass,eaten,1
372,rabbit,alive,32
373,grass,alive,644
373,grass,eaten,1
373,rabbit,alive,32
374,grass,alive,644
374,grass,eaten,1
374,rabbit,alive,32
375,grass,alive,643
375,grass,eaten,1
375,rabbit,alive,32
376,grass,alive,642
376,grass,eaten,2
376,rabbit,alive,32
377,grass,alive,642
377,grass,eaten,1
377,rabbit,alive,32
378,grass,alive,641
378,grass,eaten,1
378,rabbit,alive,32
379,grass,alive,640
379,grass,eaten,1
379,rabbit,alive,32
380,grass,alive,639
380,grass,eaten,2
380,rabbit,alive,32
381,grass,alive,639
381,grass,eaten,1
381,rabbit,alive,32
382,grass,alive,637
382,grass,eaten,3
382,rabbit,alive,32
383,grass,alive,635
383,grass,eaten,4
383,rabbit,alive,32
384,grass,alive,635
384,grass,eaten,3
384,rabbit,alive,32
385,grass,alive,635
385,grass,eaten,1
385,rabbit,alive,32
386,grass,alive,634
386,grass,eaten,1
386,rabbit,alive,32
387,grass,alive,633
387,grass,eaten,2
387,rabbit,alive,32
388,grass,alive,632
388,grass,eaten,2
388,rabbit,alive,32
389,grass,alive,632
389,rabbit,alive,32
390,grass,alive,632
390,rabbit,alive,32
391,grass,alive,632
391,rabbit,alive,32
392,grass,alive,631
392,rabbit,alive,32
393,grass,alive,631
393,rabbit,alive,32
394,grass,alive,630
394,grass,eaten,1
394,rabbit,alive,32
395,grass,alive,630
395,rabbit,alive,32
396,grass,alive,628
396,grass,eaten,2
396,rabbit,alive,32
397,grass,alive,628
397,grass,eaten,1
397,rabbit,alive,32
398,grass,alive,627
398,grass,eaten,1
398,rabbit,alive,32
399,grass,alive,626
399,grass,eaten,2
399,rabbit,alive,32
400,grass,alive,625
400,grass,eaten,3
400,rabbit,alive,32
401,grass,alive,625
401,rabbit,alive,32
402,grass,alive,624
402,grass,eaten,1
402,rabbit,alive,32
403,grass,alive,624
403,rabbit,alive,32
404,grass,alive,624
404,rabbit,alive,32
405,grass,alive,621
405,grass,eaten,3
405,rabbit,alive,32
406,grass,alive,621
406,grass,eaten,3
406,rabbit,alive,32
407,grass,alive,621
407,grass,eaten,1
407,rabbit,alive,33
408,grass,alive,621
408,rabbit,alive,33
409,grass,alive,621
409,rabbit,alive,34
410,grass,alive,620
410,grass,eaten,1
410,rabbit,alive,34
411,grass,alive,620
411,grass,eaten,1
411,rabbit,alive,34
412,grass,alive,620
412,rabbit,alive,34
413,grass,alive,620
413,rabbit,alive,34
414,grass,alive,620
414,rabbit,alive,34
415,grass,alive,619
415,grass,eaten,1
415,rabbit,alive,34
416,grass,alive,619
416,rabbit,alive,34
417,grass,alive,618
417,grass,eaten,1
417,rabbit,alive,34
418,grass,alive,618
418,rabbit,alive,34
419,grass,alive,618
