frame,kind,death_cause,gender,number of agents
81,rabbit,alive,male,19
82,grass,alive,---,859
82,grass,eaten,---,1
82,rabbit,alive,female,22
82,rabbit,alive,male,19
83,grass,alive,---,858
83,grass,eaten,---,1
83,rabbit,alive,female,22
83,rabbit,alive,male,19
84,grass,alive,---,856
84,grass,eaten,---,3
84,rabbit,alive,female,22
84,rabbit,alive,male,19
85,grass,alive,---,851
85,grass,eaten,---,6
85,rabbit,alive,female,22
85,rabbit,alive,male,19
86,grass,alive,---,849
86,grass,eaten,---,4
86,rabbit,alive,female,22
86,rabbit,alive,male,19
87,grass,alive,---,849
87,grass,eaten,---,2
87,rabbit,alive,female,22
87,rabbit,alive,male,19
88,grass,alive,---,847
88,grass,eaten,---,3
88,rabbit,alive,female,22
88,rabbit,alive,male,19
89,grass,alive,---,846
89,grass,eaten,---,3
89,rabbit,alive,female,22
89,rabbit,alive,male,19
90,grass,alive,---,846
90,rabbit,alive,female,22
90,rabbit,alive,male,19
91,grass,alive,---,846
91,rabbit,alive,female,22
91,rabbit,alive,male,19
92,grass,alive,---,845
92,grass,eaten,---,1
92,rabbit,alive,female,22
92,rabbit,alive,male,19
93,grass,alive,---,844
93,grass,eaten,---,1
93,rabbit,alive,female,22
93,rabbit,alive,male,19
94,grass,alive,---,844
94,rabbit,alive,female,22
94,rabbit,alive,male,19
95,grass,alive,---,841
95,grass,eaten,---,3
95,rabbit,alive,female,22
95,rabbit,alive,male,19
96,grass,alive,---,840
96,grass,eaten,---,2
96,rabbit,alive,female,22
96,rabbit,alive,male,19
97,grass,alive,---,840
97,grass,eaten,---,2
97,rabbit,alive,female,22
97,rabbit,alive,male,19
98,grass,alive,---,839
98,grass,eaten,---,2
98,rabbit,alive,female,22
98,rabbit,alive,male,19
99,grass,alive,---,839
99,grass,eaten,---,2
99,rabbit,alive,female,22
99,rabbit,alive,male,19
100,grass,alive,---,839
100,grass,eaten,---,2
100,rabbit,alive,female,20
100,rabbit,alive,male,17
101,grass,alive,---,838
101,grass,eaten,---,2
101,rabbit,alive,female,20
101,rabbit,alive,male,17
102,grass,alive,---,838
102,grass,eaten,---,2
102,rabbit,alive,female,20
102,rabbit,alive,male,17
103,grass,alive,---,837
103,grass,eaten,---,2
103,rabbit,alive,female,20
103,rabbit,alive,male,17
104,grass,alive,---,835
104,grass,eaten,---,4
104,rabbit,alive,female,20
104,rabbit,alive,male,17
105,grass,alive,---,833
105,grass,eaten,---,3
105,rabbit,alive,female,20
105,rabbit,alive,male,17
106,grass,alive,---,831
106,grass,eaten,---,4
106,rabbit,alive,female,20
106,rabbit,alive,male,17
107,grass,alive,---,827
107,grass,eaten,---,6
107,rabbit,alive,female,20
107,rabbit,alive,male,17
108,grass,alive,---,824
108,grass,eaten,---,6
108,rabbit,alive,female,20
108,rabbit,alive,male,17
109,grass,alive,---,823
109,grass,eaten,---,5
109,rabbit,alive,female,20
109,rabbit,alive,male,17
110,grass,alive,---,822
110,grass,eaten,---,4
110,rabbit,alive,female,20
110,rabbit,alive,male,17
111,grass,alive,---,820
111,grass,eaten,---,6
111,rabbit,alive,female,20
111,rabbit,alive,male,17
112,grass,alive,---,819
112,grass,eaten,---,4
112,rabbit,alive,female,20
112,rabbit,alive,male,17
113,grass,alive,---,818
113,grass,eaten,---,4
113,rabbit,alive,female,20
113,rabbit,alive,male,17
114,grass,alive,---,816
114,grass,eaten,---,3
114,rabbit,alive,female,20
114,rabbit,alive,male,17
115,grass,alive,---,815
115,grass,eaten,---,1
115,rabbit,alive,female,20
115,rabbit,alive,male,17
116,grass,alive,---,814
116,grass,eaten,---,1
116,rabbit,alive,female,20
116,rabbit,alive,male,17
117,grass,alive,---,814
117,rabbit,alive,female,20
117,rabbit,alive,male,17
118,grass,alive,---,813
118,grass,eaten,---,1
118,rabbit,alive,female,20
118,rabbit,alive,male,17
119,grass,alive,---,812
119,grass,eaten,---,1
119,rabbit,alive,female,20
119,rabbit,alive,male,17
120,grass,alive,---,810
120,grass,eaten,---,2
120,rabbit,alive,female,20
120,rabbit,alive,male,17
121,grass,alive,---,810
121,rabbit,alive,female,20
121,rabbit,alive,male,17
122,grass,alive,---,809
122,grass,eaten,---,1
122,rabbit,alive,female,20
122,rabbit,alive,male,17
123,grass,alive,---,809
123,rabbit,alive,female,20
123,rabbit,alive,male,17
124,grass,alive,---,807
124,grass,eaten,---,2
124,rabbit,alive,female,20
124,rabbit,alive,male,17
125,grass,alive,---,806
125,grass,eaten,---,1
125,rabbit,alive,female,20
125,rabbit,alive,male,17
126,grass,alive,---,805
126,grass,eaten,---,1
126,rabbit,alive,female,20
126,rabbit,alive,male,17
127,grass,alive,---,804
127,grass,eaten,---,2
127,rabbit,alive,female,20
127,rabbit,alive,male,17
128,grass,alive,---,803
128,grass,eaten,---,3
128,rabbit,alive,female,20
128,rabbit,alive,male,17
129,grass,alive,---,802
129,grass,eaten,---,2
129,rabbit,alive,female,20
129,rabbit,alive,male,17
130,grass,alive,---,802
130,grass,eaten,---,1
130,rabbit,alive,female,20
130,rabbit,alive,male,17
131,grass,alive,---,800
131,grass,eaten,---,2
131,rabbit,alive,female,20
131,rabbit,alive,male,17
132,grass,alive,---,798
132,grass,eaten,---,4
132,rabbit,alive,female,20
132,rabbit,alive,male,17
133,grass,alive,---,798
133,grass,eaten,---,3
133,rabbit,alive,female,20
133,rabbit,alive,male,17
134,grass,alive,---,798
134,grass,eaten,---,2
134,rabbit,alive,female,20
134,rabbit,alive,male,17
135,grass,alive,---,797
135,grass,eaten,---,2
135,rabbit,alive,female,20
135,rabbit,alive,male,17
136,grass,alive,---,795
136,grass,eaten,---,2
136,rabbit,alive,female,20
136,rabbit,alive,male,17
137,grass,alive,---,792
137,grass,eaten,---,3
137,rabbit,alive,female,20
137,rabbit,alive,male,17
138,grass,alive,---,792
138,grass,eaten,---,1
138,rabbit,alive,female,20
138,rabbit,alive,male,17
139,grass,alive,---,792
139,rabbit,alive,female,20
139,rabbit,alive,male,17
140,grass,alive,---,792
140,rabbit,alive,female,20
140,rabbit,alive,male,17
141,grass,alive,---,792
141,rabbit,alive,female,20
141,rabbit,alive,male,17
142,grass,alive,---,792
142,rabbit,alive,female,20
142,rabbit,alive,male,17
143,grass,alive,---,790
143,grass,eaten,---,2
143,rabbit,alive,female,20
143,rabbit,alive,male,17
144,grass,alive,---,790
144,grass,eaten,---,1
144,rabbit,alive,female,20
144,rabbit,alive,male,17
145,grass,alive,---,789
145,grass,eaten,---,1
145,rabbit,alive,female,20
145,rabbit,alive,male,17
146,grass,alive,---,789
146,grass,eaten,---,1
146,rabbit,alive,female,20
146,rabbit,alive,male,17
147,grass,alive,---,789
147,rabbit,alive,female,20
147,rabbit,alive,male,17
148,grass,alive,---,788
148,grass,eaten,---,1
148,rabbit,alive,female,20
148,rabbit,alive,male,17
149,grass,alive,---,788
149,rabbit,alive,female,20
149,rabbit,alive,male,17
150,grass,alive,---,786
150,grass,eaten,---,2
150,rabbit,alive,female,19
150,rabbit,alive,male,17
151,grass,alive,---,785
151,grass,eaten,---,2
151,rabbit,alive,female,19
151,rabbit,alive,male,17
152,grass,alive,---,783
152,grass,eaten,---,3
152,rabbit,alive,female,19
152,rabbit,alive,male,17
153,grass,alive,---,780
153,grass,eaten,---,6
153,rabbit,alive,female,19
153,rabbit,alive,male,17
154,grass,alive,---,776
154,grass,eaten,---,6
154,rabbit,alive,female,19
154,rabbit,alive,male,17
155,grass,alive,---,775
155,grass,eaten,---,3
155,rabbit,alive,female,19
155,rabbit,alive,male,17
156,grass,alive,---,772
156,grass,eaten,---,3
156,rabbit,alive,female,19
156,rabbit,alive,male,17
157,grass,alive,---,771
157,grass,eaten,---,1
157,rabbit,alive,female,19
157,rabbit,alive,male,17
158,grass,alive,---,771
158,grass,eaten,---,1
158,rabbit,alive,female,19
158,rabbit,alive,male,17
159,grass,alive,---,771
159,rabbit,alive,female,19
159,rabbit,alive,male,17
160,grass,alive,---,771
160,rabbit,alive,female,19
160,rabbit,alive,male,17
161,grass,alive,---,770
161,grass,eaten,---,1
161,rabbit,alive,female,19
161,rabbit,alive,male,17
162,grass,alive,---,767
162,grass,eaten,---,4
162,rabbit,alive,female,19
162,rabbit,alive,male,17
163,grass,alive,---,766
163,grass,eaten,---,4
163,rabbit,alive,female,19
163,rabbit,alive,male,17
164,grass,alive,---,765
164,grass,eaten,---,3
164,rabbit,alive,female,19
164,rabbit,alive,male,17
165,grass,alive,---,764
165,grass,eaten,---,4
165,rabbit,alive,female,19
165,rabbit,alive,male,17
166,grass,alive,---,763
166,grass,eaten,---,3
166,rabbit,alive,female,19
166,rabbit,alive,male,17
167,grass,alive,---,761
167,grass,eaten,---,5
167,rabbit,alive,female,19
167,rabbit,alive,male,17
168,grass,alive,---,759
168,grass,eaten,---,4
168,rabbit,alive,female,19
168,rabbit,alive,male,17
169,grass,alive,---,758
169,grass,eaten,---,2
169,rabbit,alive,female,19
169,rabbit,alive,male,17
170,grass,alive,---,758
170,grass,eaten,---,2
170,rabbit,alive,female,19
170,rabbit,alive,male,17
171,grass,alive,---,757
171,grass,eaten,---,3
171,rabbit,alive,female,19
171,rabbit,alive,male,17
172,grass,alive,---,756
172,grass,eaten,---,3
172,rabbit,alive,female,19
172,rabbit,alive,male,17
173,grass,alive,---,753
173,grass,eaten,---,5
173,rabbit,alive,female,19
173,rabbit,alive,male,17
174,grass,alive,---,751
174,grass,eaten,---,4
174,rabbit,alive,female,19
174,rabbit,alive,male,17
175,grass,alive,---,751
175,grass,eaten,---,4
175,rabbit,alive,female,19
175,rabbit,alive,male,17
176,grass,alive,---,749
176,grass,eaten,---,3
176,rabbit,alive,female,19
176,rabbit,alive,male,17
177,grass,alive,---,747
177,grass,eaten,---,2
177,rabbit,alive,female,19
177,rabbit,alive,male,17
178,grass,alive,---,746
178,grass,eaten,---,2
178,rabbit,alive,female,19
178,rabbit,alive,male,17
179,grass,alive,---,745
179,grass,eaten,---,2
179,rabbit,alive,female,19
179,rabbit,alive,male,17
180,grass,alive,---,744
180,grass,eaten,---,2
180,rabbit,alive,female,19
180,rabbit,alive,male,17
181,grass,alive,---,743
181,grass,eaten,---,1
181,rabbit,alive,female,19
181,rabbit,alive,male,17
182,grass,alive,---,742
182,grass,eaten,---,2
182,rabbit,alive,female,19
182,rabbit,alive,male,17
183,grass,alive,---,742
183,grass,eaten,---,2
183,rabbit,alive,female,19
183,rabbit,alive,male,17
184,grass,alive,---,740
184,grass,eaten,---,3
184,rabbit,alive,female,19
184,rabbit,alive,male,17
185,grass,alive,---,740
185,grass,eaten,---,1
185,rabbit,alive,female,19
185,rabbit,alive,male,17
186,grass,alive,---,740
186,rabbit,alive,female,19
186,rabbit,alive,male,17
187,grass,alive,---,738
187,grass,eaten,---,2
187,rabbit,alive,female,19
187,rabbit,alive,male,17
188,grass,alive,---,738
188,rabbit,alive,female,19
188,rabbit,alive,male,17
189,grass,alive,---,737
189,grass,eaten,---,1
189,rabbit,alive,female,19
189,rabbit,alive,male,17
190,grass,alive,---,735
190,grass,eaten,---,3
190,rabbit,alive,female,19
190,rabbit,alive,male,17
191,grass,alive,---,735
191,grass,eaten,---,1
191,rabbit,alive,female,19
191,rabbit,alive,male,17
192,grass,alive,---,734
192,grass,eaten,---,1
192,rabbit,alive,female,19
192,rabbit,alive,male,17
193,grass,alive,---,734
193,grass,eaten,---,1
193,rabbit,alive,female,19
193,rabbit,alive,male,17
194,grass,alive,---,734
194,grass,eaten,---,1
194,rabbit,alive,female,19
194,rabbit,alive,male,17
195,grass,alive,---,731
195,grass,eaten,---,3
195,rabbit,alive,female,19
195,rabbit,alive,male,17
196,grass,alive,---,730
196,grass,eaten,---,1
196,rabbit,alive,female,19
196,rabbit,alive,male,17
197,grass,alive,---,730
197,grass,eaten,---,1
197,rabbit,alive,female,19
197,rabbit,alive,male,17
198,grass,alive,---,729
198,grass,eaten,---,2
198,rabbit,alive,female,19
198,rabbit,alive,male,17
199,grass,alive,---,728
199,grass,eaten,---,3
199,rabbit,alive,female,19
199,rabbit,alive,male,17
200,grass,alive,---,728
200,grass,eaten,---,1
200,rabbit,alive,female,19
200,rabbit,alive,male,17
201,grass,alive,---,728
201,grass,eaten,---,1
201,rabbit,alive,female,19
201,rabbit,alive,male,17
202,grass,alive,---,727
202,grass,eaten,---,2
202,rabbit,alive,female,19
202,rabbit,alive,male,17
203,grass,alive,---,726
203,grass,eaten,---,2
203,rabbit,alive,female,19
203,rabbit,alive,male,17
204,grass,alive,---,726
204,rabbit,alive,female,19
204,rabbit,alive,male,17
205,grass,alive,---,726
205,rabbit,alive,female,19
205,rabbit,alive,male,17
206,grass,alive,---,726
206,rabbit,alive,female,19
206,rabbit,alive,male,17
207,grass,alive,---,724
207,grass,eaten,---,2
207,rabbit,alive,female,19
207,rabbit,alive,male,17
208,grass,alive,---,724
208,grass,eaten,---,1
208,rabbit,alive,female,19
208,rabbit,alive,male,17
209,grass,alive,---,723
209,grass,eaten,---,1
209,rabbit,alive,female,19
209,rabbit,alive,male,17
210,grass,alive,---,723
210,rabbit,alive,female,19
210,rabbit,alive,male,17
211,grass,alive,---,723
211,rabbit,alive,female,19
211,rabbit,alive,male,17
212,grass,alive,---,722
212,grass,eaten,---,1
212,rabbit,alive,female,19
212,rabbit,alive,male,17
213,grass,alive,---,720
213,grass,eaten,---,3
213,rabbit,alive,female,19
213,rabbit,alive,male,17
214,grass,alive,---,720
214,grass,eaten,---,2
214,rabbit,alive,female,19
214,rabbit,alive,male,17
215,grass,alive,---,719
215,grass,eaten,---,2
215,rabbit,alive,female,19
215,rabbit,alive,male,17
216,grass,alive,---,719
216,grass,eaten,---,1
216,rabbit,alive,female,19
216,rabbit,alive,male,17
217,grass,alive,---,718
217,grass,eaten,---,1
217,rabbit,alive,female,19
217,rabbit,alive,male,17
218,grass,alive,---,716
218,grass,eaten,---,2
218,rabbit,alive,female,19
218,rabbit,alive,male,17
219,grass,alive,---,715
219,grass,eaten,---,2
219,rabbit,alive,female,19
219,rabbit,alive,male,17
220,grass,alive,---,715
220,rabbit,alive,female,19
220,rabbit,alive,male,17
221,grass,alive,---,713
221,grass,eaten,---,2
221,rabbit,alive,female,19
221,rabbit,alive,male,17
222,grass,alive,---,713
222,grass,eaten,---,1
222,rabbit,alive,female,19
222,rabbit,alive,male,17
223,grass,alive,---,712
223,grass,eaten,---,2
223,rabbit,alive,female,19
223,rabbit,alive,male,17
224,grass,alive,---,712
224,grass,eaten,---,2
224,rabbit,alive,female,19
224,rabbit,alive,male,17
225,grass,alive,---,712
225,grass,eaten,---,2
225,rabbit,alive,female,19
225,rabbit,alive,male,17
226,grass,alive,---,711
226,grass,eaten,---,2
226,rabbit,alive,female,19
226,rabbit,alive,male,17
227,grass,alive,---,711
227,grass,eaten,---,1
227,rabbit,alive,female,19
227,rabbit,alive,male,17
228,grass,alive,---,710
228,grass,eaten,---,1
228,rabbit,alive,female,19
228,rabbit,alive,male,17
229,grass,alive,---,709
229,grass,eaten,---,2
229,rabbit,alive,female,19
229,rabbit,alive,male,17
230,grass,alive,---,707
230,grass,eaten,---,4
230,rabbit,alive,female,19
230,rabbit,alive,male,17
231,grass,alive,---,705
231,grass,eaten,---,3
231,rabbit,alive,female,19
231,rabbit,alive,male,17
232,grass,alive,---,705
232,grass,eaten,---,1
232,rabbit,alive,female,19
232,rabbit,alive,male,17
233,grass,alive,---,705
233,grass,eaten,---,1
233,rabbit,alive,female,19
233,rabbit,alive,male,17
234,grass,alive,---,704
234,grass,eaten,---,2
234,rabbit,alive,female,19
234,rabbit,alive,male,17
235,grass,alive,---,703
235,grass,eaten,---,2
235,rabbit,alive,female,19
235,rabbit,alive,male,17
236,grass,alive,---,702
236,grass,eaten,---,1
236,rabbit,alive,female,19
236,rabbit,alive,male,17
237,grass,alive,---,702
237,grass,eaten,---,1
237,rabbit,alive,female,19
237,rabbit,alive,male,17
238,grass,alive,---,701
238,grass,eaten,---,1
238,rabbit,alive,female,19
238,rabbit,alive,male,17
239,grass,alive,---,698
239,grass,eaten,---,3
239,rabbit,alive,female,19
239,rabbit,alive,male,17
240,grass,alive,---,698
240,grass,eaten,---,2
240,rabbit,alive,female,19
240,rabbit,alive,male,17
241,grass,alive,---,698
241,grass,eaten,---,1
241,rabbit,alive,female,19
