frame,kind,death_cause,gender,number of agents
123,rabbit,alive,male,26
124,rabbit,alive,female,20
124,rabbit,alive,male,26
125,rabbit,alive,female,20
125,rabbit,alive,male,26
126,rabbit,alive,female,20
126,rabbit,alive,male,26
127,rabbit,alive,female,20
127,rabbit,alive,male,26
128,rabbit,alive,female,20
128,rabbit,alive,male,26
129,rabbit,alive,female,20
129,rabbit,alive,male,26
130,rabbit,alive,female,20
130,rabbit,alive,male,26
131,rabbit,alive,female,20
131,rabbit,alive,male,26
132,rabbit,alive,female,20
132,rabbit,alive,male,26
133,rabbit,alive,female,20
133,rabbit,alive,male,26
134,rabbit,alive,female,20
134,rabbit,alive,male,26
135,rabbit,alive,female,20
135,rabbit,alive,male,26
136,rabbit,alive,female,20
136,rabbit,alive,male,26
137,rabbit,alive,female,20
137,rabbit,alive,male,26
138,rabbit,alive,female,20
138,rabbit,alive,male,26
139,rabbit,alive,female,20
139,rabbit,alive,male,26
140,rabbit,alive,female,20
140,rabbit,alive,male,26
141,rabbit,alive,female,20
141,rabbit,alive,male,26
142,rabbit,alive,female,20
142,rabbit,alive,male,26
143,rabbit,alive,female,20
143,rabbit,alive,male,26
144,rabbit,alive,female,20
144,rabbit,alive,male,26
145,rabbit,alive,female,20
145,rabbit,alive,male,26
146,rabbit,alive,female,20
146,rabbit,alive,male,26
147,rabbit,alive,female,20
147,rabbit,alive,male,26
148,rabbit,alive,female,20
148,rabbit,alive,male,26
149,rabbit,alive,female,20
149,rabbit,alive,male,26
150,rabbit,alive,female,20
150,rabbit,alive,male,26
151,rabbit,alive,female,20
151,rabbit,alive,male,26
152,rabbit,alive,female,20
152,rabbit,alive,male,26
153,rabbit,alive,female,20
153,rabbit,alive,male,26
154,rabbit,alive,female,20
154,rabbit,alive,male,26
155,rabbit,alive,female,20
155,rabbit,alive,male,26
156,rabbit,alive,female,20
156,rabbit,alive,male,26
157,rabbit,alive,female,20
157,rabbit,alive,male,26
158,rabbit,alive,female,20
158,rabbit,alive,male,26
159,rabbit,alive,female,20
159,rabbit,alive,male,26
160,rabbit,alive,female,20
160,rabbit,alive,male,26
161,rabbit,alive,female,20
161,rabbit,alive,male,26
162,rabbit,alive,female,20
162,rabbit,alive,male,26
163,rabbit,alive,female,20
163,rabbit,alive,male,26
164,rabbit,alive,female,20
164,rabbit,alive,male,26
165,rabbit,alive,female,20
165,rabbit,alive,male,26
166,rabbit,alive,female,20
166,rabbit,alive,male,26
167,rabbit,alive,female,20
167,rabbit,alive,male,26
168,rabbit,alive,female,20
168,rabbit,alive,male,26
169,rabbit,alive,female,20
169,rabbit,alive,male,26
170,rabbit,alive,female,20
170,rabbit,alive,male,26
171,rabbit,alive,female,20
171,rabbit,alive,male,26
172,rabbit,alive,female,20
172,rabbit,alive,male,26
173,rabbit,alive,female,20
173,rabbit,alive,male,26
174,rabbit,alive,female,20
174,rabbit,alive,male,26
175,rabbit,alive,female,20
175,rabbit,alive,male,26
176,rabbit,alive,female,20
176,rabbit,alive,male,26
177,rabbit,alive,female,20
177,rabbit,alive,male,26
178,rabbit,alive,female,20
178,rabbit,alive,male,26
179,rabbit,alive,female,20
179,rabbit,alive,male,26
180,rabbit,alive,female,20
180,rabbit,alive,male,26
181,rabbit,alive,female,20
181,rabbit,alive,male,26
182,rabbit,alive,female,20
182,rabbit,alive,male,26
183,rabbit,alive,female,20
183,rabbit,alive,male,26
184,rabbit,alive,female,20
184,rabbit,alive,male,26
185,rabbit,alive,female,20
185,rabbit,alive,male,26
186,rabbit,alive,female,20
186,rabbit,alive,male,26
187,rabbit,alive,female,20
187,rabbit,alive,male,26
188,rabbit,alive,female,20
188,rabbit,alive,male,26
189,rabbit,alive,female,20
189,rabbit,alive,male,26
190,rabbit,alive,female,20
190,rabbit,alive,male,26
191,rabbit,alive,female,20
191,rabbit,alive,male,26
192,rabbit,alive,female,20
192,rabbit,alive,male,26
193,rabbit,alive,female,20
193,rabbit,alive,male,26
194,rabbit,alive,female,20
194,rabbit,alive,male,26
195,rabbit,alive,female,20
195,rabbit,alive,male,26
196,rabbit,alive,female,20
196,rabbit,alive,male,26
197,rabbit,alive,female,20
197,rabbit,alive,male,26
198,rabbit,alive,female,20
198,rabbit,alive,male,26
199,rabbit,alive,female,20
199,rabbit,alive,male,26
200,rabbit,alive,female,20
200,rabbit,alive,male,26
201,rabbit,alive,female,20
201,rabbit,alive,male,26
202,rabbit,alive,female,20
202,rabbit,alive,male,26
203,rabbit,alive,female,20
203,rabbit,alive,male,26
204,rabbit,alive,female,20
204,rabbit,alive,male,26
205,rabbit,alive,female,20
205,rabbit,alive,male,26
206,rabbit,alive,female,20
206,rabbit,alive,male,26
207,rabbit,alive,female,20
207,rabbit,alive,male,26
208,rabbit,alive,female,20
208,rabbit,alive,male,26
209,rabbit,alive,female,20
209,rabbit,alive,male,26
210,rabbit,alive,female,20
210,rabbit,alive,male,26
211,rabbit,alive,female,20
211,rabbit,alive,male,26
212,rabbit,alive,female,20
212,rabbit,alive,male,26
213,rabbit,alive,female,20
213,rabbit,alive,male,26
214,rabbit,alive,female,20
214,rabbit,alive,male,26
215,rabbit,alive,female,20
215,rabbit,alive,male,26
216,rabbit,alive,female,20
216,rabbit,alive,male,26
217,rabbit,alive,female,20
217,rabbit,alive,male,26
218,rabbit,alive,female,20
218,rabbit,alive,male,26
219,rabbit,alive,female,20
219,rabbit,alive,male,26
220,rabbit,alive,female,20
220,rabbit,alive,male,26
221,rabbit,alive,female,20
221,rabbit,alive,male,26
222,rabbit,alive,female,20
222,rabbit,alive,male,26
223,rabbit,alive,female,20
223,rabbit,alive,male,26
224,rabbit,alive,female,20
224,rabbit,alive,male,26
225,rabbit,alive,female,20
225,rabbit,alive,male,26
226,rabbit,alive,female,20
226,rabbit,alive,male,26
227,rabbit,alive,female,20
227,rabbit,alive,male,26
228,rabbit,alive,female,20
228,rabbit,alive,male,26
229,rabbit,alive,female,20
229,rabbit,alive,male,26
230,rabbit,alive,female,20
230,rabbit,alive,male,26
231,rabbit,alive,female,20
231,rabbit,alive,male,26
232,rabbit,alive,female,20
232,rabbit,alive,male,26
233,rabbit,alive,female,20
233,rabbit,alive,male,26
234,rabbit,alive,female,20
234,rabbit,alive,male,26
235,rabbit,alive,female,20
235,rabbit,alive,male,26
236,rabbit,alive,female,20
236,rabbit,alive,male,26
237,rabbit,alive,female,20
237,rabbit,alive,male,26
238,rabbit,alive,female,20
238,rabbit,alive,male,26
239,rabbit,alive,female,20
239,rabbit,alive,male,26
240,rabbit,alive,female,20
240,rabbit,alive,male,26
241,rabbit,alive,female,20
241,rabbit,alive,male,26
242,rabbit,alive,female,20
242,rabbit,alive,male,26
243,rabbit,alive,female,20
243,rabbit,alive,male,26
244,rabbit,alive,female,20
244,rabbit,alive,male,26
245,rabbit,alive,female,20
245,rabbit,alive,male,26
246,rabbit,alive,female,20
246,rabbit,alive,male,26
247,rabbit,alive,female,20
247,rabbit,alive,male,26
248,rabbit,alive,female,20
248,rabbit,alive,male,26
249,rabbit,alive,female,20
249,rabbit,alive,male,26
250,rabbit,alive,female,20
250,rabbit,alive,male,26
251,rabbit,alive,female,20
251,rabbit,alive,male,26
252,rabbit,alive,female,20
252,rabbit,alive,male,26
253,rabbit,alive,female,20
253,rabbit,alive,male,26
254,rabbit,alive,female,20
254,rabbit,alive,male,26
255,rabbit,alive,female,20
255,rabbit,alive,male,26
256,rabbit,alive,female,20
256,rabbit,alive,male,26
257,rabbit,alive,female,20
257,rabbit,alive,male,26
258,rabbit,alive,female,20
258,rabbit,alive,male,26
259,rabbit,alive,female,20
259,rabbit,alive,male,26
260,rabbit,alive,female,20
260,rabbit,alive,male,26
261,rabbit,alive,female,20
261,rabbit,alive,male,26
262,rabbit,alive,female,20
262,rabbit,alive,male,26
263,rabbit,alive,female,20
263,rabbit,alive,male,26
264,rabbit,alive,female,20
264,rabbit,alive,male,26
265,rabbit,alive,female,20
265,rabbit,alive,male,26
266,rabbit,alive,female,20
266,rabbit,alive,male,26
267,rabbit,alive,female,20
267,rabbit,alive,male,26
268,rabbit,alive,female,20
268,rabbit,alive,male,26
269,rabbit,alive,female,20
269,rabbit,alive,male,26
270,rabbit,alive,female,20
270,rabbit,alive,male,26
271,rabbit,alive,female,20
271,rabbit,alive,male,26
272,rabbit,alive,female,20
272,rabbit,alive,male,26
273,rabbit,alive,female,20
273,rabbit,alive,male,26
274,rabbit,alive,female,20
274,rabbit,alive,male,26
275,rabbit,alive,female,20
275,rabbit,alive,male,26
276,rabbit,alive,female,20
276,rabbit,alive,male,26
277,rabbit,alive,female,20
277,rabbit,alive,male,26
278,rabbit,alive,female,20
278,rabbit,alive,male,26
279,rabbit,alive,female,20
279,rabbit,alive,male,26
280,rabbit,alive,female,20
280,rabbit,alive,male,26
281,rabbit,alive,female,20
281,rabbit,alive,male,26
282,rabbit,alive,female,20
282,rabbit,alive,male,26
283,rabbit,alive,female,20
283,rabbit,alive,male,26
284,rabbit,alive,female,20
284,rabbit,alive,male,26
285,rabbit,alive,female,20
285,rabbit,alive,male,26
286,rabbit,alive,female,20
286,rabbit,alive,male,26
287,rabbit,alive,female,20
287,rabbit,alive,male,26
288,rabbit,alive,female,20
288,rabbit,alive,male,26
289,rabbit,alive,female,20
289,rabbit,alive,male,26
290,rabbit,alive,female,20
290,rabbit,alive,male,26
291,rabbit,alive,female,20
291,rabbit,alive,male,26
292,rabbit,alive,female,20
292,rabbit,alive,male,26
293,rabbit,alive,female,20
293,rabbit,alive,male,26
294,rabbit,alive,female,20
294,rabbit,alive,male,26
295,rabbit,alive,female,20
295,rabbit,alive,male,26
296,rabbit,alive,female,20
296,rabbit,alive,male,26
297,rabbit,alive,female,20
297,rabbit,alive,male,26
298,rabbit,alive,female,20
298,rabbit,alive,male,26
299,rabbit,alive,female,20
299,rabbit,alive,male,26
300,rabbit,alive,female,20
300,rabbit,alive,male,26
301,rabbit,alive,female,20
301,rabbit,alive,male,26
302,rabbit,alive,female,20
302,rabbit,alive,male,26
303,rabbit,alive,female,20
303,rabbit,alive,male,26
304,rabbit,alive,female,20
304,rabbit,alive,male,26
305,rabbit,alive,female,20
305,rabbit,alive,male,26
306,rabbit,alive,female,20
306,rabbit,alive,male,26
307,rabbit,alive,female,20
307,rabbit,alive,male,26
308,rabbit,alive,female,20
308,rabbit,alive,male,26
309,rabbit,alive,female,20
309,rabbit,alive,male,26
310,rabbit,alive,female,20
310,rabbit,alive,male,26
311,rabbit,alive,female,20
311,rabbit,alive,male,26
312,rabbit,alive,female,20
312,rabbit,alive,male,26
313,rabbit,alive,female,20
313,rabbit,alive,male,26
314,rabbit,alive,female,20
314,rabbit,alive,male,26
315,rabbit,alive,female,20
315,rabbit,alive,male,26
316,rabbit,alive,female,20
316,rabbit,alive,male,26
317,rabbit,alive,female,20
317,rabbit,alive,male,26
318,rabbit,alive,female,20
318,rabbit,alive,male,26
319,rabbit,alive,female,20
319,rabbit,alive,male,26
320,rabbit,alive,female,20
320,rabbit,alive,male,26
321,rabbit,alive,female,20
321,rabbit,alive,male,26
322,rabbit,alive,female,20
322,rabbit,alive,male,26
323,rabbit,alive,female,20
323,rabbit,alive,male,26
324,rabbit,alive,female,20
324,rabbit,alive,male,26
325,rabbit,alive,female,20
325,rabbit,alive,male,26
326,rabbit,alive,female,20
326,rabbit,alive,male,26
327,rabbit,alive,female,20
327,rabbit,alive,male,26
328,rabbit,alive,female,20
328,rabbit,alive,male,26
329,rabbit,alive,female,20
329,rabbit,alive,male,26
330,rabbit,alive,female,20
330,rabbit,alive,male,26
331,rabbit,alive,female,20
331,rabbit,alive,male,26
332,rabbit,alive,female,20
332,rabbit,alive,male,26
333,rabbit,alive,female,20
333,rabbit,alive,male,26
334,rabbit,alive,female,20
334,rabbit,alive,male,26
335,rabbit,alive,female,20
335,rabbit,alive,male,26
336,rabbit,alive,female,20
336,rabbit,alive,male,26
337,rabbit,alive,female,20
337,rabbit,alive,male,26
338,rabbit,alive,female,20
338,rabbit,alive,male,26
339,rabbit,alive,female,20
339,rabbit,alive,male,26
340,rabbit,alive,female,20
340,rabbit,alive,male,26
341,rabbit,alive,female,20
341,rabbit,alive,male,26
342,rabbit,alive,female,20
342,rabbit,alive,male,26
343,rabbit,alive,female,20
343,rabbit,alive,male,26
344,rabbit,alive,female,20
344,rabbit,alive,male,26
345,rabbit,alive,female,20
345,rabbit,alive,male,26
346,rabbit,alive,female,20
346,rabbit,alive,male,26
347,rabbit,alive,female,20
347,rabbit,alive,male,26
348,rabbit,alive,female,20
348,rabbit,alive,male,26
349,rabbit,alive,female,20
349,rabbit,alive,male,26
350,rabbit,alive,female,20
350,rabbit,alive,male,26
351,rabbit,alive,female,20
351,rabbit,alive,male,26
352,rabbit,alive,female,20
352,rabbit,alive,male,26
353,rabbit,alive,female,20
353,rabbit,alive,male,26
354,rabbit,alive,female,20
354,rabbit,alive,male,26
355,rabbit,alive,female,20
355,rabbit,alive,male,26
356,rabbit,alive,female,20
356,rabbit,alive,male,26
357,rabbit,alive,female,20
357,rabbit,alive,male,26
358,rabbit,alive,female,20
358,rabbit,alive,male,26
359,rabbit,alive,female,20
359,rabbit,alive,male,26
360,rabbit,alive,female,20
360,rabbit,alive,male,26
361,rabbit,alive,female,20
361,rabbit,alive,male,26
362,rabbit,alive,female,20
362,rabbit,alive,male,26
363,rabbit,alive,female,20
363,rabbit,alive,male,26
364,rabbit,alive,female,20
364,rabbit,alive,male,26
365,rabbit,alive,female,20
365,rabbit,alive,male,26
366,rabbit,alive,female,20
366,rabbit,alive,male,26
367,rabbit,alive,female,20
367,rabbit,alive,male,26
368,rabbit,alive,female,20
368,rabbit,alive,male,26
369,rabbit,alive,female,20
369,rabbit,alive,male,26
370,rabbit,alive,female,20
370,rabbit,alive,male,26
371,rabbit,alive,female,20
371,rabbit,alive,male,26
372,rabbit,alive,female,20
372,rabbit,alive,male,26
373,rabbit,alive,female,20
373,rabbit,alive,male,26
374,rabbit,alive,female,20
374,rabbit,alive,male,26
375,rabbit,alive,female,20
375,rabbit,alive,male,26
376,rabbit,alive,female,20
376,rabbit,alive,male,26
377,rabbit,alive,female,20
377,rabbit,alive,male,26
378,rabbit,alive,female,20
378,rabbit,alive,male,26
379,rabbit,alive,female,20
379,rabbit,alive,male,26
380,rabbit,alive,female,20
380,rabbit,alive,male,26
381,rabbit,alive,female,20
381,rabbit,alive,male,26
382,rabbit,alive,female,20
382,rabbit,alive,male,26
383,rabbit,alive,female,20
383,rabbit,alive,male,26
384,rabbit,alive,female,20
384,rabbit,alive,male,26
385,rabbit,alive,female,20
385,rabbit,alive,male,26
386,rabbit,alive,female,20
386,rabbit,alive,male,26
387,rabbit,alive,female,20
387,rabbit,alive,male,26
388,rabbit,alive,female,20
388,rabbit,alive,male,26
389,rabbit,alive,female,20
389,rabbit,alive,male,26
390,rabbit,alive,female,20
390,rabbit,alive,male,26
391,rabbit,alive,female,20
391,rabbit,alive,male,26
392,rabbit,alive,female,20
392,rabbit,alive,male,26
393,rabbit,alive,female,20
393,rabbit,alive,male,26
394,rabbit,alive,female,20
394,rabbit,alive,male,26
395,rabbit,alive,female,20
395,rabbit,alive,male,26
396,rabbit,alive,female,20
396,rabbit,alive,male,26
397,rabbit,alive,female,20
397,rabbit,alive,male,26
398,rabbit,alive,female,20
398,rabbit,alive,male,26
399,rabbit,alive,female,20
399,rabbit,alive,male,26
400,rabbit,alive,female,20
400,rabbit,alive,male,26
401,rabbit,alive,female,20
401,rabbit,alive,male,26
402,rabbit,alive,female,20
402,rabbit,alive,male,26
403,rabbit,alive,female,20
403,rabbit,alive,male,26
404,rabbit,alive,female,20
404,rabbit,alive,male,26
405,rabbit,alive,female,20
405,rabbit,alive,male,26
406,rabbit,alive,female,20
406,rabbit,alive,male,26
407,rabbit,alive,female,20
407,rabbit,alive,male,26
408,rabbit,alive,female,20
408,rabbit,alive,male,26
409,rabbit,alive,female,20
409,rabbit,alive,male,26
410,rabbit,alive,female,20
410,rabbit,alive,male,26
411,rabbit,alive,female,20
411,rabbit,alive,male,26
412,rabbit,alive,female,20
412,rabbit,alive,male,26
413,rabbit,alive,female,20
413,rabbit,alive,male,26
414,rabbit,alive,female,20
414,rabbit,alive,male,26
415,rabbit,alive,female,20
415,rabbit,alive,male,26
416,rabbit,alive,female,20
